ts,buy_hold,v10,v10_no_mfeu,v10_no_range,melt_long,rs4_w1,rs4_w0_5,rs4_no_er,rs4_melt_both,rs4_no_donchian
2026-04-28 18:00:00+00:00,1.1104777509467194,3.2505963998504104,2.871790695782711,2.549099039375496,1.3719823107232463,4.389453666096224,3.817667856017888,3.906515273198566,2.557456875775008,4.63034848747882
2026-04-29 00:00:00+00:00,1.1266943992254916,3.2031269404509066,2.8298530526340246,2.5118737617739715,1.3719823107232463,4.325353123623973,3.7619172776623677,3.8494672286725913,2.520109546116927,4.562730083809252
2026-04-29 06:00:00+00:00,1.115441067187877,3.235119511856517,2.8581173948024414,2.5369621526430888,1.3719823107232463,4.368554398888618,3.7994910015156815,3.887915394317106,2.5452801953303346,4.608302260848931
2026-04-29 12:00:00+00:00,1.0988883380269572,3.2831274780845954,2.900530790308445,2.5746097242087247,1.3719823107232463,4.433382115848915,3.85587403003013,3.945610607821256,2.583051203545204,4.676687746608206
2026-04-29 18:00:00+00:00,1.1039265691740876,3.268074852128272,2.887232310321678,2.5628055413310507,1.3719823107232463,4.41305575229563,3.838195450719342,3.9275206003374508,2.571208317805147,4.655245864794562
2026-04-30 00:00:00+00:00,1.0904447762746452,3.3079864817298974,2.922492869445151,2.5941040121846135,1.3719823107232463,4.466950554148851,3.8850697244429053,3.9754857647067245,2.602609408248968,4.712098433070096
2026-04-30 06:00:00+00:00,1.07468318536844,3.355801034821168,2.964735391062673,2.6315999102784944,1.3719823107232463,4.5315170950362065,3.94122559860643,4.0329485373661695,2.6402282456940007,4.780208409318095
2026-04-30 12:00:00+00:00,1.0836299779870218,3.3278638191500454,2.9400538169262784,2.609691706099913,1.3719823107232463,4.493791982883319,3.9084146934263244,3.999374034018136,2.618248210180699,4.740412929223087
2026-04-30 18:00:00+00:00,1.0975165575986945,3.285217669818446,2.902377403186608,2.576248840569376,1.3719823107232463,4.436204613212605,3.8583288588718783,3.948122567144344,2.5846956941444277,4.679665143658735
2026-05-01 00:00:00+00:00,1.1096970282148704,3.2487576300879137,2.870166205613502,2.547657086681699,1.3719823107232463,4.386970677228254,3.815508310090494,3.9043054688188477,2.5560101952913032,4.627729231274332
2026-05-01 06:00:00+00:00,1.1247190241088043,3.2047791183511785,2.867439547718169,2.5131693902003907,1.3719823107232463,4.327584147549838,3.7638576804950863,3.8514527899073703,2.5214094225738286,4.5650835471435265
2026-05-01 12:00:00+00:00,1.1344094956979178,3.2263021085346537,2.889421065165109,2.5300475955671686,1.3719823107232463,4.35664778896978,3.789135388854273,3.877318778647319,2.5383429672102835,4.59574221182631
2026-05-01 18:00:00+00:00,1.1376545121046737,3.235531053915532,2.8976863510235615,2.537284881563649,1.3719823107232463,4.369110126077568,3.7999743377090573,3.8884099790459827,2.545603982395548,4.608888486549109
2026-05-02 00:00:00+00:00,1.1426553538160238,3.2497536307001615,2.9104238478790876,2.548438144645098,1.3719823107232463,4.388315629969561,3.8166780645152905,3.9055024465808486,2.5567938141417352,4.629147995513615
2026-05-02 06:00:00+00:00,1.1477123190392842,3.264135824805962,2.9233042952812895,2.5597165787136573,1.3719823107232463,4.407736673642384,3.8335692541256807,3.9227867396844167,2.5681092272783226,4.6496348731608945
2026-05-02 12:00:00+00:00,1.1477910445856383,3.264359723139995,2.9235048148052045,2.559892158502101,1.3719823107232463,4.408039015502849,3.833832211862572,3.9230558171563485,2.5682853827474768,4.649953807653157
2026-05-02 18:00:00+00:00,1.140188035191574,3.242736486264507,2.9041394131709897,2.542935340254831,1.3719823107232463,4.37884000562874,3.8084367686243996,3.89706935352956,2.5512729674792287,4.61915234544597
2026-05-03 00:00:00+00:00,1.131948373242025,3.219302586229064,2.8831524125357215,2.5245586103501525,1.3719823107232463,4.347195960730935,3.7809147893006774,3.8689068635928576,2.5328359850305224,4.585771663799415
2026-05-03 06:00:00+00:00,1.1325826622816404,3.221106527463417,2.884767991495011,2.525973250712085,1.3719823107232463,4.349631918780024,3.783033430810541,3.8710748115990383,2.53425526363229,4.588341308116493
2026-05-03 12:00:00+00:00,1.1360065659227454,3.230844234683437,2.8934889157672625,2.533609504822689,1.3719823107232463,4.36278126413039,3.7944698957764453,3.8827774339186516,2.5419165550449274,4.602212294345299
2026-05-03 18:00:00+00:00,1.147748340343288,3.2642382707124007,2.9233960440853837,2.5597969162054803,1.3719823107232463,4.40787501181307,3.8336895718753743,3.922909857552325,2.568189828176,4.649780803380946
2026-05-04 00:00:00+00:00,1.1628300408869332,3.3071311788278384,2.9618102000093085,2.5934332885579865,1.3719823107232463,4.465795593028721,3.8840652126565467,3.974457875224581,2.6019364854930576,4.7108800872615975
2026-05-04 06:00:00+00:00,1.1421619870422504,3.2483504775455527,2.909167207878806,2.5473377999949065,1.3719823107232463,4.386420877437727,3.81503012917159,3.9038161593415697,2.55568986174605,4.62714925827037
2026-05-04 12:00:00+00:00,1.1483464582720881,3.265939339984263,2.9249194926720556,2.561130884964879,1.3719823107232463,4.4101720563652655,3.8356873952533697,3.9249541756631814,2.5695281706739164,4.652203910577652
2026-05-04 18:00:00+00:00,1.1547908338532098,3.2842673799067166,2.9413337721950534,2.57550362867496,1.3719823107232463,4.434921386067862,3.857212789448411,3.9469805237783007,2.583948038892965,4.678311492539316
2026-05-05 00:00:00+00:00,1.1832101934582677,3.3650930783557524,3.013719887273222,2.6388866774849484,1.3719823107232463,4.544064636945835,3.952138653183226,4.0441155681266645,2.647538904325326,4.7934445649134
2026-05-05 06:00:00+00:00,1.2105782639608749,3.4429288721356377,3.083428294795416,2.6999250602144884,1.3719823107232463,4.64917046010381,4.043553018859254,4.137657392395173,2.708777416123633,4.9043186340586775
2026-05-05 12:00:00+00:00,1.2231068113201713,3.4785605191867814,3.1153393893279935,2.727867193317699,1.3719823107232463,4.697285773276767,4.085400660605976,4.180478941517949,2.7368111642537696,4.95507453320298
2026-05-05 18:00:00+00:00,1.2065033773103921,3.4313397454205052,3.0730492708444386,2.690836933562375,1.3719823107232463,4.633521044276938,4.029942151468361,4.1237297634475185,2.6996594918549643,4.887810372571929
2026-05-06 00:00:00+00:00,1.215299820155182,3.4563571506920376,3.095454431723861,2.7104554391843787,1.3719823107232463,4.667303380739993,4.059323880910532,4.153795284898763,2.719342321482375,4.923446696006304
2026-05-06 06:00:00+00:00,1.233294301454344,3.5075341138412726,3.1412876458495336,2.750588119946553,1.3719823107232463,4.73641036323878,4.119428742649885,4.215298948714919,2.7596065869240394,4.996346294960738
2026-05-06 12:00:00+00:00,1.1864859928633917,3.3744095717101965,3.022063579601536,2.646192618099801,1.3719823107232463,4.556645194751076,3.9630804228879186,4.055311982293451,2.654868799229699,4.806715548328733
2026-05-06 18:00:00+00:00,1.1903202503480341,3.385314340274176,3.031829704080754,2.6547440750177786,1.3719823107232463,4.571370485271085,3.975887544813586,4.068417160453324,2.6634482941629885,4.822248968174043
2026-05-07 00:00:00+00:00,1.1854513149970158,3.3927296732976613,3.038470749687299,2.6605591366131476,1.3719823107232463,4.5813838048966025,3.9845964938934317,4.077328790243301,2.6692824218412032,4.832811822440117
2026-05-07 06:00:00+00:00,1.1805873901098787,3.40665009506827,3.0509376416728884,2.6714754514668755,1.3719823107232463,4.600181292759881,4.000945354286654,4.094058132667587,2.68023452846772,4.8526409233071375
2026-05-07 12:00:00+00:00,1.1699493277309523,3.437346811396181,3.078429096535294,2.6955476402218563,1.3719823107232463,4.641632705807919,4.036997159184906,4.130948960202358,2.7043856437031097,4.89636720505225
2026-05-07 18:00:00+00:00,1.1738941022232448,3.4257569436118582,3.0680494088954062,2.686458932427537,1.3719823107232463,4.6259822892758,4.023385421444181,4.117020440649487,2.6952671363868204,4.879857887941185
2026-05-08 00:00:00+00:00,1.1673994042451719,3.4447103199452997,3.0850237290277267,2.7013220613618834,1.3719823107232463,4.651576044082012,4.045645242932484,4.139798308159793,2.710178997676442,4.9068562373647575
2026-05-08 06:00:00+00:00,1.1735796785255956,3.4264738410534554,3.068691449999937,2.687021119286475,1.3719823107232463,4.626950354121802,4.024227382728262,4.117881996641195,2.6958311665110535,4.880879080539728
2026-05-08 12:00:00+00:00,1.183592712457708,3.3972390140828086,3.042509238277734,2.664095335774682,1.3719823107232463,4.587473008232322,3.9898924959957167,4.082748044583842,2.672830215285114,4.839235203480285
2026-05-08 18:00:00+00:00,1.1932765131988674,3.3694438229362196,3.0176163398114704,2.642298506413064,1.3719823107232463,4.5499396793687765,3.957248391733161,4.049344224060131,2.650961919757993,4.799642031811628
2026-05-09 00:00:00+00:00,1.218745611731088,3.2975269656312083,2.95320883070441,2.5859017196943115,1.3719823107232463,4.452826511777092,3.8727855299482274,3.962915683908115,2.5943802225631964,4.697199258091146
2026-05-09 06:00:00+00:00,1.207094131305175,3.2943943150138586,2.950403282315241,2.583445113060602,1.3719823107232463,4.448596326590904,3.8691063836947768,3.9591509140084025,2.5919155613517613,4.692736918795959
2026-05-09 12:00:00+00:00,1.185416269579822,3.232101545691865,2.8946149420323195,2.5345954808989344,1.3719823107232463,4.364479078234789,3.7959465465910824,3.8842884503763746,2.542905763881694,4.604003285108236
2026-05-09 18:00:00+00:00,1.184103500044864,3.2285222085830716,2.8914093488505412,2.5317885852824724,1.3719823107232463,4.359645708458365,3.79174278871246,3.87998685972548,2.5400896651805382,4.59890465823206
2026-05-10 00:00:00+00:00,1.185396241977988,3.218863285617115,2.8827589824106425,2.524214113331708,1.3719823107232463,4.346602749687658,3.7803988520328455,3.868378919074683,2.5324903584954623,4.585145897117284
2026-05-10 06:00:00+00:00,1.1815434608689244,3.229325252021522,2.8921285408385335,2.532418327337692,1.3719823107232463,4.3607301008379,3.7926859242927797,3.8809519446119003,2.5407214719970677,4.60004856246169
2026-05-10 12:00:00+00:00,1.2048464064332776,3.1656350086663547,2.835088646679491,2.482472804060265,1.3719823107232463,4.2747257687704785,3.717884821698139,3.804410018818792,2.490612190267736,4.509324281218922
2026-05-10 18:00:00+00:00,1.1864933732924783,3.213856096363101,2.878274629234434,2.520287504258381,1.3719823107232463,4.339841275015232,3.7745181510436585,3.862361358328753,2.5285508750866414,4.57801335024376
2026-05-11 00:00:00+00:00,1.1604525019563534,3.284393037387871,2.9414463088890246,2.575602168550448,1.3719823107232463,4.435091068065713,3.8573603680671216,3.9471315369490987,2.5840469018552175,4.67849048674722
2026-05-11 06:00:00+00:00,1.143888712720042,3.3312730207984695,2.9834312213505227,2.612365182464878,1.3719823107232463,4.498395609674647,3.912418635456309,4.00347115856722,2.620930452183142,4.745269204735183
2026-05-11 12:00:00+00:00,1.153196421219386,3.304166784095083,2.959155338716677,2.5911086272232406,1.3719823107232463,4.461792612736231,3.8805836747811253,3.9708953125822837,2.5996042021950934,4.706657421947709
2026-05-11 18:00:00+00:00,1.1592625019385572,3.2867861002383543,2.9435894951058885,2.577478794702379,1.3719823107232463,4.438322548449662,3.860170904349676,3.950007481983545,2.585929680978892,4.68189931195563
2026-05-12 00:00:00+00:00,1.1391909389001271,3.3436937758462952,2.9945550374325647,2.622105467282208,1.3719823107232463,4.515168017588121,3.9270062099997802,4.018398225274494,2.630702672874964,4.7629620885246595
2026-05-12 06:00:00+00:00,1.133019136606821,3.361808927757358,3.010778658088556,2.636311265435666,1.3719823107232463,4.539629873256073,3.9482815775480025,4.04016872794906,2.6449550481660915,4.788766419771596
2026-05-12 12:00:00+00:00,1.1075613680296192,3.4373452986080095,3.0784277417080457,2.6955464539020557,1.3719823107232463,4.64163066300938,4.036995382488551,4.130947142157493,2.704384453493674,4.89636505014418
2026-05-12 18:00:00+00:00,1.11094223407704,3.426852693549023,3.0690307438244027,2.6873182132390068,1.3719823107232463,4.627461938849965,4.024672326614427,4.118337295570431,2.6961292345578096,4.881418741224738
2026-05-13 00:00:00+00:00,1.101758203627303,3.455182086850435,3.094402064616684,2.7095339608642868,1.3719823107232463,4.66571662937103,4.0579438254053155,4.152383111783575,2.718417821873222,4.92177286314231
2026-05-13 06:00:00+00:00,1.0829734795612982,3.514092147048402,3.147160908382701,2.755730891946565,1.3719823107232463,4.7452660252043035,4.127130834664357,4.2231802891627765,2.764766220743209,5.005687958891354
2026-05-13 12:00:00+00:00,1.081649547945223,3.5183881134622466,3.151008302530499,2.759099764150824,1.3719823107232463,4.751067097747651,4.132176238913688,4.228343113563125,2.7681461386080324,5.011807396415963
2026-05-13 18:00:00+00:00,1.0717941639511055,3.550445692522285,3.148014844643095,2.784239133649421,1.3719823107232463,4.79435615631479,4.169826311105023,4.266869404377196,2.815959989753609,5.007046179389368
2026-05-14 00:00:00+00:00,1.0811760461470987,3.519367091471015,3.117468282377276,2.759867473086279,1.3719823107232463,4.7523890639597015,4.133326001116094,4.229519633829853,2.7886355006993604,4.9584606245446015
2026-05-14 06:00:00+00:00,1.0738072244474552,3.5433535538839225,3.1387155787902845,2.778677519235832,1.3719823107232463,4.78477926330277,4.161496938159386,4.258346184480786,2.8076416171067473,4.992255317256468
2026-05-14 12:00:00+00:00,1.2085072922095146,3.0988697089752657,2.7449901581344185,2.4301158392540523,1.3719823107232463,4.1845690241464615,3.639472214540942,3.724172539021264,2.455446635115953,4.366018955449562
2026-05-14 18:00:00+00:00,1.218053750315423,3.0959257827517392,2.742382417484191,2.4109194312542885,1.3719823107232463,4.180593683573522,3.636014715937128,3.7206345751091936,2.4531139608125927,4.361871237441885
2026-05-15 00:00:00+00:00,1.2536247154595492,3.0959257827517392,2.742382417484191,2.476745044507628,1.3719823107232463,4.180593683573522,3.636014715937128,3.825754095901446,2.4531139608125927,4.361871237441885
2026-05-15 06:00:00+00:00,1.2606281297620572,3.0959257827517392,2.742382417484191,2.4905814593887845,1.3719823107232463,4.180593683573522,3.636014715937128,3.8471267927083153,2.4531139608125927,4.361871237441885
2026-05-15 12:00:00+00:00,1.2272811475011765,3.0959257827517392,2.742382417484191,2.4246989252895395,1.3719823107232463,4.180593683573522,3.636014715937128,3.7453600100362374,2.4531139608125927,4.361871237441885
2026-05-15 18:00:00+00:00,1.2191034777198042,3.0959257827517392,2.742382417484191,2.4085425725494702,1.3719823107232463,4.180593683573522,3.636014715937128,3.7204037745096064,2.4531139608125927,4.361871237441885
2026-05-16 00:00:00+00:00,1.175542417417449,3.0959257827517392,2.742382417484191,2.3224804210085233,1.3719823107232463,4.180593683573522,3.636014715937128,3.587466139491415,2.4531139608125927,4.361871237441885
2026-05-16 06:00:00+00:00,1.1269794628406913,3.0959257827517392,2.742382417484191,2.2265361917576327,1.3719823107232463,4.180593683573522,3.636014715937128,3.4392639541882954,2.4531139608125927,4.361871237441885
2026-05-16 12:00:00+00:00,1.1292203991170742,3.0959257827517392,2.742382417484191,2.217878429028912,1.3719823107232463,4.180593683573522,3.636014715937128,3.4461027401760806,2.4531139608125927,4.361871237441885
2026-05-16 18:00:00+00:00,1.1542143619271965,3.0959257827517392,2.742382417484191,2.168788303650497,1.3719823107232463,4.180593683573522,3.636014715937128,3.5223781632867217,2.4531139608125927,4.361871237441885
2026-05-17 00:00:00+00:00,1.1787730195976491,3.0959257827517392,2.742382417484191,2.122642170604551,1.3719823107232463,4.180593683573522,3.636014715937128,3.5973251422461576,2.4531139608125927,4.361871237441885
2026-05-17 06:00:00+00:00,1.1843853114155132,3.0959257827517392,2.742382417484191,2.1125359948707327,1.3719823107232463,4.180593683573522,3.636014715937128,3.6144524756058196,2.4531139608125927,4.361871237441885
2026-05-17 12:00:00+00:00,1.2122298470410444,3.0959257827517392,2.742382417484191,2.0628709211802345,1.3719823107232463,4.180593683573522,3.636014715937128,3.6994271453807372,2.4531139608125927,4.361871237441885
2026-05-17 18:00:00+00:00,1.2616998421852568,3.0959257827517392,2.742382417484191,2.0609111938051132,1.3719823107232463,4.180593683573522,3.636014715937128,3.8503973952595594,2.4531139608125927,4.361871237441885
2026-05-18 00:00:00+00:00,1.2535937492138194,3.0959257827517392,2.742382417484191,2.0457125103597464,1.3719823107232463,4.180593683573522,3.636014715937128,3.8256595945407326,2.4531139608125927,4.361871237441885
2026-05-18 06:00:00+00:00,1.2558746442767774,3.0959257827517392,2.742382417484191,2.0494346536522103,1.3719823107232463,4.180593683573522,3.636014715937128,3.832620324910694,2.4531139608125927,4.361871237441885
2026-05-18 12:00:00+00:00,1.2570181565509797,3.0959257827517392,2.742382417484191,2.0513007265857683,1.3719823107232463,4.180593683573522,3.636014715937128,3.8361100429361867,2.4531139608125927,4.361699076934664
2026-05-18 18:00:00+00:00,1.3181951931568063,3.0959257827517392,2.742382417484191,2.151134208692522,1.3719823107232463,4.180593683573522,3.636014715937128,4.022807302078894,2.4531139608125927,4.573975902613443
2026-05-19 00:00:00+00:00,1.3127831347169827,3.0959257827517392,2.742382417484191,2.1423023876467577,1.365046037586884,4.159458032308361,3.626823492770309,4.006291031708599,2.4407118559648637,4.555196722552858
2026-05-19 06:00:00+00:00,1.3185817687596508,3.0959257827517392,2.742382417484191,2.1517650530529338,1.3710755196955697,4.1778305831946065,3.63483343044233,4.023987035676772,2.451492612117244,4.575317272617769
2026-05-19 12:00:00+00:00,1.3437349453690774,3.0959257827517392,2.742382417484191,2.1928119776227657,1.3972300635462744,4.257526596739681,3.6695023487407257,4.100748340118006,2.498257119325086,4.6625957153574795
2026-05-19 18:00:00+00:00,1.3269501640491037,3.0959257827517392,2.742382417484191,2.165421256225617,1.3959026949859055,4.253481946472778,3.6677593351250737,4.049525318513681,2.4958837750617273,4.6581662494278895
2026-05-20 00:00:00+00:00,1.3361505253655301,3.0959257827517392,2.742382417484191,2.180435126753168,1.3959026949859055,4.253481946472778,3.6677593351250737,4.077602556905706,2.4958837750617273,4.6581662494278895
2026-05-20 06:00:00+00:00,1.3744571620562107,3.0959257827517392,2.742382417484191,2.242946898175989,1.3959026949859055,4.253481946472778,3.6677593351250737,4.1945049842528395,2.4958837750617273,4.6581662494278895
2026-05-20 12:00:00+00:00,1.4356617987862685,3.0959257827517392,2.742382417484191,2.342825420328182,1.3959026949859055,4.253481946472778,3.6677593351250737,4.381286472181899,2.4958837750617273,4.6581662494278895
2026-05-20 18:00:00+00:00,1.5144631176566365,3.0959257827517392,2.742382417484191,2.471419587255911,1.4711955888315607,4.482908371266248,3.7666760487552353,4.621768703198087,2.630507995504767,4.909420737432964
2026-05-21 00:00:00+00:00,1.554594951404693,3.0959257827517392,2.742382417484191,2.536909858257632,1.5101808741736158,4.60170118395739,3.816582717068601,4.744241182756198,2.700213958177452,5.0395157226041984
2026-05-21 06:00:00+00:00,1.5807020989292624,3.0959257827517392,2.742382417484191,2.5795135473190314,1.535542152257794,4.678980022130001,3.8486296782221148,4.823913771644023,2.7455601006503465,5.124147015342885
2026-05-21 12:00:00+00:00,1.6232181000261263,3.0959257827517392,2.742382417484191,2.648894489421582,1.576843490361853,4.804830123732216,3.900387800050242,4.9536621431716625,2.819407181849155,5.2619707332163435
2026-05-21 18:00:00+00:00,1.6195167070509917,3.0959257827517392,2.742382417484191,2.642854266327187,1.5732478445160984,4.793873762127814,3.895940810454951,4.9423664027793945,2.8129781419457847,5.249971962683303
2026-05-22 00:00:00+00:00,1.6023045931400643,3.0959257827517392,2.742382417484191,2.6147661901227517,1.5565274729434948,4.742924796359749,3.875237912878214,4.889839267280384,2.7830820007097463,5.194175616120492
2026-05-22 06:00:00+00:00,1.6825206918072675,3.0959257827517392,2.742382417484191,2.7456691055837315,1.6344518338187017,4.980369614944664,3.972240838573239,5.134639058038171,2.9224113025938205,5.454211383041046
2026-05-22 12:00:00+00:00,1.600044198139417,3.0959257827517392,2.742382417484191,2.611077500438331,1.5543316564094383,4.736233881571114,3.874882007277721,4.882941098055225,2.7791558653995634,5.18684811506643
2026-05-22 18:00:00+00:00,1.5094881848137873,3.0959257827517392,2.742382417484191,2.463301102012028,1.4663627875782308,4.468182249627707,3.7652307029280307,4.606586432566651,2.621866913085763,4.893293544778837
2026-05-23 00:00:00+00:00,1.528431040192903,3.0959257827517392,2.742382417484191,2.4277083941667548,1.484764454115182,4.52425432161459,3.7888560023481017,4.664395365065365,2.654769221469183,4.954700419558543
2026-05-23 06:00:00+00:00,1.5205631265073696,3.0959257827517392,2.742382417484191,2.440205523312037,1.4771213231782103,4.50096479035162,3.7791040438987276,4.6403844289076535,2.6411032499335,4.929195078320614
2026-05-23 12:00:00+00:00,1.5894534826289342,3.0959257827517392,2.742382417484191,2.3296500162237486,1.544043512868709,4.704884681537042,3.864711743725903,4.85062084084978,2.760760592841492,5.152516292953872
2026-05-23 18:00:00+00:00,1.6222758296470137,3.0959257827517392,2.742382417484191,2.2815425490352785,1.5759281402228664,4.802040942720627,3.9046150536886497,4.950786565881362,2.8177705294029614,5.258916184257342
2026-05-24 00:00:00+00:00,1.6934428457241055,3.0959257827517392,2.742382417484191,2.1814544060077807,1.64506194671987,5.012699894008715,3.990260107760983,5.1679707836878945,2.9413822586187073,5.489617625894771
2026-05-24 06:00:00+00:00,1.7371017753676725,3.0959257827517392,2.742382417484191,2.179382024322073,1.6874735604170783,5.141933137722507,4.041696885135592,5.301207091848364,3.0172145203381513,5.631146364407669
2026-05-24 12:00:00+00:00,1.7448206690538302,3.0959257827517392,2.742382417484191,2.186995798235806,1.6949719287889051,5.164781560189296,4.050676620523126,5.324763255644019,3.0306216553955614,5.656168628925737
2026-05-24 18:00:00+00:00,1.7351754085371551,3.0959257827517392,2.742382417484191,2.1749062210104873,1.6856022290188506,5.136230967831424,4.039480675871996,5.295328294389143,3.0138685667187644,5.62490167930746
2026-05-25 00:00:00+00:00,1.7263752689712717,3.0959257827517392,2.742382417484191,2.163875936583084,1.6770535054748514,5.1101819879201456,4.029237332880139,5.268472434279253,2.9985833892722296,5.596374350266987
2026-05-25 06:00:00+00:00,1.7522087581677275,3.0959257827517392,2.742382417484191,2.196256188220667,1.7021489435260344,5.186650779815852,4.059384097891127,5.347309885301057,3.043454207908085,5.680118527396618
2026-05-25 12:00:00+00:00,1.711314814521331,3.0959257827517392,2.742382417484191,2.1449988386751353,1.6624233214220134,5.06560207273992,4.012014107367901,5.2225116338997895,2.9724245179305466,5.5475530177897
2026-05-25 18:00:00+00:00,1.6897463956524754,3.0959257827517392,2.742382417484191,2.167957661529835,1.6608440192666625,5.060789750770817,4.010108400666901,5.1566901278206005,2.9696007146385126,5.5422828424228
2026-05-26 00:00:00+00:00,1.6662265500899485,3.0959257827517392,2.742382417484191,2.1981338048354044,1.6608440192666625,5.060789750770817,4.010108400666901,5.084913347747449,2.9696007146385126,5.5422828424228
2026-05-26 06:00:00+00:00,1.6902654200869192,3.0959257827517392,2.742382417484191,2.166421038784754,1.6608440192666625,5.060789750770817,4.010108400666901,5.158274062654892,2.9696007146385126,5.5422828424228
2026-05-26 12:00:00+00:00,1.6996204127113252,3.0959257827517392,2.742382417484191,2.1544307012919908,1.6608440192666625,5.060789750770817,4.010108400666901,5.1868231977418064,2.9696007146385126,5.5422828424228
2026-05-26 18:00:00+00:00,1.6462604723852383,3.0959257827517392,2.742382417484191,2.2220695062850653,1.6608440192666625,5.060789750770817,4.010108400666901,5.023981792541247,2.9696007146385126,5.5422828424228
2026-05-27 00:00:00+00:00,1.7103429122011864,2.9724724494023285,2.633027001846184,2.1355730874060703,1.6608440192666625,4.85898537690825,3.85020106312253,4.818872392458347,2.851184727736828,5.321278419424586
2026-05-27 06:00:00+00:00,1.7229965634068487,2.950481169568994,2.6135470454825955,2.119773450514859,1.6608440192666625,4.823037085057418,3.8217160727870416,4.783220868998478,2.8300907723607915,5.281909939216744
2026-05-27 12:00:00+00:00,1.6436990672774245,3.0862712077459826,2.7338303595209226,2.2173318151439165,1.6608440192666625,5.045007791620053,3.9976029677036333,5.003359113264973,2.9603400815198646,5.524999357882118
2026-05-27 18:00:00+00:00,1.5963642661908815,3.175148811089615,2.812558466659548,2.2811859369245835,1.6608440192666625,5.190292561229338,4.112724856537369,5.147444495501774,3.045591154357283,5.684106794769463
2026-05-28 00:00:00+00:00,1.5769642758506783,3.17213241971908,2.8098865361162213,2.308908297088747,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-28 06:00:00+00:00,1.5783229016463556,3.17213241971908,2.8098865361162213,2.3069190685308674,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-28 12:00:00+00:00,1.642982548788032,3.17213241971908,2.8098865361162213,2.2124107947169245,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-28 18:00:00+00:00,1.7013087206780777,3.17213241971908,2.8098865361162213,2.133869819099599,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-29 00:00:00+00:00,1.696823659684008,3.17213241971908,2.8098865361162213,2.1394952156991365,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-29 06:00:00+00:00,1.7193749264820835,3.17213241971908,2.8098865361162213,2.111060718603886,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-29 12:00:00+00:00,1.834257284285277,3.17213241971908,2.8098865361162213,2.248103076230974,1.6608440192666625,5.1853617832961705,4.108817767923658,5.142554423231047,3.0426978427606435,5.678706893314431
2026-05-29 18:00:00+00:00,1.780719942979515,3.17213241971908,2.8098865361162213,2.1824866206149296,1.6608440192666625,5.1853617832961705,4.108817767923658,4.987570810359171,3.0426978427606435,5.678706893314431
2026-05-30 00:00:00+00:00,1.8180476364688054,3.17213241971908,2.8098865361162213,2.228236201810993,1.6608440192666625,5.1853617832961705,4.108817767923658,5.092120947622029,3.0426978427606435,5.678706893314431
2026-05-30 06:00:00+00:00,1.875037918789342,3.17213241971908,2.8098865361162213,2.2980846522425216,1.6608440192666625,5.1853617832961705,4.108817767923658,5.251743503485833,3.0426978427606435,5.678706893314431
2026-05-30 12:00:00+00:00,1.8657726899204994,3.17213241971908,2.8098865361162213,2.2867289990849846,1.6608440192666625,5.1853617832961705,4.108817767923658,5.225792772019202,3.0426978427606435,5.678706893314431
2026-05-30 18:00:00+00:00,1.8878233441587293,3.17213241971908,2.8098865361162213,2.3137547299083385,1.6608440192666625,5.1853617832961705,4.108817767923658,5.287553859079248,3.0426978427606435,5.678706893314431
2026-05-31 00:00:00+00:00,1.9218983079413199,3.17213241971908,2.8098865361162213,2.355517699344739,1.6608440192666625,5.1853617832961705,4.108817767923658,5.382993512796906,3.0426978427606435,5.678706893314431
2026-05-31 06:00:00+00:00,1.8737770590925558,3.17213241971908,2.8098865361162213,2.2965393169248833,1.6608440192666625,5.1853617832961705,4.108817767923658,5.248211995320024,3.0426978427606435,5.678706893314431
2026-05-31 12:00:00+00:00,1.9047119649341837,3.17213241971908,2.8098865361162213,2.3344537674118975,1.6608440192666625,5.1853617832961705,4.108817767923658,5.334856744824403,3.0426978427606435,5.678706893314431
2026-05-31 18:00:00+00:00,1.992336455053099,3.17213241971908,2.8098865361162213,2.4418481266859082,1.6608440192666625,5.1853617832961705,4.108817767923658,5.580281833094297,3.0426978427606435,5.678706893314431
2026-06-01 00:00:00+00:00,2.029876584832406,3.17213241971908,2.8098865361162213,2.487858074124582,1.6905602791859358,5.278139646081824,4.145575794365677,5.685426977473982,3.0971385963187115,5.780311817129981
2026-06-01 06:00:00+00:00,2.0220008129084084,3.17213241971908,2.8098865361162213,2.478205367690364,1.684001029583213,5.257660852274277,4.13753352970436,5.663367938762117,3.0851219262492697,5.757884632215652
2026-06-01 12:00:00+00:00,2.015672561081758,3.17213241971908,2.8098865361162213,2.4704493333976063,1.6787306149901482,5.241205961811372,4.131058914573143,5.645643307656794,3.0754664264390867,5.739864192407297
