family,symbol,timeframe,params,annualized,max_drawdown,sharpe,calmar,trades,win_rate,first_half_return,first_half_dd,second_half_return,second_half_dd,robustness,return
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (10, 20, 50, 100, 200), 'box': 20, 'volume_mult': 1.0, 'mode': 'both', 'stop_pct': 0.06, 'take_pct': 0.25}",0.5764187480002618,-0.24141840145513094,1.2835857482009316,2.3876338527881136,11,0.36363636363636365,0.19597086280794485,-0.24141840145513094,0.3153636910724842,-0.22240738760029244,strong,0.5675974349670816
kinetic_kalman,HYPE/USDT:USDT,4h,"{'gain': 0.25, 'lookback': 200, 'band_mult': 2.0, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.12}",0.6591034087556558,-0.2849236690508682,1.308458310299504,2.313263095871422,35,0.45714285714285713,0.41562359227823276,-0.1678132068785977,0.16470219826633237,-0.23859538902484156,watch,0.64877990984414
macd_zero,BTC/USDT:USDT,1d,"{'fast': 8, 'slow': 35, 'signal_len': 9, 'mode': 'long', 'stop_pct': None, 'take_pct': None}",0.03798558308564037,-0.01642223972713608,0.739488950453369,2.313057397577327,5,0.6,-0.015573396906216952,-0.01642223972713608,0.05580729201087786,-0.00044999999999995044,watch,0.03936478599591431
macd_zero,BTC/USDT:USDT,1d,"{'fast': 8, 'slow': 35, 'signal_len': 9, 'mode': 'long', 'stop_pct': 0.08, 'take_pct': 0.2}",0.03798558308564037,-0.01642223972713608,0.739488950453369,2.313057397577327,5,0.6,-0.015573396906216952,-0.01642223972713608,0.05580729201087786,-0.00044999999999995044,watch,0.03936478599591431
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 100, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.2}",0.43382942465065644,-0.19215105383889464,1.1873661518225815,2.257751992421506,29,0.4827586206896552,0.05409458079663909,-0.14734839749649975,0.3659651472805969,-0.19215105383889464,strong,0.45139469583670166
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 50, 'mode': 'both', 'stop_pct': 0.08, 'take_pct': 0.2}",0.3950100533234635,-0.17658818475015037,1.090803706201361,2.236899676398804,33,0.45454545454545453,0.0631366043248276,-0.14233298886864265,0.3142394765871652,-0.17658818475015048,strong,0.41079073552569567
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 12, 'threshold': 3.0, 'ema': 50, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.2}",0.6452605802193561,-0.3032469487799393,1.233319298356033,2.1278386569607655,31,0.25806451612903225,0.608580695240887,-0.23991550180014765,0.01654341815201854,-0.2568937245135092,watch,0.6351921183135218
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 12, 'threshold': 3.0, 'ema': 50, 'mode': 'long', 'stop_pct': 0.08, 'take_pct': 0.2}",0.8053088488962166,-0.386821941885115,1.2854026302503703,2.0818592786429653,26,0.4230769230769231,0.6253086133648935,-0.24976831898659346,0.10268815678843946,-0.3086331744013243,fragile,0.7922085590837089
hash_momentum,HYPE/USDT:USDT,1h,"{'lookback': 12, 'threshold': 3.5, 'ema': 50, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.1}",0.7190476028383319,-0.3454047826930772,1.3337774109748788,2.081753463956142,66,0.36363636363636365,0.026557977511544317,-0.2738892276955963,0.6631178812562073,-0.21075902388164947,watch,0.7072869285456569
supertrend,HYPE/USDT:USDT,4h,"{'window': 10, 'mult': 3.5, 'mode': 'both', 'stop_pct': None, 'take_pct': None}",0.8960876617435802,-0.45948875861836225,1.242621466473018,1.9501840794495782,19,0.47368421052631576,0.3621338430539627,-0.19014264639119804,0.38106136830645854,-0.38341117922536094,fragile,0.8811904291046404
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 20, 'volume_mult': 1.0, 'mode': 'both', 'stop_pct': 0.06, 'take_pct': 0.25}",0.5764187480002623,-0.3155694497711288,1.308870047573012,1.8265987040834217,11,0.36363636363636365,-0.10062991116842546,-0.3155694497711288,0.7491538445112829,-0.1834613510914972,watch,0.567597434967082
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 50, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.1}",0.6633184126395593,-0.3697146390815387,1.210005596629404,1.7941361864583019,63,0.36507936507936506,0.4650951357867965,-0.2137514028158708,0.12819771153075288,-0.2327824334332933,fragile,0.6529169793695015
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 12, 'threshold': 2.5, 'ema': 100, 'mode': 'long', 'stop_pct': 0.08, 'take_pct': 0.2}",0.7248937215127438,-0.4130813782562407,1.218500437152105,1.7548448312358471,23,0.43478260869565216,0.3556436492372188,-0.24976831898659324,0.26385662626998574,-0.3246750848120289,fragile,0.7133392089492832
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (10, 20, 50, 100, 200), 'box': 20, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.25}",0.2960969938997877,-0.17045886845279412,1.0759723562543342,1.7370583096519092,5,0.4,0.17288642719676095,-0.17045886845279412,0.10152120290647804,-0.11838631151499945,strong,0.2919592681584573
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (10, 20, 50, 100, 200), 'box': 36, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.25}",0.2960969938997877,-0.17045886845279412,1.0759723562543342,1.7370583096519092,5,0.4,0.17288642719676095,-0.17045886845279412,0.10152120290647804,-0.11838631151499945,strong,0.2919592681584573
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 100, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.1}",0.4740835107019934,-0.2788446573882102,1.251033395269004,1.7001706797701697,45,0.4444444444444444,0.13547270546551293,-0.15955689551274976,0.30232762301767657,-0.27884465738821007,watch,0.4935385674222954
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 20, 'volume_mult': 1.5, 'mode': 'both', 'stop_pct': 0.1, 'take_pct': 0.25}",0.5995488336090671,-0.3631397314587297,1.3336047853528552,1.651014145989159,8,0.5,-0.09321824490539043,-0.3631397314587297,0.7595617848898637,-0.21358618644544003,fragile,0.5903124750930913
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 50, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.2}",0.3131029621033432,-0.1976380069715099,0.9352063319843567,1.5842244460018153,34,0.4411764705882353,0.051724353867859785,-0.15153962393312337,0.24794412648298536,-0.1976380069715099,strong,0.3252447469358146
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (10, 20, 50, 100, 200), 'box': 20, 'volume_mult': 1.5, 'mode': 'both', 'stop_pct': 0.06, 'take_pct': 0.25}",0.3413778535978069,-0.2161252950446081,0.9965640251158309,1.5795367845644666,9,0.3333333333333333,0.11969350290336056,-0.17045886845279412,0.19850598651857942,-0.1291711470606779,strong,0.33652960646300056
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 12, 'threshold': 3.0, 'ema': 100, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.2}",0.42825840646162594,-0.2735619244815133,0.9847019294617226,1.5654898146856937,29,0.2413793103448276,0.3416911630550281,-0.23991550180014765,0.05985304703043859,-0.23504935490893597,watch,0.42199546733768445
supertrend,HYPE/USDT:USDT,1d,"{'window': 10, 'mult': 2.5, 'mode': 'long', 'stop_pct': None, 'take_pct': None}",0.16788312222419366,-0.11044129761826393,0.9257569811502073,1.5201118227030903,7,0.5714285714285714,0.09866850408916572,-0.06374632245509693,0.0616435855406563,-0.04987427690069335,strong,0.16639437000181112
supertrend,HYPE/USDT:USDT,1d,"{'window': 10, 'mult': 2.5, 'mode': 'long', 'stop_pct': 0.1, 'take_pct': 0.3}",0.16788312222419366,-0.11044129761826393,0.9257569811502073,1.5201118227030903,7,0.5714285714285714,0.09866850408916572,-0.06374632245509693,0.0616435855406563,-0.04987427690069335,strong,0.16639437000181112
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 12, 'threshold': 2.5, 'ema': 50, 'mode': 'long', 'stop_pct': 0.08, 'take_pct': 0.2}",0.7703936053824805,-0.5157325672473698,1.2008218508395574,1.4937850628559648,29,0.41379310344827586,0.49393847155883064,-0.31040790553138287,0.1767351484989388,-0.3863519769223507,fragile,0.7579699091780583
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 20, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.25}",0.29609699389978816,-0.20339259013407618,1.1836977615097024,1.455790467610454,5,0.4,-0.06084580964999986,-0.20303395541401248,0.37566257110238266,-0.1421293263496186,watch,0.29195926815845774
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 36, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.25}",0.29609699389978816,-0.20710752130195065,1.163701546800656,1.4296776478150983,5,0.4,-0.06084580964999986,-0.20303395541401248,0.37566257110238266,-0.1421293263496186,watch,0.29195926815845774
supertrend,HYPE/USDT:USDT,4h,"{'window': 12, 'mult': 3.5, 'mode': 'both', 'stop_pct': None, 'take_pct': None}",0.6493956339697255,-0.4615535471071569,1.0606682199928823,1.4069778859677102,19,0.47368421052631576,0.3593936911392428,-0.19154075234407597,0.2058693126148583,-0.3564085007609914,fragile,0.6392511359070536
supertrend,HYPE/USDT:USDT,1d,"{'window': 10, 'mult': 3.0, 'mode': 'both', 'stop_pct': 0.1, 'take_pct': 0.3}",0.43666915264465533,-0.31757016801840376,0.9706517639846189,1.3750320295178027,7,0.42857142857142855,0.14001994475033364,-0.31757016801840376,0.199352821091209,-0.19520372952248155,watch,0.43239706888808516
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 100, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.1}",0.41733487396417424,-0.3133632501597938,0.9449459447644425,1.3317926519825218,57,0.3508771929824561,0.1507483211712919,-0.21375140281587102,0.2263788564123621,-0.2327824334332934,watch,0.41125341013649463
supertrend,HYPE/USDT:USDT,1d,"{'window': 12, 'mult': 2.5, 'mode': 'long', 'stop_pct': None, 'take_pct': None}",0.14680536842130176,-0.1104412976182636,0.9257844896110556,1.329261531576071,9,0.5555555555555556,-0.0202835904065779,-0.0637463224550966,0.1692311537577733,-0.04987427690069346,watch,0.14551494794434006
supertrend,HYPE/USDT:USDT,1d,"{'window': 12, 'mult': 2.5, 'mode': 'long', 'stop_pct': 0.1, 'take_pct': 0.3}",0.14680536842130176,-0.1104412976182636,0.9257844896110556,1.329261531576071,9,0.5555555555555556,-0.0202835904065779,-0.0637463224550966,0.1692311537577733,-0.04987427690069346,watch,0.14551494794434006
hash_momentum,HYPE/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 50, 'mode': 'long', 'stop_pct': 0.04, 'take_pct': 0.2}",0.5010919387979109,-0.3776965693080484,0.9879567781049199,1.3267050312792794,46,0.2391304347826087,0.32481630878804735,-0.20032044733856624,0.12739665657429544,-0.22180900009153937,fragile,0.4935934771027439
hash_momentum,BTC/USDT:USDT,1h,"{'lookback': 24, 'threshold': 3.5, 'ema': 50, 'mode': 'both', 'stop_pct': 0.08, 'take_pct': 0.2}",0.23938981957825933,-0.1943052484826916,0.7538115685878932,1.2320296103560158,114,0.37719298245614036,0.0464207760847537,-0.18974301033311292,0.19615735438178916,-0.1943052484826916,strong,0.24831875501868828
macd_zero,HYPE/USDT:USDT,4h,"{'fast': 8, 'slow': 26, 'signal_len': 9, 'mode': 'both', 'stop_pct': 0.08, 'take_pct': 0.2}",0.40409712312820223,-0.3300711783084308,0.8611465297059102,1.2242726711224656,42,0.35714285714285715,0.872504492738053,-0.2056777785308247,-0.253281250919842,-0.3300711783084307,fragile,0.39823421246433477
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 3.0, 'ema': 100, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.2}",0.2863659201785431,-0.2443012048606953,0.8848333593913926,1.1721838225965109,30,0.43333333333333335,0.021476712432854983,-0.17503238902515328,0.2599843342029504,-0.2443012048606953,strong,0.29735834020591634
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 36, 'threshold': 2.5, 'ema': 50, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.1}",0.32676612891563495,-0.2788446573882103,0.9481313020986739,1.1718572339749294,51,0.39215686274509803,0.1381158166727714,-0.16783120769358617,0.1652997220937642,-0.2788446573882102,watch,0.33950269652696763
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 24, 'threshold': 3.0, 'ema': 100, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.2}",0.26399628556105137,-0.2451934801013923,0.8350005105574712,1.0766855849995838,30,0.43333333333333335,0.08249074526273126,-0.15326519897315494,0.16762705712368597,-0.2451934801013923,strong,0.27404211266425005
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 36, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.12}",0.2227356766944384,-0.21033595141125905,0.9303738648109466,1.058952001310203,8,0.5,0.050906238768297696,-0.08057316401273906,0.16062497246683227,-0.21033595141125916,strong,0.21970802443567772
qullamagi,HYPE/USDT:USDT,4h,"{'preset': (5, 15, 67, 200, 350), 'box': 20, 'volume_mult': 1.5, 'mode': 'long', 'stop_pct': 0.06, 'take_pct': 0.12}",0.2227356766944384,-0.21033595141125905,0.9252513296406538,1.058952001310203,8,0.5,0.050906238768297696,-0.08057316401273906,0.16062497246683227,-0.21033595141125916,strong,0.21970802443567772
hash_momentum,BTC/USDT:USDT,4h,"{'lookback': 24, 'threshold': 2.5, 'ema': 100, 'mode': 'both', 'stop_pct': 0.04, 'take_pct': 0.1}",0.3178292912765941,-0.31463508813864216,0.931389569383833,1.010152088112132,46,0.391304347826087,0.23491010712908467,-0.16315959390579549,0.06529326883632369,-0.31463508813864205,watch,0.33017625743612444
supertrend,BTC/USDT:USDT,1d,"{'window': 10, 'mult': 2.5, 'mode': 'long', 'stop_pct': None, 'take_pct': None}",0.025672104093463988,-0.02797414009428878,0.6349775552607873,0.9177084266731481,8,0.625,0.05522941409662163,-0.004298794670955286,-0.027132399004547447,-0.02797414009428878,fragile,0.02659850859201729
supertrend,BTC/USDT:USDT,1d,"{'window': 10, 'mult': 2.5, 'mode': 'long', 'stop_pct': 0.1, 'take_pct': 0.3}",0.025672104093463988,-0.02797414009428878,0.6349775552607873,0.9177084266731481,8,0.625,0.05522941409662163,-0.004298794670955286,-0.027132399004547447,-0.02797414009428878,fragile,0.02659850859201729
