event_id,signal_idx,entry_idx,exit_idx,signal_ts,entry_ts,exit_ts,side,cfg_name,style,tp_bps,sl_bps,max_hold_bars,cooldown_bars,net_ret_1x,reason,score,threshold_q50,threshold_q60,threshold_q70,threshold_q80,threshold_q85,threshold_q90,threshold_q95,segment,segment_start,segment_end,train_events
18263,8837,8838,8883,2025-06-30 02:55:00+00:00,2025-06-30 03:00:00+00:00,2025-06-30 06:45:00+00:00,-1,R1_relax_frequency_R03668,trend_rsi_snapback,220.0,220.0,48,24,0.021438098989303354,target_limit,0.0030816318680880416,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
3481,8884,8885,8957,2025-06-30 06:50:00+00:00,2025-06-30 06:55:00+00:00,2025-06-30 12:55:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,-0.0020129209033104656,time_open,0.00326319501424001,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
16815,8897,8898,8934,2025-06-30 07:55:00+00:00,2025-06-30 08:00:00+00:00,2025-06-30 11:00:00+00:00,-1,R3_live_candidate_gate_R03746,wick_reject,400.0,100.0,36,18,0.0040606141344813156,time_open,0.004837932725014668,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
12754,8900,8901,8984,2025-06-30 08:10:00+00:00,2025-06-30 08:15:00+00:00,2025-06-30 15:10:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,400.0,160.0,96,144,-0.01656301975985192,stop_market,0.003950576461417121,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
15547,8905,8906,8985,2025-06-30 08:35:00+00:00,2025-06-30 08:40:00+00:00,2025-06-30 15:15:00+00:00,1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013563472072196192,stop_market,0.014737003419793853,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
22543,8972,8973,8973,2025-06-30 14:10:00+00:00,2025-06-30 14:15:00+00:00,2025-06-30 14:15:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,50.0,400.0,72,36,0.004433814053737181,target_limit,0.0030835589472202976,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
12755,8982,8983,9079,2025-06-30 15:00:00+00:00,2025-06-30 15:05:00+00:00,2025-06-30 23:05:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,400.0,160.0,96,144,0.0053538445928951114,time_open,0.003950576461417121,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
12756,8986,8987,9047,2025-06-30 15:20:00+00:00,2025-06-30 15:25:00+00:00,2025-06-30 20:25:00+00:00,1,R3_live_candidate_gate_R01708,vwap_revert,400.0,160.0,96,144,0.03942853707638587,target_limit,0.003950576461417121,-0.0009470467498968104,-0.0005945141654237615,0.0015777617452803633,0.0021506595210704403,0.0030835589472202976,0.0035458583309788826,0.004890127271861647,2025_06_partial,2025-06-26 04:20:00+00:00,2025-07-01 00:00:00+00:00,1914
20044,9156,9157,9193,2025-07-01 05:30:00+00:00,2025-07-01 05:35:00+00:00,2025-07-01 08:35:00+00:00,-1,R1_relax_frequency_R04917,wick_reject,90.0,400.0,36,96,-0.004435521783804757,time_open,0.006021037185809723,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
20404,9159,9160,9232,2025-07-01 05:45:00+00:00,2025-07-01 05:50:00+00:00,2025-07-01 11:50:00+00:00,1,R1_relax_frequency_R02387,wick_reject,220.0,400.0,72,48,0.01501346777223944,time_open,0.0027316104418309587,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
13553,9214,9215,9309,2025-07-01 10:20:00+00:00,2025-07-01 10:25:00+00:00,2025-07-01 18:15:00+00:00,-1,R2_relax_winrate_payoff_R02941,bb_revert,220.0,160.0,96,6,0.021438098989303354,target_limit,0.002048169616162182,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
3482,9310,9311,9321,2025-07-01 18:20:00+00:00,2025-07-01 18:25:00+00:00,2025-07-01 19:15:00+00:00,1,R2_relax_winrate_payoff_R04600,bb_revert,396.0,220.0,72,48,-0.022562115135163045,stop_market,0.0029884785320634525,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
16816,9319,9320,9356,2025-07-01 19:05:00+00:00,2025-07-01 19:10:00+00:00,2025-07-01 22:10:00+00:00,-1,R3_live_candidate_gate_R03746,wick_reject,400.0,100.0,36,18,0.008522619564973289,time_open,0.003558372010170465,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
18264,9333,9334,9382,2025-07-01 20:15:00+00:00,2025-07-01 20:20:00+00:00,2025-07-02 00:20:00+00:00,1,R1_relax_frequency_R03668,trend_rsi_snapback,220.0,220.0,48,24,-0.010426683345791946,time_open,0.00649117253958678,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
2079,9420,9421,9493,2025-07-02 03:30:00+00:00,2025-07-02 03:35:00+00:00,2025-07-02 09:35:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,-0.02617895947363888,time_open,0.0026281571295386965,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
15548,9443,9444,9474,2025-07-02 05:25:00+00:00,2025-07-02 05:30:00+00:00,2025-07-02 08:00:00+00:00,-1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013567170325106995,stop_market,0.010638278908358851,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
15549,9445,9446,9474,2025-07-02 05:35:00+00:00,2025-07-02 05:40:00+00:00,2025-07-02 08:00:00+00:00,-1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013567170325106773,stop_market,0.010638278908358851,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
17208,9452,9453,9571,2025-07-02 06:10:00+00:00,2025-07-02 06:15:00+00:00,2025-07-02 16:05:00+00:00,-1,R2_relax_winrate_payoff_R06914,vwap_revert,540.0,300.0,144,36,-0.030569729706392115,stop_market,0.010276088410100019,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
15550,9453,9454,9476,2025-07-02 06:15:00+00:00,2025-07-02 06:20:00+00:00,2025-07-02 08:10:00+00:00,-1,R2_relax_winrate_payoff_R06895,vwap_revert,400.0,130.0,96,96,-0.013567170325106995,stop_market,0.010638278908358851,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
16817,9528,9529,9534,2025-07-02 12:30:00+00:00,2025-07-02 12:35:00+00:00,2025-07-02 13:00:00+00:00,-1,R3_live_candidate_gate_R03746,wick_reject,400.0,100.0,36,18,-0.010566718669586235,stop_market,0.003558372010170465,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
13359,9531,9532,9571,2025-07-02 12:45:00+00:00,2025-07-02 12:50:00+00:00,2025-07-02 16:05:00+00:00,1,R3_live_candidate_gate_R02498,trend_rsi_snapback,300.0,100.0,72,18,0.029430044784200624,target_limit,0.002061551071983342,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
2082,9537,9538,9580,2025-07-02 13:15:00+00:00,2025-07-02 13:20:00+00:00,2025-07-02 16:50:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,-0.040571235224795166,stop_market,0.0026281571295386965,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
2083,9540,9541,9579,2025-07-02 13:30:00+00:00,2025-07-02 13:35:00+00:00,2025-07-02 16:45:00+00:00,-1,R1_relax_frequency_R04051,vwap_revert,220.0,400.0,72,72,-0.04057123522479539,stop_market,0.0026281571295386965,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
12437,9575,9576,9600,2025-07-02 16:25:00+00:00,2025-07-02 16:30:00+00:00,2025-07-02 18:30:00+00:00,1,R2_relax_winrate_payoff_R03904,wick_reject,420.0,300.0,24,12,-0.0025071356733039197,time_open,0.0024025523961194806,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
22544,9820,9821,9828,2025-07-03 12:50:00+00:00,2025-07-03 12:55:00+00:00,2025-07-03 13:30:00+00:00,1,R1_relax_frequency_R02394,trend_rsi_snapback,50.0,400.0,72,36,0.004433814053737181,target_limit,0.0032280418394048556,-0.0007701500946618635,-0.00028657834021060633,0.0018413780539537341,0.002048169616162182,0.0027316104418309587,0.003444213682560061,0.005072287548272319,2025_07,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2100
