candidate_id,style_set,quantile,window,start,end,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x,trade_sharpe
core_bb_vwap_macd__q85,core_bb_vwap_macd,0.85,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,392,365.0,1.073972602739726,1.1863698838475467,1.1863698838475467,0.5790816326530612,1.294683613642871,22.052496840621917,-0.1729932989638986,2.135160288017724
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,10,7.0,1.4285714285714286,-0.0125722644704791,-0.48299852753998085,0.6,0.8992414016413033,-10.304531236274167,-0.04594577715337467,-1.03607574786708
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,36,30.0,1.2,0.3039394465255749,24.25216714352782,0.75,2.2977881207821182,76.10500701675205,-0.05592533230839869,7.6356170003612265
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,61,90.0,0.6777777777777778,0.36942297153942283,2.5787870533122965,0.6885245901639344,1.934503057665183,53.45453019667021,-0.05592533230839858,4.412791574373021
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,120,183.0,0.6557377049180327,0.6017849117625595,1.5591181747651222,0.65,1.6041301732317126,41.3906344627651,-0.12049054920127678,3.1448861911781147
core_bb_vwap_macd__q90,core_bb_vwap_macd,0.9,full_year,2025-06-26 04:20:00+00:00,2026-06-26 04:20:00+00:00,289,365.0,0.7917808219178082,1.7944317602086373,1.7944317602086373,0.629757785467128,1.5343034856537108,37.81733595084006,-0.15043011964203334,3.0566107745533704
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,recent_1w,2026-06-19 04:20:00+00:00,2026-06-26 04:20:00+00:00,7,7.0,1.0,0.0119369979247268,0.8565937862588306,0.5714285714285714,1.1755891303245956,21.497596875508542,-0.04057123522479511,1.2592171407489168
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,recent_1m,2026-05-27 04:20:00+00:00,2026-06-26 04:20:00+00:00,21,30.0,0.7,0.24542398395935838,13.444180394604912,0.7142857142857143,2.418126653101586,108.99900811035504,-0.04057123522479522,6.031019120934531
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,recent_3m,2026-03-28 04:20:00+00:00,2026-06-26 04:20:00+00:00,35,90.0,0.3888888888888889,0.282597272122745,1.7438872708519018,0.6571428571428571,2.0352374548813192,74.39672570631224,-0.056455739151407114,3.531438480686813
core_bb_vwap_macd__q95,core_bb_vwap_macd,0.95,recent_6m,2025-12-25 04:20:00+00:00,2026-06-26 04:20:00+00:00,70,183.0,0.3825136612021858,0.3390539926328353,0.7902071683066492,0.5714285714285714,1.5271033420778015,44.8608888382753,-0.08380728122996861,2.115711128100534
