segment,rank,cfg_name,trades,days,trades_per_day,total_return_1x,annualized_1x,win_rate,profit_factor,avg_trade_bps,max_drawdown_1x
2025_09,24,R1_relax_frequency_R01787,96,91.5625,1.0484641638225256,0.05252782699323988,0.2263962570574094,0.8229166666666666,1.1517059856356509,5.892120828444551,-0.08230244057290514
2025_09,25,R2_relax_winrate_payoff_R00401,55,92.45486111111111,0.5948848912757727,0.04811882240300491,0.2038659489779513,0.38181818181818183,1.1939352802763255,9.240787688249409,-0.05332960264577802
2025_09,26,R1_relax_frequency_R00700,46,88.93055555555556,0.5172575355302202,0.04721167153838812,0.20844813056853218,0.6956521739130435,1.1886827767051569,11.023823116046822,-0.06624980997869145
2025_09,27,R3_live_candidate_gate_R01051,45,89.88888888888889,0.5006180469715699,0.04112750206269555,0.1778116972094932,0.4666666666666667,1.3312156416285328,9.267401963093093,-0.03203426639957363
2025_09,28,R2_relax_winrate_payoff_R03184,57,91.86111111111111,0.6205019655276686,0.03447720492768447,0.1441737347313381,0.3333333333333333,1.1765033587108669,6.414459273137577,-0.03949852857142577
2025_09,29,R3_live_candidate_gate_R00476,44,91.03472222222223,0.4833320619421771,0.03161353386712484,0.1329114964097109,0.38636363636363635,1.2166372894829662,7.397489518499918,-0.048045302065385154
2025_09,30,R1_relax_frequency_R01250,65,90.11458333333333,0.72130389550341,0.028751897203147747,0.12166466409184862,0.6923076923076923,1.152699990083816,4.729466695111966,-0.054356403891279936
2025_10,1,R2_relax_winrate_payoff_R00566,163,122.23611111111111,1.3334848312691738,0.35939898288463756,1.5013657971252203,0.4233128834355828,1.2885212329628575,20.80538062923182,-0.1355982445360161
2025_10,2,R2_relax_winrate_payoff_R00457,116,122.48958333333333,0.9470193043626159,0.32365980485696855,1.3060821138329515,0.603448275862069,1.2851936847082355,27.029129428557077,-0.13221391282299266
2025_10,3,R1_relax_frequency_R00266,143,122.72569444444444,1.1652001697552694,0.24121597569142939,0.9015711510910867,0.6013986013986014,1.2669849639193849,16.268115138532004,-0.11192931188223854
2025_10,4,R3_live_candidate_gate_R01517,89,120.88194444444444,0.7362555293847303,0.23407836234792745,0.8871529746173623,0.3595505617977528,1.376999486004911,25.508750228874916,-0.08616950212972063
2025_10,5,R1_relax_frequency_R01241,141,121.49305555555556,1.1605601600457274,0.2290502578988094,0.8582019282756976,0.5886524822695035,1.2888725587756669,15.804926096603976,-0.12041467309642628
2025_10,6,R2_relax_winrate_payoff_R02937,80,122.53819444444444,0.6528576690941034,0.2188327140882571,0.8030116287380873,0.525,1.248426327220631,29.602838486711843,-0.21929420666866195
2025_10,7,R2_relax_winrate_payoff_R02530,40,117.46527777777777,0.3405261602128289,0.1981768978067333,0.7538329179469783,0.6,1.6623814271577815,47.18650483574267,-0.08971110269412197
2025_10,8,R2_relax_winrate_payoff_R03018,55,121.26041666666667,0.4535692809896057,0.17857127635897863,0.6397767802997143,0.5818181818181818,1.4116295536442607,32.78745167121698,-0.08560127186606692
2025_10,9,R3_live_candidate_gate_R00411,78,119.86805555555556,0.6507154857771855,0.16909282546443527,0.6091672794333063,0.5128205128205128,1.2586854054814811,22.3162626840252,-0.15108701068380626
2025_10,10,R3_live_candidate_gate_R01005,51,121.86111111111111,0.4185092318212902,0.16886810492828586,0.595776773808522,0.9411764705882353,3.8160421478066016,30.80008995064058,-0.036124402328298166
2025_10,11,R3_live_candidate_gate_R02024,123,121.26041666666667,1.0143458465767545,0.14668271351683893,0.5098271888381438,0.5772357723577236,1.1809667276573081,12.835489038678983,-0.1262429859375589
2025_10,12,R1_relax_frequency_R02441,42,118.57638888888889,0.35420204978038067,0.1367859328208505,0.48384754260071783,0.6428571428571429,1.3952477850244933,33.03308083880223,-0.09962315521155662
2025_10,13,R2_relax_winrate_payoff_R00810,42,120.88194444444444,0.34744642959728844,0.13131311287576208,0.45141626078699604,0.5238095238095238,1.4940885930801957,30.987227197608807,-0.08711995917003423
2025_10,14,R2_relax_winrate_payoff_R03054,58,116.59375,0.4974537657464487,0.12377007757129022,0.4409443900931389,0.46551724137931033,1.2619708228644595,22.731784939890645,-0.1168839943937251
2025_10,15,R1_relax_frequency_R02489,47,114.20486111111111,0.4115411510747621,0.11782741854106482,0.4275990879400746,0.8723404255319149,2.679130454374024,23.986202908335212,-0.04055940126109636
2025_10,16,R1_relax_frequency_R01507,44,118.63888888888889,0.37087333177241866,0.11657144692220922,0.4038667321184355,0.6818181818181818,1.5628177290044283,26.02718512126678,-0.04055940126109636
2025_10,17,R3_live_candidate_gate_R00896,53,121.98263888888889,0.4344880589792491,0.11440205269881254,0.3828024855822745,0.5283018867924528,1.3362071648196072,22.276348147258638,-0.07806154072786586
2025_10,18,R2_relax_winrate_payoff_R03411,43,116.94791666666667,0.3676850449808497,0.10837243227267845,0.3786887731450497,0.5116279069767442,1.3089342443960685,27.160997014799996,-0.17366977773937942
2025_10,19,R3_live_candidate_gate_R02705,75,121.26041666666667,0.6185035649858259,0.10647106759398595,0.3560066351355726,0.5333333333333333,1.1757744254572065,15.47132560532715,-0.11844515443274939
2025_10,20,R2_relax_winrate_payoff_R03652,55,121.91319444444444,0.4511406681666714,0.0974529234375412,0.32103005713350163,0.5454545454545454,1.1826804542957483,20.336597247342493,-0.14085853523140401
2025_10,21,R1_relax_frequency_R01446,46,117.64583333333333,0.39100407295909334,0.09068462230695595,0.30907025661121224,0.6956521739130435,1.3351854167422057,19.965800039365387,-0.07377294935548395
2025_10,22,R1_relax_frequency_R01250,84,120.11458333333333,0.6993322348451999,0.08528502228678181,0.2823580033238835,0.7142857142857143,1.3803992046265516,10.060872581986159,-0.054356403891279936
2025_10,23,R2_relax_winrate_payoff_R02509,65,121.80555555555556,0.5336374002280502,0.08162801389611052,0.26507772359674986,0.46153846153846156,1.1642911192719312,14.931895308751926,-0.09894532219070384
2025_10,24,R1_relax_frequency_R02500,43,113.04513888888889,0.38037902755167863,0.07417418222207539,0.2598939301205003,0.9069767441860465,1.5450575642366182,17.39196094442922,-0.07949644532192457
2025_10,25,R2_relax_winrate_payoff_R00401,67,122.45486111111111,0.5471403861967278,0.07364325599695887,0.2359021843725615,0.40298507462686567,1.24372552652802,11.29360258964873,-0.05332960264577802
2025_10,26,R3_live_candidate_gate_R01041,43,121.22569444444444,0.3547102798384556,0.06706857601917804,0.2158630212804864,0.8604651162790697,1.3686152422392879,16.068441910020347,-0.08867443290574462
2025_10,27,R3_live_candidate_gate_R01782,47,121.91319444444444,0.3855202073424283,0.06547242394688091,0.2090925851244385,0.6808510638297872,1.1762739707140624,15.59595039905051,-0.10255197701678087
2025_10,28,R2_relax_winrate_payoff_R01693,55,121.98611111111111,0.45087100079699416,0.06292022663077956,0.2003111014206853,0.509090909090909,1.17691176220259,12.887073257486358,-0.10129240323018496
2025_10,29,R3_live_candidate_gate_R00249,73,120.48263888888889,0.6058964235280556,0.06280686602666252,0.20266032617040208,0.5205479452054794,1.1825793591572595,9.236399332811427,-0.08744510143296502
2025_10,30,R1_relax_frequency_R00700,58,118.93055555555556,0.48767955155903303,0.06277257303376427,0.20544075321963828,0.6896551724137931,1.201735345295256,11.45637895270001,-0.06624980997869145
2025_10,31,R3_live_candidate_gate_R01325,57,120.29166666666667,0.47384828541738827,0.06135790785894746,0.19804305544218326,0.47368421052631576,1.2254504926989647,11.393288206638243,-0.07811358552596837
2025_10,32,R3_live_candidate_gate_R00132,43,117.64583333333333,0.36550380733132637,0.05976923810908663,0.19734388706309258,0.5813953488372093,1.253279924923027,14.495858252555312,-0.06488782791345504
2025_10,33,R3_live_candidate_gate_R01563,40,120.58333333333333,0.331720801658604,0.05862776135456271,0.1882196351519212,0.5,1.2960670907648626,15.196211494888443,-0.07568653123110891
2025_10,34,R1_relax_frequency_R00828,70,121.98611111111111,0.5738358191961744,0.053254438768244095,0.16794628788673527,0.8285714285714286,1.2721922678939317,7.7298113945208105,-0.04042497511334675
2025_10,35,R2_relax_winrate_payoff_R00152,40,121.59375,0.32896427653559496,0.05100614699329231,0.16105992859727802,0.525,1.2090014674833274,13.468902910832139,-0.05160194199298007
2025_10,36,R1_relax_frequency_R02071,40,120.26041666666667,0.33261152013858813,0.04636108740381806,0.1474537082097711,0.575,1.1506737790149684,13.343853911749372,-0.10585486111376097
2025_10,37,R1_relax_frequency_R00860,44,120.26041666666667,0.36587267215244695,0.044041678844919385,0.13975139646458024,0.4090909090909091,1.2186084693506338,10.4183969648439,-0.04053069304476886
2025_10,38,R1_relax_frequency_R01242,62,121.98263888888889,0.5082690501266688,0.04363451214485581,0.1363213301840014,0.6612903225806451,1.1641340501710682,7.596899350905177,-0.07560646308930663
2025_10,39,R1_relax_frequency_R00611,42,120.24652777777777,0.3492824348127401,0.04240422075249173,0.13435115371329975,0.7380952380952381,1.3474402297202903,10.193194175516117,-0.050713238085209555
2025_10,40,R3_live_candidate_gate_R02224,45,119.96527777777777,0.37510853835021707,0.03784706469997556,0.11966089588332762,0.2,1.1547439353833373,9.89043057091153,-0.0627379905364649
2025_10,41,R3_live_candidate_gate_R00476,58,121.03472222222223,0.4792013311148086,0.033436684437880615,0.10427021360829336,0.3793103448275862,1.173391554223639,5.9888371563245135,-0.048045302065385154
2025_10,42,R3_live_candidate_gate_R02851,48,120.88888888888889,0.3970588235294118,0.027944507049751488,0.08677600930127904,0.8958333333333334,1.2543187301099152,6.237254992712891,-0.04373626399432262
2025_10,43,R3_live_candidate_gate_R00772,40,121.95486111111111,0.3279902058480198,0.021800192457855694,0.06667358776842547,0.85,1.2409669184392274,5.670117687069194,-0.038511295119422084
2025_11,1,R2_relax_winrate_payoff_R02937,106,153.53819444444446,0.6903819625048055,0.473348893539133,1.5124992776829935,0.5283018867924528,1.3429518458942469,41.952404430019406,-0.21929420666866195
2025_11,2,R2_relax_winrate_payoff_R00566,211,153.23611111111111,1.3769600290038975,0.3977076456086355,1.2201061335055639,0.3981042654028436,1.2355023727443342,17.97244816229714,-0.1355982445360161
2025_11,3,R3_live_candidate_gate_R01517,101,151.88194444444446,0.6649901696310182,0.3503982704988027,1.0583710432629734,0.36633663366336633,1.4787691848210678,31.730898343418907,-0.1275084144778077
2025_11,4,R3_live_candidate_gate_R02241,52,148.64583333333334,0.3498248072880168,0.2633868343942518,0.7755078894353622,0.7307692307692307,1.806400999991992,46.7028067981783,-0.07700584813453237
2025_11,5,R2_relax_winrate_payoff_R03490,46,151.21875,0.3041950816284356,0.25739734661130553,0.7381971821667723,0.5652173913043478,1.4912859856369207,54.7332247142193,-0.10370311291476941
2025_11,6,R2_relax_winrate_payoff_R02530,52,148.46527777777777,0.3502502455680808,0.21362265135796377,0.6096025219023253,0.5961538461538461,1.5308510695291915,39.186684935629664,-0.08971110269412197
2025_11,7,R3_live_candidate_gate_R01567,48,153.37152777777777,0.31296552036403974,0.213149231932249,0.5838082518104653,0.6458333333333334,1.482558687268495,42.96486721366947,-0.09481060410469577
2025_11,8,R2_relax_winrate_payoff_R03018,77,152.26041666666666,0.5057125265102278,0.20749048858313057,0.5714203203120094,0.5454545454545454,1.3036597959264689,27.949929852576354,-0.15629617181435007
2025_11,9,R1_relax_frequency_R00482,50,147.52083333333334,0.3389351786470837,0.19872361432272956,0.5659172571874653,0.56,1.535860526469136,38.197617440684176,-0.06927577883271319
2025_11,10,R1_relax_frequency_R01241,184,152.49305555555554,1.2066123229655268,0.1832940023100118,0.49606706538610923,0.5597826086956522,1.1794213696510254,10.320421070954678,-0.12041467309642628
2025_11,11,R1_relax_frequency_R01507,56,149.63888888888889,0.37423426768145535,0.17084045099006073,0.46919692567612437,0.7142857142857143,1.6269029077477402,29.206856503402765,-0.04057123522479511
2025_11,12,R3_live_candidate_gate_R01563,49,151.58333333333334,0.3232545354590434,0.16262973869526953,0.43739949844982773,0.5306122448979592,1.6788695875694843,31.7960990333697,-0.07568653123110891
2025_11,13,R3_live_candidate_gate_R01005,67,152.86111111111111,0.43830637833908775,0.15615537400066604,0.41406496275249083,0.9104477611940298,2.1909869978904655,21.947388130688097,-0.057869856021236954
2025_11,14,R1_relax_frequency_R00545,139,153.37152777777777,0.9062959860541985,0.15296895096000585,0.4031889246009699,0.5755395683453237,1.2233616610119968,11.206193262854182,-0.15503294386497113
2025_11,15,R3_live_candidate_gate_R00411,89,150.86805555555554,0.5899194476409667,0.15176875023082426,0.4075474591645383,0.4943820224719101,1.2020236658747052,18.217357181076782,-0.15108701068380626
2025_11,16,R2_relax_winrate_payoff_R03054,71,147.59375,0.4810501799703578,0.15036489170400325,0.4139913607805086,0.49295774647887325,1.2624781228168973,22.25275492034625,-0.1168839943937251
2025_11,17,R2_relax_winrate_payoff_R01261,65,152.06944444444446,0.42743629555210516,0.13776713591363543,0.36313984054762294,0.5230769230769231,1.2459001899916962,22.9833029192983,-0.2179416501396806
2025_11,18,R2_relax_winrate_payoff_R03546,150,151.25694444444446,0.991690005050273,0.1376652880552942,0.3651151895936531,0.48,1.1635287273218313,10.100875470420856,-0.13374431554226962
2025_11,19,R1_relax_frequency_R00700,71,149.93055555555554,0.4735525706345531,0.1357068080205328,0.363149367231582,0.704225352112676,1.356195618397856,18.871533433383426,-0.06624980997869145
2025_11,20,R2_relax_winrate_payoff_R03652,71,152.91319444444446,0.4643157201571334,0.12627375242989713,0.3282286939778738,0.5352112676056338,1.185089077261952,20.082436458137153,-0.1917751017665349
2025_11,21,R2_relax_winrate_payoff_R00401,85,153.45486111111111,0.5539088132141645,0.11579041138236912,0.2977099484230914,0.4,1.2927530094940303,13.617433369854611,-0.05332960264577802
2025_11,22,R2_relax_winrate_payoff_R03803,46,153.27083333333334,0.30012233247247516,0.11442593793302724,0.2943389261856182,0.45652173913043476,1.2476537146145628,28.073145851530203,-0.09688019086737787
2025_11,23,R1_relax_frequency_R02441,51,149.57638888888889,0.3409629044988161,0.11215562942751345,0.2961472749100178,0.6274509803921569,1.2529570543258013,23.629326368002427,-0.13377383762315953
2025_11,24,R3_live_candidate_gate_R01547,45,147.52083333333334,0.3050416607823753,0.10945665237588087,0.29304371837465815,0.6222222222222222,1.3759220238035816,24.742980108519763,-0.08195489747067863
2025_11,25,R2_relax_winrate_payoff_R02535,60,149.91319444444446,0.4002316155182397,0.10826332115341031,0.28438168715944,0.18333333333333332,1.4058820582339566,18.447261762040775,-0.05954133914782378
2025_11,26,R2_relax_winrate_payoff_R00358,87,152.95486111111111,0.5687952600394997,0.10631530656481858,0.27265111985718615,0.4827586206896552,1.1573023985583668,14.109163962333538,-0.13240760881389124
2025_11,27,R1_relax_frequency_R02489,57,145.20486111111111,0.392548841435711,0.09628690921638317,0.259961083437664,0.8596491228070176,1.7761615966502093,16.50931124963867,-0.040725617724271856
2025_11,28,R2_relax_winrate_payoff_R00810,52,151.88194444444446,0.3423711764436925,0.09580350336010568,0.24590487210759648,0.4807692307692308,1.2735762000259085,19.221453804287016,-0.08711995917003423
2025_11,29,R3_live_candidate_gate_R02084,41,150.65277777777777,0.272148981285148,0.09205473165312572,0.23782186752307322,0.6097560975609756,1.3799220505188268,22.80742757098497,-0.06534440602993474
2025_11,30,R1_relax_frequency_R01220,85,151.24652777777777,0.5619963727358296,0.09057481211184948,0.23274463427075487,0.7411764705882353,1.1696080969553613,11.683877437067169,-0.09515601478354119
2025_11,31,R2_relax_winrate_payoff_R02976,60,150.02777777777777,0.39992593964080725,0.08686601623864587,0.22465001313626343,0.55,1.1650713670603863,16.211733129283868,-0.16969508739088257
2025_11,32,R1_relax_frequency_R01251,41,148.64583333333334,0.2758234057463209,0.08542757056574968,0.2229759636884756,0.5121951219512195,1.3874491382413452,21.179447663463996,-0.06459837688165082
2025_11,33,R1_relax_frequency_R00292,47,148.57986111111111,0.31632819985510974,0.08496918590292624,0.22181678748573996,0.48936170212765956,1.350675834445329,18.439561898676285,-0.07297439402691153
2025_11,34,R1_relax_frequency_R00928,45,149.79861111111111,0.3004033192712438,0.0780867868525621,0.2010586510144694,0.5555555555555556,1.3791036685677702,17.43895147684228,-0.08492133607894925
2025_11,35,R1_relax_frequency_R02193,63,151.24652777777777,0.4165384880277325,0.07614783689182536,0.19375680919113147,0.5873015873015873,1.1791417063138188,13.292511140504084,-0.11332698165342225
2025_11,36,R2_relax_winrate_payoff_R02312,67,150.5625,0.44499792444997927,0.07587732798247693,0.19398980867813176,0.5373134328358209,1.205356151454459,12.012073810443793,-0.10191380884059109
2025_11,37,R3_live_candidate_gate_R02851,61,151.88888888888889,0.40160936356986104,0.0747910312018929,0.18925208518494396,0.9180327868852459,1.6335313694454754,12.226289620289586,-0.04373626399432262
2025_11,38,R3_live_candidate_gate_R00577,56,152.91319444444446,0.366220849701401,0.0707549986349798,0.1772523251962761,0.44642857142857145,1.4342914723717162,12.563053304083265,-0.032779380495769006
2025_11,39,R1_relax_frequency_R02480,49,149.79861111111111,0.3271058365397988,0.06841654828572552,0.17497735248838753,0.6326530612244898,1.2484778157288132,14.398038086950542,-0.08012113025376122
2025_11,40,R1_relax_frequency_R00093,46,138.78472222222223,0.3314485864398299,0.0673893770388232,0.1871029524408283,0.7391304347826086,1.4283687563172236,14.649062878182603,-0.04223721066083996
2025_11,41,R1_relax_frequency_R00638,108,153.29513888888889,0.7045233187614669,0.06398589407635913,0.15913777224185366,0.8055555555555556,1.2127684418369942,6.097169892702607,-0.062014810890646754
2025_11,42,R1_relax_frequency_R00611,56,151.24652777777777,0.3702564338024289,0.062016440330801004,0.1562771951557469,0.75,1.3775933290082303,11.052017041623865,-0.06115049410851192
2025_11,43,R3_live_candidate_gate_R00947,54,151.11111111111111,0.3573529411764706,0.05904267189211132,0.14862164439885173,0.7962962962962963,1.214394978102765,11.71537031664301,-0.10773449905060428
2025_11,44,R3_live_candidate_gate_R00398,68,152.86111111111111,0.44484826458295473,0.058245322487335605,0.14474042934620468,0.5735294117647058,1.1797150806659327,9.214113187708946,-0.07243957457279626
