ts,pre_action_equity,post_action_equity,close_equity,favorable_equity,adverse_equity,position,action
2026-06-15T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-16T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-17T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-18T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-19T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-20T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-21T00:00:00+00:00,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,1.4304241490131553,0,hold
2026-06-22T00:00:00+00:00,1.4304241490131553,1.4284243549162725,1.412743499020194,1.428633137775915,1.3764726900991096,-1,enter_short
2026-06-23T00:00:00+00:00,1.4127457560711536,1.4127457560711536,1.4419936652515837,1.4606527055347576,1.4069980901226842,-1,hold
2026-06-24T00:00:00+00:00,1.4419936652515837,1.4419936652515837,1.4791944533906334,1.5241368520985756,1.4304782654782071,-1,hold
2026-06-25T00:00:00+00:00,1.4791944533906334,1.4791944533906334,1.5080453448352311,1.5473609155008423,1.459311100515128,-1,hold
2026-06-26T00:00:00+00:00,1.5080430877842714,1.5080430877842714,1.501523474356798,1.541789263476409,1.4865817970041173,-1,hold
2026-06-27T00:00:00+00:00,1.5015257314077575,1.5015257314077575,1.5033229159382786,1.5073968929203916,1.4824587368675566,-1,hold
2026-06-28T00:00:00+00:00,1.503320658887319,1.503320658887319,1.5136178169294052,1.528564008384005,1.4912030438494241,-1,hold
2026-06-29T00:00:00+00:00,1.5136178169294052,1.5136178169294052,1.4986535020398017,1.5296811815816904,1.4866098781192723,-1,hold
2026-06-30T00:00:00+00:00,1.4986535020398017,1.4986535020398017,1.5354418041961289,1.545494709170274,1.4983223441142275,-1,hold
2026-07-01T00:00:00+00:00,1.5354418041961289,1.5354418041961289,1.5041677172783308,1.5547482292834025,1.474320475388323,-1,hold
2026-07-02T00:00:00+00:00,1.5041677172783308,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,max_hold
2026-07-03T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-04T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-05T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-06T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-07T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-08T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-09T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-10T00:00:00+00:00,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,1.5022718071117358,0,hold
2026-07-11T00:00:00+00:00,1.5022718071117358,1.5001715669180504,1.4918394395928705,1.5085512893251507,1.4891679764917698,1,enter_long
2026-07-12T00:00:00+00:00,1.4918417788775475,1.4918417788775475,1.4907900278164334,1.5029987545455448,1.4873466007719323,1,hold
2026-07-13T00:00:00+00:00,1.4907876885317566,1.4907876885317566,1.4567935242296128,1.5060307881104966,1.4450737079979887,1,hold
2026-07-14T00:00:00+00:00,1.4567935242296128,1.4567935242296128,1.5198783243746021,1.5225755196071498,1.4549912460047834,1,hold
2026-07-15T00:00:00+00:00,1.5198759850899253,1.5198759850899253,1.5126459869657083,1.5329579958158466,1.506318221914502,1,hold
