name,slice,slice_start,slice_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_1M_MA_PBS_C00092,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,160,11.428571428571429,0.6620026123747184,2.1201061945407512e-05,-0.33799738762528164,-0.35371696544684605,0.31875,0.3697312332530423,-0.002554285668829567,0.004700884996785549,0.005948906805952238,0.7902098906780708,-0.015514253500000047,0.020521755500000058,0.00625,0.03125,0.9625,83,77,15.7875
HYPE_1M_MA_PBS_C00093,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1647,17.674834555535682,0.009199349518039997,1.0436486923042729e-08,-0.99080065048196,-0.9911580648299991,0.273224043715847,0.3455227817599206,-0.0028176175511450525,0.005444340550126419,0.0059236168373373345,0.9190905994813888,-0.01951825450000011,0.02852975750000007,0.004250151791135397,0.03278688524590164,0.9629629629629629,873,774,30.561627200971465
HYPE_1M_MA_PBS_C00093,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,937,16.759077088177428,0.06252323514357738,1.3638126770465e-08,-0.9374767648564226,-0.9375623322677427,0.22518676627534684,0.21073715014948885,-0.002941792501505928,0.003488097481502509,0.004810534631553834,0.7250955971968194,-0.019518254499999887,0.016341289658203893,0.0,0.011739594450373533,0.9882604055496265,498,439,30.886872998932763
HYPE_1M_MA_PBS_C00093,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,361,19.3704167411912,0.3849977332831054,7.509617635420788e-09,-0.6150022667168946,-0.6165240692418164,0.3518005540166205,0.48819485747166474,-0.0025974468498310647,0.007042692160697564,0.007829488107682072,0.8995086350265318,-0.01951825450000011,0.02852975750000007,0.0110803324099723,0.07202216066481995,0.9168975069252078,193,168,29.850415512465375
HYPE_1M_MA_PBS_C00093,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,349,18.726524771954928,0.3821708035215603,6.499645534502646e-09,-0.6178291964784397,-0.6385421864211835,0.3209169054441261,0.46406173939221973,-0.002711971977180038,0.007317346201350608,0.007451565378004647,0.9819877878210364,-0.01951825450000011,0.02852975750000007,0.008595988538681949,0.04871060171919771,0.9426934097421203,182,167,30.42406876790831
HYPE_1M_MA_PBS_C00093,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,565,18.833333333333332,0.21985585697928803,9.784319683698986e-09,-0.780144143020712,-0.7930396177678797,0.3415929203539823,0.48579419336881113,-0.0026341607247021876,0.007285322002354254,0.007780559021266417,0.9363494297056879,-0.01951825450000011,0.02852975750000007,0.010619469026548672,0.06371681415929203,0.9256637168141593,294,271,30.060176991150442
HYPE_1M_MA_PBS_C00093,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,265,18.928571428571427,0.5316872970251557,6.959345833622177e-08,-0.4683127029748443,-0.4927158746658813,0.3283018867924528,0.4988747361396954,-0.0023439242869748907,0.007107476191071548,0.006963429015008824,1.020686241757078,-0.01951825450000011,0.02852975750000007,0.007547169811320755,0.04150943396226415,0.9509433962264151,139,126,30.42641509433962
HYPE_1M_MA_PBS_C00094,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1416,15.195850473976032,0.01826859931242502,1.5360994938942285e-07,-0.981731400687575,-0.982395400699215,0.2937853107344633,0.36799158645796104,-0.002795791651710286,0.005541020488125841,0.006263905501882115,0.8845951597547139,-0.01951825450000011,0.02852975750000007,0.0049435028248587575,0.03389830508474576,0.9611581920903954,749,667,30.516242937853107
HYPE_1M_MA_PBS_C00094,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,749,13.396530137721339,0.11781080616727033,8.554981314376127e-07,-0.8821891938327296,-0.8823504261439834,0.260347129506008,0.2588437995571971,-0.0028367947197937755,0.0038054247302130406,0.005174760049669822,0.7353818715624983,-0.019518254499999887,0.016341289658203893,0.0,0.01335113484646195,0.986648865153538,396,353,30.85180240320427
HYPE_1M_MA_PBS_C00094,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,344,18.458236451439813,0.37062892710068057,3.5634738413901726e-09,-0.6293710728993194,-0.6308360790235401,0.34011627906976744,0.449010826115223,-0.002839479512495357,0.006803385295893948,0.007809590448977949,0.8711577566509029,-0.01951825450000011,0.02852975750000007,0.011627906976744186,0.06976744186046512,0.9186046511627907,183,161,29.781976744186046
HYPE_1M_MA_PBS_C00094,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,323,17.331425505276336,0.41838953214617997,3.8332395406701955e-08,-0.5816104678538201,-0.6045234613329552,0.3219814241486068,0.47220663469683627,-0.0026541819857517795,0.007375102125473224,0.00741694704313717,0.994358201909684,-0.01951825450000011,0.02852975750000007,0.009287925696594427,0.043343653250773995,0.9473684210526315,170,153,30.520123839009287
HYPE_1M_MA_PBS_C00094,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,525,17.5,0.24248869875932022,3.2256634202039935e-08,-0.7575113012406798,-0.7697437686987219,0.34095238095238095,0.4796926909955829,-0.0026524973223379955,0.007172398336288661,0.0077353190648067,0.9272272127624116,-0.01951825450000011,0.02852975750000007,0.011428571428571429,0.06095238095238095,0.9276190476190476,276,249,30.074285714285715
HYPE_1M_MA_PBS_C00094,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,246,17.571428571428573,0.5944253143175184,1.277496780493852e-06,-0.40557468568248156,-0.43159365178544973,0.32926829268292684,0.542084002670918,-0.0020754000633035,0.007461612461490888,0.006757206211838925,1.1042451906259443,-0.01951825450000011,0.02852975750000007,0.008130081300813009,0.04065040650406504,0.9512195121951219,128,118,30.451219512195124
HYPE_1M_MA_PBS_C00095,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1044,11.203720264711142,0.03849519877366552,2.8525214727680016e-06,-0.9615048012263345,-0.9625267589776952,0.2998084291187739,0.36538977973038855,-0.0030836830315799455,0.005922093033484495,0.006939781401436538,0.853354405696211,-0.01951825450000011,0.02852975750000007,0.007662835249042145,0.040229885057471264,0.9521072796934866,551,493,30.38888888888889
HYPE_1M_MA_PBS_C00095,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,448,8.012877839384727,0.2383321171364668,8.53582428567511e-05,-0.7616678828635333,-0.7619289964825657,0.2700892857142857,0.2497335304627925,-0.003178546179482344,0.003917260815243748,0.0058042117646868,0.6748997062920096,-0.01951825450000011,0.01827862910518625,0.0,0.020089285714285716,0.9799107142857143,234,214,30.725446428571427
HYPE_1M_MA_PBS_C00095,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,313,16.79484886424611,0.3679716963116202,3.0947843309575914e-09,-0.6320283036883798,-0.6334828064247244,0.3258785942492013,0.42749000920398617,-0.0031445834190810718,0.0072052687687621225,0.008147829500408111,0.8843175680592263,-0.01951825450000011,0.02852975750000007,0.01597444089456869,0.07028753993610223,0.9137380191693291,166,147,29.766773162939298
HYPE_1M_MA_PBS_C00095,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,283,15.185118941155428,0.4389444687505656,9.812458279922535e-08,-0.5610555312494344,-0.5874768176736026,0.31802120141342755,0.4428385114387173,-0.002866154722222605,0.007163212738026859,0.0075430618280384176,0.9496425856408048,-0.019518254499999887,0.02852975750000007,0.01060070671378092,0.038869257950530034,0.950530035335689,151,132,30.54416961130742
HYPE_1M_MA_PBS_C00095,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,466,15.533333333333333,0.2515908857263273,5.0519664405436824e-08,-0.7484091142736726,-0.759586612987495,0.33261802575107297,0.4397007794195284,-0.002915834687804664,0.006879459746388053,0.007797733843109716,0.8822383380611183,-0.01951825450000011,0.02852975750000007,0.012875536480686695,0.05793991416309013,0.9291845493562232,242,224,30.126609442060087
HYPE_1M_MA_PBS_C00095,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,216,15.428571428571429,0.5901659716754533,1.0589599935134618e-06,-0.40983402832454674,-0.4300859880315443,0.32407407407407407,0.48312035576667955,-0.0024035950639946847,0.006932388959253263,0.006879751787469728,1.0076510277419317,-0.019518254499999887,0.02852975750000007,0.009259259259259259,0.037037037037037035,0.9537037037037037,115,101,30.5
HYPE_1M_MA_PBS_C00096,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,556,5.966732248256125,0.16165382469249695,0.0007904975480954822,-0.838346175307503,-0.8445716778578325,0.3147482014388489,0.4053060473396727,-0.0032304467893281195,0.006995018963354699,0.007927183027437026,0.8824091659223733,-0.01951825450000011,0.02852975750000007,0.014388489208633094,0.0683453237410072,0.9172661870503597,286,270,29.944244604316548
HYPE_1M_MA_PBS_C00096,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,145,2.5934537649794316,0.6127611779859354,0.040776678358950075,-0.38723882201406457,-0.38990216913096076,0.2689655172413793,0.2639082764836197,-0.0033512319404179754,0.004467133768427534,0.006227800455936606,0.7172891617247099,-0.01951825450000011,0.01272309434091679,0.0,0.034482758620689655,0.9655172413793104,76,69,30.572413793103447
HYPE_1M_MA_PBS_C00096,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,239,12.824181720622429,0.444079904667204,1.2324810312301192e-07,-0.5559200953327961,-0.5576754353303242,0.3305439330543933,0.4197540484624638,-0.0033421839488630848,0.007314488026586443,0.008603915736741286,0.8501347816961291,-0.01951825450000011,0.02852975750000007,0.02092050209205021,0.09623430962343096,0.8828451882845189,124,115,29.347280334728033
HYPE_1M_MA_PBS_C00096,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,172,9.229118225719906,0.5940645276742252,3.693914640803797e-05,-0.40593547232577476,-0.4659793349033864,0.3313953488372093,0.4799934226037331,-0.002973359417020646,0.00828185171084333,0.008552029280396703,0.9684077824461284,-0.019518254499999887,0.02852975750000007,0.01744186046511628,0.05813953488372093,0.9244186046511628,86,86,30.24418604651163
HYPE_1M_MA_PBS_C00096,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,318,10.6,0.32606063282019426,1.1868822074414265e-06,-0.6739393671798057,-0.6856598812428564,0.3270440251572327,0.4156499170302612,-0.003468112708633295,0.007542955954745258,0.008819286264667733,0.8552796369661144,-0.01951825450000011,0.02852975750000007,0.018867924528301886,0.09119496855345911,0.889937106918239,154,164,29.5188679245283
HYPE_1M_MA_PBS_C00096,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,127,9.071428571428571,0.7262484832349156,0.00023758175937996549,-0.27375151676508436,-0.309170857278777,0.3228346456692913,0.5156128851299195,-0.0024719605306760856,0.008150656228413733,0.007536231311172396,1.0815294663700752,-0.019518254499999887,0.02852975750000007,0.015748031496062992,0.047244094488188976,0.937007874015748,64,63,30.35433070866142
HYPE_1M_MA_PBS_C00097,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,6049,64.91504203183688,1.0074773438759971e-07,3.7569446486989577e-28,-0.9999998992522656,-0.9999998999435901,0.13903124483385684,0.11562058364413307,-0.002655390757989517,0.0024969656012292746,0.003487405292955532,0.7159952433039773,-0.007506251500000147,0.006507752000000288,0.025624070094230452,0.10662919490824929,0.8677467349975202,3098,2951,5.647545048768391
HYPE_1M_MA_PBS_C00097,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,3292,58.88034340905026,0.00016502252624826065,1.9493439978408276e-25,-0.9998349774737517,-0.9998349774737517,0.08748481166464156,0.05736380830872464,-0.0026396276928798636,0.001836131919680747,0.0030687284813011215,0.5983363894423918,-0.007506251500000147,0.006507752000000177,0.008201701093560146,0.04556500607533415,0.9462332928311057,1678,1614,5.869380315917375
HYPE_1M_MA_PBS_C00097,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,1422,76.3011983544983,0.023787610209765043,1.5099877292095876e-32,-0.976212389790235,-0.9762340789446015,0.22081575246132207,0.19590195674143346,-0.002618280417564255,0.0028887893515279137,0.0041789482041120355,0.6912718728328289,-0.007506251500000147,0.006507752000000177,0.05485232067510549,0.2060478199718706,0.7390998593530239,731,691,5.263009845288327
HYPE_1M_MA_PBS_C00097,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,1335,71.63298157753532,0.02566499853888154,6.69167915164258e-32,-0.9743350014611185,-0.9745165521880308,0.17902621722846443,0.15394361289512218,-0.0027337899448252496,0.002778503018351465,0.00393583193223331,0.7059506264981336,-0.007506251500000147,0.006507752000000288,0.03745318352059925,0.15131086142322098,0.8112359550561797,689,646,5.510112359550562
HYPE_1M_MA_PBS_C00097,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,2218,73.93333333333334,0.002162928600429385,3.582107230595375e-33,-0.9978370713995706,-0.997851913276252,0.19386834986474302,0.1665572762020057,-0.0027560942165635975,0.002841024615231812,0.004102157470295156,0.6925683949981073,-0.007506251500000147,0.006507752000000288,0.04328223624887286,0.18665464382326422,0.7700631199278629,1124,1094,5.384129846708746
HYPE_1M_MA_PBS_C00097,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,982,70.14285714285714,0.06883001009947,4.7692910772965875e-31,-0.93116998990053,-0.9316422969945642,0.1680244399185336,0.14452199580785627,-0.0027158669137871327,0.0027306191443361594,0.0038158304383775167,0.7156028519698096,-0.007506251500000147,0.006507752000000288,0.032586558044806514,0.14358452138492872,0.8238289205702648,509,473,5.525458248472505
HYPE_1M_MA_PBS_C00098,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,4463,47.89483097835807,5.7151369811273225e-06,2.8129199864643533e-21,-0.9999942848630189,-0.9999943240799206,0.15213981626708492,0.1283523321084489,-0.0026963215011805517,0.002609705969386465,0.0036484337243610503,0.7152948817354501,-0.007506251500000147,0.006507752000000288,0.029576518037194712,0.12973336320860407,0.8406901187542012,2295,2168,5.563522294420793
HYPE_1M_MA_PBS_C00098,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,2151,38.47254516186729,0.0034665162917684343,8.483282031085917e-17,-0.9965334837082316,-0.9965373651899812,0.10832171083217108,0.07676506583858246,-0.002626903298952833,0.002016415247054073,0.0031909769283686874,0.6319115720103055,-0.007506251500000147,0.006507752000000177,0.010692701069270108,0.06183170618317062,0.9274755927475593,1106,1045,5.8196187819618785
HYPE_1M_MA_PBS_C00098,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,1230,65.99892684671794,0.033424185116588165,1.1853933789712357e-29,-0.9665758148834118,-0.9666405949180026,0.2138211382113821,0.18448740211935435,-0.0027517608322657665,0.0029113611925232086,0.004291989469824712,0.6783244024692612,-0.007506251500000147,0.006507752000000177,0.05447154471544716,0.2186991869918699,0.7268292682926829,630,600,5.202439024390244
HYPE_1M_MA_PBS_C00098,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,1082,58.05759255947058,0.04932562200885853,2.4335074505598946e-26,-0.9506743779911415,-0.9510233007669423,0.16913123844731978,0.15176059824737445,-0.002771301330900524,0.0029315716230393827,0.003932175358232007,0.7455343050513094,-0.007506251500000147,0.006507752000000288,0.038817005545286505,0.16358595194085027,0.7975970425138632,559,523,5.464879852125693
HYPE_1M_MA_PBS_C00098,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,1849,61.63333333333333,0.005243468174766127,1.7232841680852194e-28,-0.9947565318252338,-0.9947925121659705,0.18604651162790697,0.15930102458494766,-0.002829072323541266,0.0028813802140548327,0.004134318617848945,0.6969419825591461,-0.007506251500000147,0.006507752000000288,0.043807463493780424,0.1979448350459708,0.7582477014602488,935,914,5.327203893996755
HYPE_1M_MA_PBS_C00098,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,796,56.857142857142854,0.11042090206632427,1.0811643318372534e-25,-0.8895790979336757,-0.8903367990483526,0.16080402010050251,0.14526419343342176,-0.0027585430036988876,0.002915476438729343,0.003845780262128249,0.7580975094806698,-0.007506251500000147,0.006507752000000288,0.03768844221105527,0.157035175879397,0.8052763819095478,420,376,5.46859296482412
HYPE_1M_MA_PBS_C00099,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,2698,28.953675549991058,0.0005751220577408583,1.991847636105126e-13,-0.9994248779422591,-0.9994248779422591,0.17568569310600446,0.145186807212645,-0.002755579397191698,0.0026639892698221133,0.0039106493379131675,0.6812140490314821,-0.007506251500000147,0.006507752000000288,0.0374351371386212,0.1653076352853966,0.7972572275759822,1409,1289,5.436990363232024
HYPE_1M_MA_PBS_C00099,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,1000,17.885888034340905,0.06936987366411683,2.688917029757772e-08,-0.9306301263358832,-0.930707800252846,0.132,0.0947546962833491,-0.002660790735415291,0.0021099455698904675,0.003386294413180683,0.6230839119238409,-0.007506251500000147,0.006507752000000177,0.017,0.089,0.894,533,467,5.73
HYPE_1M_MA_PBS_C00099,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,917,49.20407798247183,0.06884593950790978,1.6757253737096945e-23,-0.9311540604920903,-0.9313434585248479,0.2093784078516903,0.16914332396970008,-0.0029063539333053726,0.0028258256008337657,0.004424393203036013,0.6386922389480862,-0.007506251500000147,0.006507752000000177,0.05016357688113413,0.24645583424209377,0.7033805888767721,465,452,5.124318429661941
HYPE_1M_MA_PBS_C00099,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,781,41.906635664460744,0.1204233737130305,9.623776354258023e-19,-0.8795766262869695,-0.8795766262869695,0.19206145966709348,0.17317976779557717,-0.0026999179530946033,0.0029443972220670475,0.004041672749091826,0.7285095565267279,-0.007506251500000147,0.006507752000000288,0.04865556978233035,0.1677336747759283,0.7836107554417413,411,370,5.428937259923176
HYPE_1M_MA_PBS_C00099,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,1343,44.766666666666666,0.021122367458160582,4.01551337923784e-21,-0.9788776325418395,-0.9788776325418395,0.193596425912137,0.16381216441163224,-0.0028610961779508377,0.0028951923669508143,0.004243030639330736,0.6823406694530681,-0.007506251500000147,0.006507752000000288,0.04765450483991065,0.2092330603127327,0.7431124348473567,675,668,5.280714817572599
HYPE_1M_MA_PBS_C00099,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,570,40.714285714285715,0.21801463700149648,5.515224228933141e-18,-0.7819853629985035,-0.7819853629985035,0.19298245614035087,0.17530290881608213,-0.002662077227017727,0.0029322262708824072,0.003999845454776455,0.7330848914127069,-0.007506251500000147,0.006507752000000288,0.05087719298245614,0.16666666666666666,0.7824561403508772,306,264,5.4070175438596495
HYPE_1M_MA_PBS_C00100,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,1171,12.566624932927919,0.032584080677964596,1.4840171049860077e-06,-0.9674159193220354,-0.9674406892670997,0.19982920580700256,0.16515357437097164,-0.0029123414053889712,0.0028831332038931116,0.004359663773128574,0.6613200819897455,-0.007506251500000147,0.006507752000000288,0.04184457728437233,0.23740392826643894,0.7207514944491887,608,563,5.1836037574722456
HYPE_1M_MA_PBS_C00100,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,264,4.721874441065999,0.4962607974976795,0.01028318896577879,-0.5037392025023205,-0.5042827016187859,0.17045454545454544,0.13451087763303896,-0.0026449827171233526,0.002411626481264224,0.003684012004463266,0.6546196044807895,-0.007506251500000147,0.006492252000000169,0.022727272727272728,0.1553030303030303,0.821969696969697,151,113,5.511363636363637
HYPE_1M_MA_PBS_C00100,val_next_20pct,2026-05-19 21:50:24+00:00,2026-06-07 13:07:12+00:00,520,27.90198533357181,0.20378797475761487,2.890428675690584e-14,-0.7962120252423851,-0.7966069905050515,0.20384615384615384,0.17578539779111105,-0.0030461562530582683,0.0031870739957153894,0.004642104094531716,0.6865580630709431,-0.007506251500000147,0.006507752000000177,0.05384615384615385,0.2846153846153846,0.6615384615384615,263,257,4.963461538461538
HYPE_1M_MA_PBS_C00100,fwd_last_20pct,2026-06-07 13:07:12+00:00,2026-06-26 04:24:00+00:00,387,20.765516007869792,0.32219363006728974,2.2900703648794354e-10,-0.6778063699327103,-0.6780512968525672,0.2144702842377261,0.16831635467725842,-0.002914922730748375,0.0027506040302200828,0.004461760629302263,0.6164839978540549,-0.007506251500000147,0.006507752000000288,0.03875968992248062,0.22997416020671835,0.7312661498708011,194,193,5.255813953488372
HYPE_1M_MA_PBS_C00100,recent_30d,2026-05-27 04:24:00+00:00,2026-06-26 04:24:00+00:00,691,23.033333333333335,0.12011894153150446,6.226872470592765e-12,-0.8798810584684955,-0.8799723711439188,0.20549927641099855,0.16153975494014491,-0.003054655050290531,0.002863840465264619,0.004585486312965998,0.6245445455080251,-0.007506251500000147,0.006507752000000288,0.04052098408104197,0.2590448625180897,0.7004341534008683,327,364,5.134587554269175
HYPE_1M_MA_PBS_C00100,recent_14d,2026-06-12 04:24:00+00:00,2026-06-26 04:24:00+00:00,271,19.357142857142858,0.454109760454469,1.136504372175857e-09,-0.545890239545531,-0.5462354471925034,0.2177121771217712,0.16873116067025257,-0.0029013004192020874,0.002704978222271466,0.0044615383430084065,0.6062882383405684,-0.007506251500000147,0.006507752000000288,0.04059040590405904,0.23985239852398524,0.7195571955719557,138,133,5.195571955719557
HYPE_1M_MA_PBS_C00101,full,2026-03-25 00:00:00+00:00,2026-06-26 04:24:00+00:00,4246,45.56608835628689,1.291089290931491e-05,6.862030833175227e-20,-0.9999870891070907,-0.9999873055274091,0.20207253886010362,0.19578179000825277,-0.002639865129732366,0.0031803347429715497,0.004113811850741798,0.773087068237716,-0.008507251750000108,0.008509752500000209,0.036975977390485165,0.1358926048045219,0.8271314178049929,2162,2084,10.12411681582666
HYPE_1M_MA_PBS_C00101,train_first_60pct,2026-03-25 00:00:00+00:00,2026-05-19 21:50:24+00:00,2344,41.92452155249509,0.0018988525902482874,1.6629208222423786e-18,-0.9981011474097518,-0.9981011474097518,0.15315699658703072,0.11912601270041055,-0.0026650010326933174,0.00235317031321047,0.003572569553186748,0.658677256853245,-0.008507251749999886,0.008509752500000209,0.013225255972696246,0.064419795221843,0.9223549488054608,1189,1155,10.651023890784982
