name,month,month_start,month_end,trades,trades_per_day,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,target_rate,stop_rate,time_rate,long_trades,short_trades,avg_bars_held
HYPE_1M_MA_PBS_R02287,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,17,0.6750496360026472,0.9907804397107801,0.8742950232989694,-0.009219560289219886,-0.02656255666877294,0.47058823529411764,0.8271245201958458,-0.0005207209567569631,0.00529421395100734,0.005689551985880788,0.9305150852203266,-0.010509252249999804,0.013996930724348008,0.0,0.17647058823529413,0.8235294117647058,10,7,8.352941176470589
HYPE_1M_MA_PBS_R01284,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,0.14285714285714285,0.995003749125,0.7700108564660877,-0.004996250874999997,-0.005417651645434063,0.0,0.0,-0.004996250874999981,0.0,0.004996250874999981,0.0,-0.004996250874999981,-0.004996250874999981,0.0,1.0,0.0,1,0,2.0
HYPE_1M_MA_PBS_R01284,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,14,0.4666666666666667,0.9655145815756856,0.6522871770710452,-0.03448541842431441,-0.040526155653888174,0.21428571428571427,0.34915196293827844,-0.002492337966695885,0.006239482958410454,0.004873743673543068,1.2802238641070207,-0.004996250874999981,0.010034304490210928,0.0,0.7142857142857143,0.2857142857142857,14,0,18.214285714285715
HYPE_1M_MA_PBS_R01284,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,35,1.1290322580645162,1.0097961283792882,1.121715085856618,0.009796128379288227,-0.06143953500071253,0.2571428571428571,1.0884900695899993,0.00032843095080182204,0.015710845114229068,0.004996250874999917,3.1445268677044425,-0.004996250874999981,0.030468258000000067,0.02857142857142857,0.7428571428571429,0.22857142857142856,35,0,14.971428571428572
HYPE_1M_MA_PBS_R01284,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,43,1.7074784910655194,0.904830234353292,0.23445792181935612,-0.09516976564670798,-0.09843429894862221,0.18604651162790697,0.41669395749959837,-0.002307781835050193,0.008861228724833537,0.0048606985344521875,1.823036064060743,-0.004996250874999981,0.01393681789602739,0.0,0.7906976744186046,0.20930232558139536,43,0,14.883720930232558
HYPE_1M_MA_PBS_R00468,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,14,2.0,0.9550066968661747,0.09052393058327632,-0.044993303133825324,-0.04835652471949303,0.21428571428571427,0.105620329633374,-0.0032751493778380163,0.0018049430075618251,0.0046606291193107005,0.387274541989038,-0.009007751875000088,0.002730591532026573,0.0,0.21428571428571427,0.7857142857142857,5,9,27.928571428571427
HYPE_1M_MA_PBS_R00468,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,53,1.7666666666666666,0.902174917208977,0.285538623803287,-0.09782508279102298,-0.09850427867080291,0.32075471698113206,0.4084804306365859,-0.001926476027676151,0.0041475601745402605,0.004794770900945013,0.8650173825245348,-0.009007751875000088,0.015031634104433467,0.0,0.16981132075471697,0.8301886792452831,31,22,28.660377358490567
HYPE_1M_MA_PBS_R00468,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,50,1.6129032258064515,0.945481328679582,0.5165791274359454,-0.05451867132041799,-0.08384858447244348,0.44,0.7142528389268873,-0.0010928888150539338,0.0062085953560245015,0.006829769235186988,0.9090490677251294,-0.009007751875000088,0.015564576336867857,0.0,0.34,0.66,19,31,25.96
HYPE_1M_MA_PBS_R00468,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,50,1.985440105890139,0.903849849678985,0.23080031570729148,-0.09615015032101504,-0.11138398459829957,0.42,0.5106284917975307,-0.001996721051978766,0.004960602976630592,0.00703478327959244,0.7051536315299233,-0.009007751875000088,0.012619558420868236,0.0,0.38,0.62,27,23,23.98
HYPE_1M_MA_PBS_R01314,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,4,0.5714285714285714,0.998426817644276,0.9211328164546584,-0.001573182355724012,-0.007655192304904634,0.5,0.31252213795192907,-0.0003929412949275461,0.00035725616884451587,0.001143138758699608,0.31252213795192907,-0.002197275229274459,0.0006841954992927966,0.0,0.0,1.0,1,3,21.0
HYPE_1M_MA_PBS_R01314,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,23,0.7666666666666667,0.9454975681916955,0.5054352964011989,-0.0545024318083045,-0.06245141597258763,0.34782608695652173,0.25739829293710625,-0.0024246917426464366,0.002416262432296989,0.00500653396928293,0.48262179925707427,-0.007506251499999925,0.005245065334957308,0.0,0.30434782608695654,0.6956521739130435,12,11,18.695652173913043
HYPE_1M_MA_PBS_R01314,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,27,0.8709677419354839,0.9573101147925728,0.5980774178851372,-0.042689885207427225,-0.05311873729073424,0.2962962962962963,0.4484580459839348,-0.0016022762228991958,0.004396979411091181,0.00412827859510567,1.065087859211845,-0.007506251499999925,0.012540446542110142,0.0,0.2222222222222222,0.7777777777777778,14,13,17.703703703703702
HYPE_1M_MA_PBS_R01314,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,35,1.3898080741230974,0.9426282806750858,0.4244664281337405,-0.05737171932491425,-0.062485134487675786,0.3142857142857143,0.5389484511682797,-0.001667540245841434,0.006202252265638702,0.0052745284802698305,1.175887529821701,-0.007506251500000147,0.016071615995514613,0.0,0.3142857142857143,0.6857142857142857,16,19,16.514285714285716
HYPE_1M_MA_PBS_R03238,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_1M_MA_PBS_R03238,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0
HYPE_1M_MA_PBS_R03238,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,10,0.3225806451612903,0.9481251710444687,0.5338576004947209,-0.051874828955531305,-0.0701723407831748,0.5,0.29996592786661375,-0.0052575630722445105,0.004505751500000036,0.015020877644489058,0.29996592786661375,-0.023522255499999947,0.004505751500000036,0.5,0.1,0.4,0,10,23.3
HYPE_1M_MA_PBS_R03238,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,33,1.3103904698874917,0.987190982186115,0.8294624367944033,-0.012809017813884993,-0.0713530779173589,0.7878787878787878,0.9100292871210142,-0.0003399512388556222,0.00436426816038429,0.017812766150318154,0.2450078849941192,-0.02352225550000017,0.004505751500000147,0.7575757575757576,0.15151515151515152,0.09090909090909091,0,33,11.363636363636363
HYPE_1M_MA_PBS_R00266,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,2,0.2857142857142857,0.997892980652051,0.8957828532323253,-0.0021070193479489907,-0.007774382502669375,0.5,0.6260797242790757,-0.0010437531039827678,0.003495251250000043,0.0055827574579655785,0.6260797242790757,-0.0055827574579655785,0.003495251250000043,0.5,0.0,0.5,2,0,18.5
HYPE_1M_MA_PBS_R00266,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,4,0.13333333333333333,0.983381917777004,0.8154418714776656,-0.01661808222299599,-0.01702880118459582,0.25,0.09318142127722448,-0.004174247360305115,0.0017157226855399187,0.006137570708920126,0.27954426383167347,-0.007602406456580157,0.0017157226855399187,0.0,0.0,1.0,3,1,31.0
HYPE_1M_MA_PBS_R00266,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,18,0.5806451612903226,0.981883801351234,0.8062133658837766,-0.018116198648766013,-0.031054981564133555,0.6666666666666666,0.6889014318544667,-0.000995767315902697,0.003307563582541178,0.009602429112790448,0.34445071592723336,-0.010509252249999804,0.0035047512499999647,0.6111111111111112,0.2777777777777778,0.1111111111111111,13,5,12.055555555555555
HYPE_1M_MA_PBS_R00266,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,42,1.6677696889477167,0.8897945812262995,0.1838725448202792,-0.11020541877370049,-0.12167643493170355,0.47619047619047616,0.37702548747156533,-0.002755770668206637,0.0035023762500000395,0.008444995139303614,0.4147280362187219,-0.010509252249999804,0.0035047512500001867,0.47619047619047616,0.35714285714285715,0.16666666666666666,15,27,15.119047619047619
HYPE_1M_MA_PBS_R03325,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,1,0.14285714285714285,0.9825162460000001,0.3983809723318798,-0.017483753999999907,-0.017483753999999907,0.0,0.0,-0.017483753999999952,0.0,0.017483753999999952,0.0,-0.017483753999999952,-0.017483753999999952,0.0,1.0,0.0,1,0,39.0
HYPE_1M_MA_PBS_R03325,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,19,0.6333333333333333,1.0104264608306242,1.134605423744332,0.010426460830624151,-0.033023140006948726,0.5263157894736842,1.2156071081522488,0.0005689217962426677,0.006094475420139003,0.005570582230308815,1.094046397337024,-0.017483753999999952,0.006507752000000066,0.47368421052631576,0.05263157894736842,0.47368421052631576,14,5,32.421052631578945
HYPE_1M_MA_PBS_R03325,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,92,2.967741935483871,0.8541390083391581,0.15604569149734104,-0.14586099166084188,-0.2100416354354474,0.5434782608695652,0.6544042610596851,-0.0016703915848888264,0.005819877665216293,0.010587378787394922,0.5496995792901355,-0.017516253999999967,0.006507752000000066,0.44565217391304346,0.14130434782608695,0.41304347826086957,74,18,30.82608695652174
HYPE_1M_MA_PBS_R03325,2026_06,2026-06-01 00:00:00+00:00,2026-06-26 04:24:00+00:00,163,6.472534745201853,0.7396840429330354,0.012609386436006235,-0.26031595706696464,-0.2650871961873431,0.5214723926380368,0.6427814453466477,-0.0018033506561008098,0.006222690255144036,0.010549677290149677,0.5898465027886886,-0.01751625400000019,0.006507752000000177,0.49079754601226994,0.17177914110429449,0.3374233128834356,68,95,27.69325153374233
HYPE_1M_MA_PBS_R02945,2026_03,2026-03-25 00:00:00+00:00,2026-04-01 00:00:00+00:00,2,0.2857142857142857,1.0055182183032587,1.332612392457084,0.005518218303258715,-0.006149923779697586,1.0,inf,0.0027554157940782712,0.0027554157940782712,0.0,inf,0.0023019832232919644,0.003208848364864578,0.0,0.0,1.0,0,2,31.0
HYPE_1M_MA_PBS_R02945,2026_04,2026-04-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,8,0.26666666666666666,1.0198580017712915,1.2704890937257367,0.01985800177129149,-0.017604835579177802,0.5,1.817965669201515,0.002503560350725059,0.011128552064624554,0.006121431363174435,1.817965669201515,-0.011489752500000032,0.016517754500000106,0.125,0.125,0.75,4,4,28.25
HYPE_1M_MA_PBS_R02945,2026_05,2026-05-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,31,1.0,0.9692010716495971,0.691711338757608,-0.030798928350402877,-0.059036851595778206,0.3548387096774194,0.7970966096888971,-0.0009605657304473593,0.010634516646486092,0.0073378610377607565,1.449266563070722,-0.011510252499999986,0.016517754500000106,0.16129032258064516,0.25806451612903225,0.5806451612903226,20,11,24.677419354838708
