filter,trade_no,signal_ts,entry_ts,exit_ts,side,reason,bars_held,entry_price,exit_price,net_ret_1x,mae_1x,mfe_1x
depth_atr_le_0p75,72,2026-03-28 18:40:00+00:00,2026-03-28 18:45:00+00:00,2026-03-28 19:40:00+00:00,1,gap_market_exit,12,39.825687159000005,39.999557096,0.003534640746147484,-0.004675407856764583,0.006209882581877935
depth_atr_le_0p75,73,2026-03-28 19:45:00+00:00,2026-03-28 19:50:00+00:00,2026-03-28 20:35:00+00:00,1,stop_arm_deadline,10,39.94681699200001,39.919535976,-0.0015119728470329016,-0.003464140622951099,0.000380080545667294
depth_atr_le_0p75,74,2026-03-28 20:50:00+00:00,2026-03-28 20:55:00+00:00,2026-03-28 21:40:00+00:00,1,stop_arm_deadline,10,39.999873861000005,39.767495848,-0.006636382304899607,-0.007661530688706134,-0.0010468498262149462
depth_atr_le_0p75,75,2026-03-28 22:10:00+00:00,2026-03-28 22:15:00+00:00,2026-03-28 23:00:00+00:00,-1,stop_arm_deadline,10,39.619442674,39.788493064,-0.0050979462379037565,-0.006789241793455207,-0.0006450703057663265
depth_atr_le_0p75,76,2026-03-28 23:05:00+00:00,2026-03-28 23:10:00+00:00,2026-03-28 23:45:00+00:00,-1,stop_market,8,39.575489886,39.45524177985715,0.0022103862669065606,-0.0019183726779812432,0.004939670653809181
depth_atr_le_0p75,77,2026-03-28 23:50:00+00:00,2026-03-28 23:55:00+00:00,2026-03-29 00:40:00+00:00,-1,stop_arm_deadline,10,39.393685172,39.4645786,-0.0026296828686497445,-0.004814219951902358,0.0006520124199563826
depth_atr_le_0p75,78,2026-03-29 01:00:00+00:00,2026-03-29 01:05:00+00:00,2026-03-29 01:40:00+00:00,-1,stop_market,8,39.465607916,39.314011217428565,0.003013505801905041,-0.005492299654287673,0.0057165701458392615
depth_atr_le_0p75,79,2026-03-29 02:25:00+00:00,2026-03-29 02:30:00+00:00,2026-03-29 03:15:00+00:00,-1,stop_arm_deadline,10,39.424651909,39.878469304,-0.012345101545165924,-0.01226887100888631,-0.00011028863387396726
depth_atr_le_0p75,80,2026-03-29 03:15:00+00:00,2026-03-29 03:20:00+00:00,2026-03-29 04:00:00+00:00,1,stop_market,9,39.93180089700001,39.92421578257143,-0.001019195580282848,-0.0037153112700482197,0.0013572917269568663
depth_atr_le_0p75,81,2026-03-29 04:05:00+00:00,2026-03-29 04:10:00+00:00,2026-03-29 04:55:00+00:00,1,stop_arm_deadline,10,40.005880299000005,39.816508784,-0.005560951785897016,-0.006585761588015064,0.0012528083528071665
depth_atr_le_0p75,82,2026-03-29 05:50:00+00:00,2026-03-29 05:55:00+00:00,2026-03-29 06:40:00+00:00,1,stop_arm_deadline,10,39.861725787000005,39.867522248,-0.0006839687185581023,-0.00166211826409625,0.0028667653179548225
depth_atr_le_0p75,83,2026-03-29 06:45:00+00:00,2026-03-29 06:50:00+00:00,2026-03-29 07:35:00+00:00,1,stop_arm_deadline,10,39.951822357000005,39.701478424,-0.007092869821706485,-0.00851998261779287,-7.064401154932565e-05
depth_atr_le_0p75,84,2026-03-29 07:55:00+00:00,2026-03-29 08:00:00+00:00,2026-03-29 08:45:00+00:00,-1,stop_arm_deadline,10,39.643416922,39.856475112,-0.006205916102793661,-0.006886935850307877,6.096654092047071e-05
depth_atr_le_0p75,85,2026-03-29 09:35:00+00:00,2026-03-29 09:40:00+00:00,2026-03-29 10:15:00+00:00,-1,stop_market,8,39.575489886,39.44074560785714,0.0025768298167771443,-0.0015140820413755013,0.005520838443930254
depth_atr_le_0p75,86,2026-03-29 10:40:00+00:00,2026-03-29 10:45:00+00:00,2026-03-29 11:30:00+00:00,-1,stop_arm_deadline,10,39.26782037,39.412592328,-0.004517635035476172,-0.0099435739542222,0.0012941989018272482
depth_atr_le_0p75,87,2026-03-29 11:30:00+00:00,2026-03-29 11:35:00+00:00,2026-03-29 12:10:00+00:00,-1,stop_market,8,39.380699121,39.327186309714286,0.0005300996884771283,-0.0037741973768517104,0.003064930884775441
depth_atr_le_0p75,88,2026-03-29 12:30:00+00:00,2026-03-29 12:35:00+00:00,2026-03-29 13:10:00+00:00,-1,stop_market,8,39.318765647,39.01246584642857,0.006964075929938326,-0.0020992094372078865,0.009734935486948704
depth_atr_le_0p75,89,2026-03-29 13:25:00+00:00,2026-03-29 13:30:00+00:00,2026-03-29 14:10:00+00:00,-1,stop_market,9,39.06803497,38.93919947957143,0.0024697660992501593,-0.0048163423816642995,0.005273747967058262
depth_atr_le_0p75,90,2026-03-29 14:15:00+00:00,2026-03-29 14:20:00+00:00,2026-03-29 14:55:00+00:00,-1,stop_market,8,38.896219526,38.81769585071429,0.0011903141700102715,-0.0017459082708979484,0.0037592220473319227
depth_atr_le_0p75,91,2026-03-29 15:00:00+00:00,2026-03-29 15:05:00+00:00,2026-03-29 15:50:00+00:00,-1,stop_arm_deadline,10,38.809312876999996,39.018696344,-0.006226745938352737,-0.006255710950656705,0.002069422802061349
depth_atr_le_0p75,92,2026-03-29 16:40:00+00:00,2026-03-29 16:45:00+00:00,2026-03-29 17:30:00+00:00,-1,stop_arm_deadline,10,38.89821738,38.99070373599999,-0.003207958784185906,-0.0036482958697956628,0.001470951212006355
depth_atr_le_0p75,93,2026-03-29 17:35:00+00:00,2026-03-29 17:40:00+00:00,2026-03-29 18:15:00+00:00,-1,stop_market,8,38.904210942,38.72189971899999,0.00385877709788918,-0.002491276053706374,0.005994490990902768
depth_atr_le_0p75,94,2026-03-29 18:20:00+00:00,2026-03-29 18:25:00+00:00,2026-03-29 19:10:00+00:00,-1,stop_arm_deadline,10,38.615521038999994,38.781758912,-0.005136057347590534,-0.005580432887514212,-0.00014188494296041299
depth_atr_le_0p75,95,2026-03-29 19:20:00+00:00,2026-03-29 19:25:00+00:00,2026-03-29 20:00:00+00:00,-1,stop_market,8,38.704425542,38.60875102671428,0.0016436294105967079,-0.001850529618494316,0.0032147626597631707
depth_atr_le_0p75,96,2026-03-29 20:10:00+00:00,2026-03-29 20:15:00+00:00,2026-03-29 21:00:00+00:00,-1,stop_arm_deadline,10,38.581557521,38.730772376,-0.004698443990084287,-0.009523740922528405,-0.0010223143266969714
depth_atr_le_0p75,97,2026-03-29 21:05:00+00:00,2026-03-29 21:10:00+00:00,2026-03-29 21:50:00+00:00,-1,stop_market,9,38.615521038999994,38.558067982,0.0006591172338492551,-0.0023951851764765367,0.002525436310997886
depth_atr_le_0p75,98,2026-03-29 22:00:00+00:00,2026-03-29 22:05:00+00:00,2026-03-29 22:50:00+00:00,-1,gap_market_exit,10,38.300859034,37.824011824,0.011625879483899128,-0.006240665521440884,0.015009037616876775
depth_atr_le_0p75,99,2026-03-29 23:05:00+00:00,2026-03-29 23:10:00+00:00,2026-03-29 23:45:00+00:00,-1,stop_market,8,38.21994594700001,37.93749971242857,0.00656376355603833,-0.0027185382740311384,0.01119692705985098
depth_atr_le_0p75,100,2026-03-29 23:50:00+00:00,2026-03-29 23:55:00+00:00,2026-03-30 00:55:00+00:00,-1,stop_market,13,37.772426651,37.77336448414286,-0.0008541614290466069,-0.027142447648998105,0.004909047880700346
atr_stable_le_1p0,1,2026-03-25 09:55:00+00:00,2026-03-25 10:00:00+00:00,2026-03-25 10:40:00+00:00,1,stop_market,9,40.654575603,40.73416169471429,0.0011274827134536334,-0.0019046683298123018,0.003404890961149043
atr_stable_le_1p0,2,2026-03-25 10:45:00+00:00,2026-03-25 10:50:00+00:00,2026-03-25 11:35:00+00:00,1,stop_market,10,40.87881595500001,41.478340248857144,0.013830487852859768,-0.002171462561661134,0.01715274840083092
atr_stable_le_1p0,3,2026-03-25 16:55:00+00:00,2026-03-25 17:00:00+00:00,2026-03-25 17:45:00+00:00,-1,stop_arm_deadline,10,40.455544573000005,40.514301399999994,-0.002282304946029704,-0.005171868982449161,-0.0002584423744718123
atr_stable_le_1p0,4,2026-03-25 17:45:00+00:00,2026-03-25 17:50:00+00:00,2026-03-25 18:35:00+00:00,-1,stop_arm_deadline,10,40.48251560200001,40.566287671999994,-0.0028995202315296484,-0.006305708209862552,0.002581746723141931
atr_stable_le_1p0,5,2026-03-25 18:55:00+00:00,2026-03-25 19:00:00+00:00,2026-03-25 19:35:00+00:00,-1,stop_market,8,40.362644362,40.33086769642858,-4.171708631157771e-05,-0.004684838370003789,0.002815582670470107
atr_stable_le_1p0,6,2026-03-25 19:45:00+00:00,2026-03-25 19:50:00+00:00,2026-03-25 20:30:00+00:00,-1,stop_market,9,40.361645435,39.73559631814285,0.014688100130810367,-0.0032974616463512666,0.017383965084623698
atr_stable_le_1p0,7,2026-03-25 20:45:00+00:00,2026-03-25 20:50:00+00:00,2026-03-25 21:35:00+00:00,-1,stop_arm_deadline,10,39.907133650000006,39.996438151999996,-0.003068058530627437,-0.0034934679993723497,0.004213122683142334
atr_stable_le_1p0,8,2026-03-25 23:40:00+00:00,2026-03-25 23:45:00+00:00,2026-03-26 00:30:00+00:00,-1,stop_market,10,40.200818188,40.179139905999996,-0.0002898492447993931,-0.004374327287223216,0.002234237810284534
atr_stable_le_1p0,9,2026-03-26 00:50:00+00:00,2026-03-26 00:55:00+00:00,2026-03-26 01:40:00+00:00,-1,stop_arm_deadline,10,39.871172278,39.985441056,-0.0036964608148529273,-0.01009152055419517,0.00103263274309906
atr_stable_le_1p0,10,2026-03-26 02:00:00+00:00,2026-03-26 02:05:00+00:00,2026-03-26 02:50:00+00:00,-1,stop_arm_deadline,10,40.003030642,39.617538208,0.00881125401976934,-0.003463664249975477,0.013249762167857115
atr_stable_le_1p0,11,2026-03-26 02:50:00+00:00,2026-03-26 02:55:00+00:00,2026-03-26 03:30:00+00:00,-1,stop_market,8,39.585479156,39.35296521657143,0.0050468309305677864,-0.0026003325682422288,0.008247447371128036
atr_stable_le_1p0,12,2026-03-26 03:55:00+00:00,2026-03-26 04:00:00+00:00,2026-03-26 04:45:00+00:00,-1,stop_arm_deadline,10,39.388690536999995,39.35960632,-9.062639442930498e-05,-0.001818857851717996,0.0028102111415970743
atr_stable_le_1p0,13,2026-03-26 04:50:00+00:00,2026-03-26 04:55:00+00:00,2026-03-26 05:50:00+00:00,-1,stop_market,12,39.286799983,38.96631731857143,0.007331575092706285,-0.0025833290831864955,0.012365476017650034
atr_stable_le_1p0,14,2026-03-26 08:15:00+00:00,2026-03-26 08:20:00+00:00,2026-03-26 09:05:00+00:00,-1,stop_arm_deadline,10,38.951160511000005,39.373602624,-0.011679250527793858,-0.014094343302632166,0.0009026819878724668
atr_stable_le_1p0,15,2026-03-26 10:55:00+00:00,2026-03-26 11:00:00+00:00,2026-03-26 11:35:00+00:00,-1,stop_market,8,38.887229183,38.91279573771429,-0.0014870489939675536,-0.005654705954874843,0.0008802165574440801
atr_stable_le_1p0,16,2026-03-26 12:35:00+00:00,2026-03-26 12:40:00+00:00,2026-03-26 13:25:00+00:00,-1,stop_arm_deadline,10,39.059044627,39.270629815999996,-0.006248628885228426,-0.010014368026209934,0.0001547561405489395
atr_stable_le_1p0,17,2026-03-26 13:30:00+00:00,2026-03-26 13:35:00+00:00,2026-03-26 14:20:00+00:00,1,stop_arm_deadline,10,39.402233280000004,39.501425624,0.001687062986833606,-0.00453202386866504,0.010044271277407146
atr_stable_le_1p0,18,2026-03-26 17:05:00+00:00,2026-03-26 17:10:00+00:00,2026-03-26 17:55:00+00:00,-1,stop_arm_deadline,10,38.911203431000004,38.798754423999995,0.002061763372323543,-0.008736083946249156,0.0033204686467516176
atr_stable_le_1p0,19,2026-03-26 19:15:00+00:00,2026-03-26 19:20:00+00:00,2026-03-26 19:55:00+00:00,-1,stop_market,8,38.583555375,38.47291189771428,0.0020394994911553128,-0.0028624560794607993,0.004498169578028621
atr_stable_le_1p0,20,2026-03-26 20:00:00+00:00,2026-03-26 20:05:00+00:00,2026-03-26 20:50:00+00:00,-1,stop_arm_deadline,10,38.329827917,38.785757856,-0.012729167215224133,-0.02296034257173686,0.0015347816621402721
atr_stable_le_1p0,21,2026-03-26 22:15:00+00:00,2026-03-26 22:20:00+00:00,2026-03-26 23:05:00+00:00,-1,stop_arm_deadline,10,38.872245278,38.92472116,-0.0021798399727113635,-0.00557913587530147,0.0018070805403092027
atr_stable_le_1p0,22,2026-03-26 23:25:00+00:00,2026-03-26 23:30:00+00:00,2026-03-27 00:05:00+00:00,1,stop_market,8,39.068875971000004,39.183430981285724,0.002101591204366533,-0.0025871315673364906,0.007451558862765495
atr_stable_le_1p0,23,2026-03-27 01:30:00+00:00,2026-03-27 01:35:00+00:00,2026-03-27 02:20:00+00:00,-1,stop_arm_deadline,10,38.737390133000005,38.83474492,-0.003343564183454211,-0.006058042711888382,0.0029529643738843703
atr_stable_le_1p0,24,2026-03-27 02:20:00+00:00,2026-03-27 02:25:00+00:00,2026-03-27 03:05:00+00:00,-1,stop_market,9,38.804318241999994,38.550623519285715,0.005711184507302326,-0.0025969379707113808,0.009002045592490515
atr_stable_le_1p0,25,2026-03-27 03:30:00+00:00,2026-03-27 03:35:00+00:00,2026-03-27 04:10:00+00:00,-1,stop_market,8,38.598539280000004,38.55701468871428,0.0002469307987507498,-0.0037427851828300144,0.0028120048588533564
atr_stable_le_1p0,26,2026-03-27 06:15:00+00:00,2026-03-27 06:20:00+00:00,2026-03-27 07:05:00+00:00,-1,stop_arm_deadline,10,38.569570397,38.552819368,-0.0003948356717941758,-0.006285341245074753,0.0005074051071495278
atr_stable_le_1p0,27,2026-03-27 12:15:00+00:00,2026-03-27 12:20:00+00:00,2026-03-27 13:05:00+00:00,-1,stop_arm_deadline,10,38.113060758,38.287889328,-0.005418328625631204,-0.009727459468285253,0.00233675166015912
atr_stable_le_1p0,28,2026-03-27 13:05:00+00:00,2026-03-27 13:10:00+00:00,2026-03-27 14:00:00+00:00,-1,stop_market,11,38.255907318999995,38.065358805857144,0.004153633988030481,-0.009173901503668718,0.008074761276059772
atr_stable_le_1p0,29,2026-03-27 16:35:00+00:00,2026-03-27 16:40:00+00:00,2026-03-27 17:30:00+00:00,-1,stop_market,11,38.322835428,38.37292044528571,-0.0021367881327379237,-0.011352384663519082,0.001091657951004077
atr_stable_le_1p0,30,2026-03-27 17:35:00+00:00,2026-03-27 17:40:00+00:00,2026-03-27 18:15:00+00:00,-1,stop_market,8,38.240923413999994,38.189361774714286,0.0005195731500247317,-0.003214713622403901,0.003658996737217146
atr_stable_le_1p0,31,2026-03-27 18:20:00+00:00,2026-03-27 18:25:00+00:00,2026-03-27 19:10:00+00:00,-1,stop_arm_deadline,10,38.100074707,38.15592417599999,-0.002295792912016616,-0.009494047523648257,5.4454145194005044e-05
atr_stable_le_1p0,32,2026-03-27 20:50:00+00:00,2026-03-27 20:55:00+00:00,2026-03-27 21:35:00+00:00,1,stop_market,9,38.501267580000004,38.52993707585715,-8.499368073205688e-05,-0.004109801469696099,0.002278689131927969
atr_stable_le_1p0,33,2026-03-27 21:40:00+00:00,2026-03-27 21:45:00+00:00,2026-03-27 22:30:00+00:00,1,stop_arm_deadline,10,38.649426384,38.277102488000004,-0.010458689536236116,-0.010568146645985503,-0.0005543778007756073
atr_stable_le_1p0,34,2026-03-27 22:30:00+00:00,2026-03-27 22:35:00+00:00,2026-03-27 23:20:00+00:00,-1,stop_arm_deadline,10,38.225939509,38.509830720000004,-0.008259066229113071,-0.00829047796489048,-0.0002370246779119789
atr_stable_le_1p0,35,2026-03-27 23:40:00+00:00,2026-03-27 23:45:00+00:00,2026-03-28 00:30:00+00:00,1,stop_arm_deadline,10,38.59236522300001,38.07504916,-0.014228386116716896,-0.01462382469932612,0.0021671327091958847
atr_stable_le_1p0,36,2026-03-28 00:30:00+00:00,2026-03-28 00:35:00+00:00,2026-03-28 01:15:00+00:00,-1,stop_market,9,38.023157328,38.03913358828571,-0.0012496686988944595,-0.005880874182348187,0.0013980250914318315
atr_stable_le_1p0,37,2026-03-28 01:20:00+00:00,2026-03-28 01:25:00+00:00,2026-03-28 02:10:00+00:00,-1,stop_arm_deadline,10,38.138033933,38.239902,-0.003501466338596155,-0.004976146239699123,0.0035931042811683245
atr_stable_le_1p0,38,2026-03-28 03:50:00+00:00,2026-03-28 03:55:00+00:00,2026-03-28 04:35:00+00:00,1,stop_market,9,38.48124612,38.59575801942857,0.0021452280312241,-0.002318085118200767,0.004281407090774403
atr_stable_le_1p0,39,2026-03-28 04:35:00+00:00,2026-03-28 04:40:00+00:00,2026-03-28 05:25:00+00:00,1,stop_arm_deadline,10,38.643419946,38.481156344,-0.005026578397493627,-0.00935330976598227,-0.0004249092348178607
atr_stable_le_1p0,40,2026-03-28 05:25:00+00:00,2026-03-28 05:30:00+00:00,2026-03-28 06:10:00+00:00,1,stop_market,9,38.513280456000004,38.626659032285716,0.002113339266150656,-0.0028366948249233396,0.004328884530894861
atr_stable_le_1p0,41,2026-03-28 11:30:00+00:00,2026-03-28 11:35:00+00:00,2026-03-28 12:25:00+00:00,1,stop_market,11,39.366194652000004,39.85267904471429,0.011523475781964004,-0.0026042214845811854,0.0152365590147161
atr_stable_le_1p0,42,2026-03-28 14:55:00+00:00,2026-03-28 15:00:00+00:00,2026-03-28 15:45:00+00:00,1,stop_arm_deadline,10,39.960832014000005,40.09558244,0.0025413416868346824,-0.0023623688554306336,0.00823726557757043
atr_stable_le_1p0,43,2026-03-28 15:50:00+00:00,2026-03-28 15:55:00+00:00,2026-03-28 16:40:00+00:00,1,stop_arm_deadline,10,40.162047687000005,39.92553756,-0.006715776849481088,-0.008084780359613257,0.0029618089676861636
atr_stable_le_1p0,44,2026-03-28 18:40:00+00:00,2026-03-28 18:45:00+00:00,2026-03-28 19:40:00+00:00,1,gap_market_exit,12,39.825687159000005,39.999557096,0.003534640746147484,-0.004675407856764583,0.006209882581877935
atr_stable_le_1p0,45,2026-03-28 19:45:00+00:00,2026-03-28 19:50:00+00:00,2026-03-28 20:35:00+00:00,1,stop_arm_deadline,10,39.94681699200001,39.919535976,-0.0015119728470329016,-0.003464140622951099,0.000380080545667294
atr_stable_le_1p0,46,2026-03-28 20:50:00+00:00,2026-03-28 20:55:00+00:00,2026-03-28 21:40:00+00:00,1,stop_arm_deadline,10,39.999873861000005,39.767495848,-0.006636382304899607,-0.007661530688706134,-0.0010468498262149462
atr_stable_le_1p0,47,2026-03-28 22:25:00+00:00,2026-03-28 22:30:00+00:00,2026-03-28 23:15:00+00:00,-1,stop_arm_deadline,10,39.718336447000006,39.538559064,0.0036988612301728477,-0.004283492856864483,0.008518394204437008
atr_stable_le_1p0,48,2026-03-29 05:50:00+00:00,2026-03-29 05:55:00+00:00,2026-03-29 06:40:00+00:00,1,stop_arm_deadline,10,39.861725787000005,39.867522248,-0.0006839687185581023,-0.00166211826409625,0.0028667653179548225
atr_stable_le_1p0,49,2026-03-29 06:45:00+00:00,2026-03-29 06:50:00+00:00,2026-03-29 07:35:00+00:00,1,stop_arm_deadline,10,39.951822357000005,39.701478424,-0.007092869821706485,-0.00851998261779287,-7.064401154932565e-05
atr_stable_le_1p0,50,2026-03-29 07:55:00+00:00,2026-03-29 08:00:00+00:00,2026-03-29 08:45:00+00:00,-1,stop_arm_deadline,10,39.643416922,39.856475112,-0.006205916102793661,-0.006886935850307877,6.096654092047071e-05
atr_stable_le_1p0,51,2026-03-29 09:35:00+00:00,2026-03-29 09:40:00+00:00,2026-03-29 10:15:00+00:00,-1,stop_market,8,39.575489886,39.44074560785714,0.0025768298167771443,-0.0015140820413755013,0.005520838443930254
atr_stable_le_1p0,52,2026-03-29 16:40:00+00:00,2026-03-29 16:45:00+00:00,2026-03-29 17:30:00+00:00,-1,stop_arm_deadline,10,38.89821738,38.99070373599999,-0.003207958784185906,-0.0036482958697956628,0.001470951212006355
atr_stable_le_1p0,53,2026-03-29 17:35:00+00:00,2026-03-29 17:40:00+00:00,2026-03-29 18:15:00+00:00,-1,stop_market,8,38.904210942,38.72189971899999,0.00385877709788918,-0.002491276053706374,0.005994490990902768
atr_stable_le_1p0,54,2026-03-29 18:20:00+00:00,2026-03-29 18:25:00+00:00,2026-03-29 19:10:00+00:00,-1,stop_arm_deadline,10,38.615521038999994,38.781758912,-0.005136057347590534,-0.005580432887514212,-0.00014188494296041299
atr_stable_le_1p0,55,2026-03-29 19:20:00+00:00,2026-03-29 19:25:00+00:00,2026-03-29 20:00:00+00:00,-1,stop_market,8,38.704425542,38.60875102671428,0.0016436294105967079,-0.001850529618494316,0.0032147626597631707
atr_stable_le_1p0,56,2026-03-29 20:10:00+00:00,2026-03-29 20:15:00+00:00,2026-03-29 21:00:00+00:00,-1,stop_arm_deadline,10,38.581557521,38.730772376,-0.004698443990084287,-0.009523740922528405,-0.0010223143266969714
atr_stable_le_1p0,57,2026-03-29 21:05:00+00:00,2026-03-29 21:10:00+00:00,2026-03-29 21:50:00+00:00,-1,stop_market,9,38.615521038999994,38.558067982,0.0006591172338492551,-0.0023951851764765367,0.002525436310997886
atr_stable_le_1p0,58,2026-03-29 22:00:00+00:00,2026-03-29 22:05:00+00:00,2026-03-29 22:50:00+00:00,-1,gap_market_exit,10,38.300859034,37.824011824,0.011625879483899128,-0.006240665521440884,0.015009037616876775
atr_stable_le_1p0,59,2026-03-30 03:55:00+00:00,2026-03-30 04:00:00+00:00,2026-03-30 04:45:00+00:00,-1,stop_arm_deadline,10,38.230934143999995,38.441848672,-0.006348465452543702,-0.012631622953536608,-0.0007079569622354676
atr_stable_le_1p0,60,2026-03-30 04:50:00+00:00,2026-03-30 04:55:00+00:00,2026-03-30 05:40:00+00:00,1,stop_arm_deadline,10,38.638414581000006,38.331116744,-0.008779193645388735,-0.008810828299566824,0.004156107871956083
atr_stable_le_1p0,61,2026-03-30 06:20:00+00:00,2026-03-30 06:25:00+00:00,2026-03-30 07:10:00+00:00,-1,stop_arm_deadline,10,38.104070415,38.24989935999999,-0.004658032075446527,-0.006501401716148451,-0.0006017620886762387
atr_stable_le_1p0,62,2026-03-30 07:15:00+00:00,2026-03-30 07:20:00+00:00,2026-03-30 08:05:00+00:00,-1,stop_arm_deadline,10,38.134038225,38.476839432,-0.009822426141895341,-0.013420411503762402,0.004170505731956098
atr_stable_le_1p0,63,2026-03-30 08:20:00+00:00,2026-03-30 08:25:00+00:00,2026-03-30 09:10:00+00:00,-1,stop_arm_deadline,10,38.151019984,38.127931567999994,-0.00022388691172696375,-0.007543697863880331,0.0029100135211735934
atr_stable_le_1p0,64,2026-03-30 10:05:00+00:00,2026-03-30 10:10:00+00:00,2026-03-30 10:55:00+00:00,-1,stop_market,10,37.94923673,37.921004068428566,-8.505551661394922e-05,-0.0035705421748948455,0.0020879663684346683
atr_stable_le_1p0,65,2026-03-30 11:15:00+00:00,2026-03-30 11:20:00+00:00,2026-03-30 12:05:00+00:00,-1,stop_arm_deadline,10,37.975208832,38.074945559999996,-0.003456775847998618,-0.007440064888788915,0.0010324849607399322
atr_stable_le_1p0,66,2026-03-30 13:05:00+00:00,2026-03-30 13:10:00+00:00,2026-03-30 13:55:00+00:00,1,stop_arm_deadline,10,38.410169937000006,38.03903965600001,-0.010487608128957679,-0.010937133293250871,0.003770617605637794
atr_stable_le_1p0,67,2026-03-30 16:15:00+00:00,2026-03-30 16:20:00+00:00,2026-03-30 16:55:00+00:00,-1,stop_market,8,38.011170204,37.85037986099999,0.0034025128011108486,-0.002804216684016329,0.006555183717384727
atr_stable_le_1p0,68,2026-03-30 17:00:00+00:00,2026-03-30 17:05:00+00:00,2026-03-30 17:50:00+00:00,-1,stop_arm_deadline,10,37.724478155,37.372131151999994,0.008514560313386323,-0.004007072700730211,0.012524445084666436
atr_stable_le_1p0,69,2026-03-30 18:40:00+00:00,2026-03-30 18:45:00+00:00,2026-03-30 19:20:00+00:00,-1,stop_market,8,37.135111224999996,36.60117402414286,0.013554870297980744,-0.00482797177620166,0.017345073267651
atr_stable_le_1p0,70,2026-03-30 20:45:00+00:00,2026-03-30 20:50:00+00:00,2026-03-30 21:35:00+00:00,-1,stop_arm_deadline,10,36.782489994,37.231168376,-0.013032532128229064,-0.01375008275951452,-0.0010741525657029793
atr_stable_le_1p0,71,2026-03-30 22:05:00+00:00,2026-03-30 22:10:00+00:00,2026-03-30 22:55:00+00:00,-1,stop_arm_deadline,10,36.978279686,37.21117365599999,-0.007130063059056352,-0.007843895886770163,-0.000641466130967272
atr_stable_le_1p0,72,2026-03-30 23:00:00+00:00,2026-03-30 23:05:00+00:00,2026-03-30 23:50:00+00:00,-1,stop_market,10,36.968290416,36.72815834857142,0.005668993589317213,-0.002949525188697081,0.008528671800942855
atr_stable_le_1p0,73,2026-03-31 00:30:00+00:00,2026-03-31 00:35:00+00:00,2026-03-31 01:20:00+00:00,-1,stop_arm_deadline,10,36.763510380999996,37.45510924,-0.019649223961959686,-0.019903812688830694,-0.0010741525657029793
atr_stable_le_1p0,74,2026-03-31 02:40:00+00:00,2026-03-31 02:45:00+00:00,2026-03-31 03:30:00+00:00,1,stop_arm_deadline,10,37.518213894000006,37.223824496,-0.008672641787700691,-0.009989048167756158,0.00020752869584872435
atr_stable_le_1p0,75,2026-03-31 03:50:00+00:00,2026-03-31 03:55:00+00:00,2026-03-31 04:40:00+00:00,1,stop_arm_deadline,10,37.348031484,37.058780936,-0.008570844611019557,-0.00994746584845531,-2.761816243102011e-05
atr_stable_le_1p0,76,2026-03-31 04:50:00+00:00,2026-03-31 04:55:00+00:00,2026-03-31 05:40:00+00:00,-1,stop_arm_deadline,10,37.002253934,37.073210087999996,-0.002747734859533104,-0.004191351948413372,0.002682375354134958
atr_stable_le_1p0,77,2026-03-31 05:40:00+00:00,2026-03-31 05:45:00+00:00,2026-03-31 06:30:00+00:00,-1,stop_arm_deadline,10,37.043209941,37.118198207999995,-0.002854507854166148,-0.0063210085024070365,-0.0009121795614854822
atr_stable_le_1p0,78,2026-03-31 06:30:00+00:00,2026-03-31 06:35:00+00:00,2026-03-31 07:20:00+00:00,-1,stop_market,10,37.088161656,36.72346315985715,0.009008040736474017,-0.0024055484485343706,0.014267670123638831
atr_stable_le_1p0,79,2026-03-31 07:55:00+00:00,2026-03-31 08:00:00+00:00,2026-03-31 08:45:00+00:00,-1,gap_market_exit,10,36.692586564,36.411384856,0.0068375751854535234,-0.0025516988801284205,0.01064483593487564
atr_stable_le_1p0,80,2026-03-31 08:50:00+00:00,2026-03-31 08:55:00+00:00,2026-03-31 09:30:00+00:00,-1,stop_market,8,36.317988939,36.12222907042857,0.0045630751495966074,-0.0020395051616581986,0.007571700609906529
atr_stable_le_1p0,81,2026-03-31 19:45:00+00:00,2026-03-31 19:50:00+00:00,2026-03-31 20:35:00+00:00,1,stop_arm_deadline,10,36.73036944300001,36.85272655200001,0.002500520614100861,-0.0061420592703978075,0.007830864795584258
atr_stable_le_1p0,82,2026-03-31 21:55:00+00:00,2026-03-31 22:00:00+00:00,2026-03-31 22:40:00+00:00,-1,gap_market_exit,9,36.381920267,36.261424456,0.002484020243760635,-0.00407251477280625,0.005714933831807434
atr_stable_le_1p0,83,2026-03-31 22:45:00+00:00,2026-03-31 22:50:00+00:00,2026-03-31 23:35:00+00:00,-1,stop_arm_deadline,10,36.230083363,36.564344463999994,-0.010059213229413298,-0.011508111827492023,0.0031488573144302645
atr_stable_le_1p0,84,2026-04-01 00:10:00+00:00,2026-04-01 00:15:00+00:00,2026-04-01 01:00:00+00:00,-1,stop_arm_deadline,10,36.413885931,36.648322288,-0.00727009549428083,-0.007228382578374341,0.0014798181963361356
atr_stable_le_1p0,85,2026-04-01 01:15:00+00:00,2026-04-01 01:20:00+00:00,2026-04-01 01:55:00+00:00,-1,stop_market,8,36.353950311,36.11201748128571,0.005828362384345935,-0.002011453090138297,0.010478924786468946
