label,window,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
HYPE-5M-PBTR-V1-live-realistic,week_047_20260417_20260423,17,0.9673555117473503,0.17697170587276648,-0.03264448825264965,-0.03719532892869992,0.29411764705882354,0.3210839704415309,-0.0019411992097728744,0.0031214155163348358,0.004050622012317754,0.7706015290596743,-0.01039957459932311,0.005255382000304062,0,17,0.0,0.0,1.0,0.0,0.29411764705882354,0.0,0.7706015290596743
HYPE-5M-PBTR-V1-live-realistic,week_048_20260424_20260430,9,0.9682343349716551,0.1855587493411946,-0.03176566502834488,-0.03392612869024991,0.1111111111111111,0.0006660746153145392,-0.003577952277713905,2.1462944605500243e-05,0.0040278791805038305,0.005328596922516314,-0.00769142461934219,2.1462944605500243e-05,1,8,0.125,0.1111111111111111,0.8888888888888888,0.0,0.125,0.0,0.005397623158708408
HYPE-5M-PBTR-V1-live-realistic,week_049_20260501_20260507,11,0.9954820137808709,0.7895625541481891,-0.004517986219129133,-0.01381834758235534,0.5454545454545454,0.8152987668206456,-0.000397098102828281,0.003213558700238595,0.004729886266508532,0.6794156390172047,-0.009503332205476547,0.01213321598694498,11,0,inf,1.0,0.0,0.5454545454545454,0.0,0.6794156390172047,0.0
HYPE-5M-PBTR-V1-live-realistic,week_050_20260508_20260514,16,0.9544858542554475,0.08798349782162058,-0.04551414574455248,-0.05707416026298762,0.3125,0.24854046550303663,-0.0028928056309073654,0.0030616866515770697,0.005599393032036655,0.5467890241066806,-0.013482824712190401,0.006201559994418392,3,13,0.23076923076923078,0.1875,0.8125,0.3333333333333333,0.3076923076923077,0.3422899321608806,0.6107964700872659
HYPE-5M-PBTR-V1-live-realistic,week_051_20260515_20260521,50,1.0637621012224767,25.15986869786945,0.06376210122247672,-0.056670192179671286,0.58,1.4575366499243438,0.0012758303994018117,0.0070074264543399396,0.006639230819322271,1.0554575740831456,-0.0221477452011,0.021118116587123283,40,10,4.0,0.8,0.2,0.65,0.3,0.8828004499020806,1.4583376846511626
HYPE-5M-PBTR-V1-live-realistic,week_052_20260522_20260528,57,0.8228644753275423,3.819023686409335e-05,-0.17713552467245774,-0.18197323504585372,0.3508771929824561,0.3570766654621953,-0.003378499705460911,0.005347749150186049,0.008095390978783595,0.6605918311050613,-0.027179362666669284,0.014539772447579756,31,26,1.1923076923076923,0.543859649122807,0.45614035087719296,0.3870967741935484,0.3076923076923077,0.776576421768046,0.45663018571323244
HYPE-5M-PBTR-V1-live-realistic,week_053_20260529_20260604,56,0.848233111967966,0.0001862200298519455,-0.15176688803203398,-0.17148217321496995,0.375,0.46848244487850155,-0.00288972768184927,0.00679205757868836,0.008698798838171847,0.7808040747975027,-0.03102974969237959,0.02224443653839773,46,10,4.6,0.8214285714285714,0.17857142857142858,0.3695652173913043,0.4,0.7278745475434356,0.8968244576426754
HYPE-5M-PBTR-V1-live-realistic,week_054_20260605_20260611,50,0.9317479760131518,0.02500560689270769,-0.06825202398684815,-0.10166484175709511,0.42,0.7103189299510462,-0.0013598204543690381,0.007938995427838144,0.008093445748381136,0.9809166175514445,-0.023303319678736233,0.03564673287701717,14,36,0.3888888888888889,0.28,0.72,0.42857142857142855,0.4166666666666667,1.8558224685198987,0.8155296705480004
HYPE-5M-PBTR-V1-live-realistic,week_055_20260612_20260618,41,0.9617465077139221,0.1306553642576501,-0.038253492286077884,-0.08805964601772454,0.4634146341463415,0.7879008978986978,-0.00090065148392776,0.007219710612398808,0.007913691476209796,0.9123063028300712,-0.022889659036797894,0.02796290657384504,38,3,12.666666666666666,0.926829268292683,0.07317073170731707,0.5,0.0,0.8987707359949313,0.0
HYPE-5M-PBTR-V1-live-realistic,week_056_20260619_20260625,38,0.9472031181194844,0.05899777108495846,-0.05279688188051557,-0.08783200552830539,0.39473684210526316,0.556647982792671,-0.001408468936240259,0.004479933438394667,0.005248731354480428,0.8535269069487622,-0.013664935245779962,0.01192288111254245,2,36,0.05555555555555555,0.05263157894736842,0.9473684210526315,0.5,0.3888888888888889,0.9368014840404463,0.8547057130546865
HYPE-5M-PBTR-V1-live-realistic,week_057_20260626_20260626,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
