config_id,pullback_buffer,filter_name,signal_count,min_dir_ret192_bps,max_spread_bps,min_close_pos,max_adverse_wick_atr,mode,trades,equity_multiple,annualized_multiple,total_return,max_dd,win_rate,profit_factor,avg_trade,avg_win,avg_loss_abs,payoff_ratio,worst_trade,best_trade,long_trades,short_trades,long_short_ratio,long_share,short_share,long_win_rate,short_win_rate,long_payoff_ratio,short_payoff_ratio
pbm0p0060__long__ret0_spread125_close0p6__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6,113,,125.0,0.6,,1m_optimistic,108,0.9190149835468014,0.9242788937420782,-0.08098501645319856,-0.16022412620353121,0.4537037037037037,0.8973711449582105,-0.0006536558264906232,0.012597356764236739,0.011658734079806566,1.0805081133170287,-0.03892276407195153,0.07755944026126306,108,0,inf,1.0,0.0,0.4537037037037037,0.0,1.0805081133170287,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p25,61,,125.0,0.6,0.25,5m_conservative,60,1.0273477425639372,1.025474898444915,0.02734774256393724,-0.11912378507816568,0.48333333333333334,1.092485007731179,0.0006230784138692415,0.015227903176628699,0.013039499590002503,1.167828801367812,-0.03892276407195153,0.07755944026126306,60,0,inf,1.0,0.0,0.48333333333333334,0.0,1.167828801367812,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p25,61,,125.0,0.6,0.25,5m_optimistic,60,1.0598614996127524,1.0557025062271292,0.059861499612752445,-0.1191237850781659,0.48333333333333334,1.1835372883293347,0.001134901454778864,0.015141504834623985,0.011968050094108508,1.2651605495934268,-0.03892276407195153,0.07755944026126306,60,0,inf,1.0,0.0,0.48333333333333334,0.0,1.2651605495934268,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p25,61,,125.0,0.6,0.25,1m_conservative,60,1.0200707262665032,1.0187007594951643,0.02007072626650319,-0.11912378507816568,0.48333333333333334,1.0748154208832885,0.0005040370857989754,0.014981610773724698,0.013039499590002503,1.1489406223235152,-0.03892276407195153,0.07755944026126306,60,0,inf,1.0,0.0,0.48333333333333334,0.0,1.1489406223235152,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p25__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p25,61,,125.0,0.6,0.25,1m_optimistic,60,1.0200707262665032,1.0187007594951643,0.02007072626650319,-0.11912378507816568,0.48333333333333334,1.0748154208832885,0.0005040370857989754,0.014981610773724698,0.013039499590002503,1.1489406223235152,-0.03892276407195153,0.07755944026126306,60,0,inf,1.0,0.0,0.48333333333333334,0.0,1.1489406223235152,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p5,84,,125.0,0.6,0.5,5m_conservative,82,0.9961019485873028,0.9963650888372594,-0.0038980514126971677,-0.11829129546662731,0.4878048780487805,1.0150793707234331,9.708888317346035e-05,0.01339800544062195,0.012570450695348909,1.0658333392596049,-0.03892276407195153,0.07755944026126306,82,0,inf,1.0,0.0,0.4878048780487805,0.0,1.0658333392596049,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p5,84,,125.0,0.6,0.5,5m_optimistic,82,1.0380147619482987,1.0353989182036625,0.03801476194829867,-0.12016689100737732,0.4878048780487805,1.1003786528007808,0.0005932557352643067,0.013332039766122078,0.011538919532219286,1.1553975854408198,-0.03892276407195153,0.07755944026126306,82,0,inf,1.0,0.0,0.4878048780487805,0.0,1.1553975854408198,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p5,84,,125.0,0.6,0.5,1m_conservative,82,0.9869423287480877,0.987820000801478,-0.013057671251912262,-0.12016689100737721,0.4878048780487805,0.9974921020434317,-1.614715999639481e-05,0.013165871552123745,0.012570450695348909,1.0473667071456032,-0.03892276407195153,0.07755944026126306,82,0,inf,1.0,0.0,0.4878048780487805,0.0,1.0473667071456032,0.0
pbm0p0060__long__ret0_spread125_close0p6_wick0p5__deadline9__maxholdnone,-0.006,ret0_spread125_close0p6_wick0p5,84,,125.0,0.6,0.5,1m_optimistic,82,0.9869423287480877,0.987820000801478,-0.013057671251912262,-0.12016689100737721,0.4878048780487805,0.9974921020434317,-1.614715999639481e-05,0.013165871552123745,0.012570450695348909,1.0473667071456032,-0.03892276407195153,0.07755944026126306,82,0,inf,1.0,0.0,0.4878048780487805,0.0,1.0473667071456032,0.0
pbm0p0060__long__ret0_spread125_close0p7__deadline9__maxholdnone,-0.006,ret0_spread125_close0p7,110,,125.0,0.7,,5m_conservative,105,0.9195950112087454,0.9248227808958408,-0.08040498879125457,-0.16022412620353133,0.44761904761904764,0.8962805293344649,-0.0006676622052192795,0.012889376331487935,0.011653538260826848,1.1060483127957226,-0.03892276407195153,0.07755944026126306,105,0,inf,1.0,0.0,0.44761904761904764,0.0,1.1060483127957226,0.0
