label,slice,slice_start,slice_end,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
long_quality_window_48,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,5.0,-0.014282730841607805,-0.0680395127516612,-0.0019840293897547684,0.6,0.9019300022994785,0.6012866681996524,-0.06803951275166117,0.04342021916152224
long_quality_window_48,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,5.0,0.06741353170927677,-0.08912612643617845,0.014421899239565907,0.6,1.7906713535002219,1.193780902333481,-0.0478721788206415,0.07929874322881589
long_quality_window_96,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,85.0,1.0305510091425032,-0.258936270220832,0.010136295998911693,0.6588235294117647,1.511840110367056,0.7829172000115112,-0.16418149226873627,0.21472617537964928
long_quality_window_96,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,12.0,0.014840841454806464,-0.11422009850296644,0.0019514413947520025,0.5833333333333334,1.1252639933995952,0.8037599952854251,-0.06803951275166117,0.051221530851163946
long_quality_window_96,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,10.0,0.12216217217456071,-0.1001086623582691,0.012372114055675242,0.6,2.0539847195783185,1.3693231463855458,-0.0478721788206415,0.07929874322881589
long_quality_window_384,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,218.0,1.6087755492449105,-0.42118208311653993,0.005749514961567683,0.6192660550458715,1.3037101961209354,0.8015403428002789,-0.1481328829228754,0.21472617537964928
long_quality_window_384,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,93.0,-0.4010833838397786,-0.5138097889426573,-0.004293389298551487,0.5161290322580645,0.8138886967229081,0.7630206531777264,-0.1209928217884925,0.0698323746105107
long_quality_window_384,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,36.0,-0.14288977765639232,-0.2338530172368335,-0.003085039139235494,0.5277777777777778,0.8645998521149959,0.773589341366049,-0.11695054027019107,0.07929874322881589
long_quality_threshold_500p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,239.0,0.09163430403400219,-0.5508807202288315,0.0018225859455558156,0.5774058577405857,1.0879652836467186,0.7962644467269462,-0.16418149226873627,0.21472617537964928
long_quality_threshold_500p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,99.0,0.49357468070285004,-0.3164526646789697,0.0051089129050122155,0.6262626262626263,1.3124274001569527,0.7832228033194718,-0.19597945456583415,0.06406923126674624
long_quality_threshold_500p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,36.0,0.046099163108445085,-0.17351612978446296,0.0021936093841905084,0.5277777777777778,1.1238918509997955,1.0055874456313958,-0.08582839697185665,0.07929874322881589
long_quality_threshold_600p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,200.0,0.4301094069818385,-0.5085450407640802,0.0033220251312359073,0.595,1.1606999562876543,0.7900562727672268,-0.16418149226873627,0.21472617537964928
long_quality_threshold_600p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,75.0,0.42169071739439934,-0.25261410762861314,0.005572901371705472,0.6133333333333333,1.3482285576689896,0.8499701776608848,-0.11204445569580701,0.06406923126674624
long_quality_threshold_600p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,29.0,0.040972211525130975,-0.1734350549044238,0.0023119316489664072,0.5172413793103449,1.1281726315328156,1.0529611227639613,-0.08222166561872482,0.07929874322881589
long_quality_threshold_700p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,167.0,1.452453087558443,-0.44647310120531525,0.0068645447823553005,0.6047904191616766,1.3551579868125265,0.8855487834616509,-0.16961551497039862,0.21472617537964928
long_quality_threshold_700p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,64.0,0.3658342464810702,-0.22574124635250914,0.0058389189854143484,0.625,1.3466560556138243,0.8079936333682946,-0.11204445569580701,0.06406923126674624
long_quality_threshold_700p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,20.0,0.2012924181297766,-0.1001086623582691,0.010198054238601175,0.6,1.6655393959158415,1.1103595972772278,-0.08222166561872482,0.07929874322881589
long_quality_threshold_850p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,123.0,3.035059848970728,-0.23837252691424782,0.012794965917157881,0.6260162601626016,1.770827380773868,1.057896876825947,-0.14810811847370753,0.21472617537964928
long_quality_threshold_850p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,42.0,0.2614897955566129,-0.23701772083681183,0.0065754239563325335,0.6190476190476191,1.3867774970438942,0.8534015366423965,-0.11204445569580701,0.06096250574354524
long_quality_threshold_850p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,9.0,0.003616442651268148,-0.1435671653644649,0.0013733081410280648,0.4444444444444444,1.0699346224750732,1.3374182780938413,-0.0478721788206415,0.07929874322881589
long_quality_threshold_1000p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,95.0,2.498316325481322,-0.22379719205419202,0.014760002213887138,0.6736842105263158,1.869613846082678,0.9055942066962972,-0.14810811847370753,0.21472617537964928
long_quality_threshold_1000p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,32.0,0.5213294920379872,-0.1414484164670371,0.014109726171772865,0.6875,2.0634905255308813,0.9379502388776733,-0.11204445569580701,0.06096250574354524
long_quality_threshold_1000p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,7.0,0.005896341132428873,-0.14162162139375878,0.0019887534523173344,0.42857142857142855,1.0931883538144296,1.4575844717525728,-0.0478721788206415,0.07929874322881589
long_tp_atr_2p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,148.0,2.470611458882084,-0.2241895266435956,0.009651674770443357,0.6554054054054054,1.5943719833288335,0.8382780530904175,-0.14810811847370753,0.21472617537964928
long_tp_atr_2p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,54.0,0.9242473961839195,-0.14579547557113814,0.012878428626425985,0.7222222222222222,2.1965238944775645,0.844816882491371,-0.11204445569580701,0.07252655978638524
long_tp_atr_2p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,16.0,0.16906742656530716,-0.1001086623582691,0.010522572796614418,0.625,1.857602256235027,1.114561353741016,-0.05757499094154777,0.07929874322881589
long_tp_atr_3p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,137.0,3.8299533218457062,-0.24467642365971076,0.013046660447896343,0.6204379562043796,1.7555435511733761,1.073979584247242,-0.14810811847370753,0.21472617537964928
long_tp_atr_3p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,48.0,0.6102162840476095,-0.21228621539536718,0.011054477209947525,0.625,1.7055144466386079,1.0233086679831647,-0.11204445569580701,0.07664723624190861
long_tp_atr_3p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.12988585335385583,-0.10413029172321353,0.00906858803794956,0.6,1.580554993555581,1.0537033290370539,-0.05757499094154777,0.07929874322881589
long_tp_atr_4p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,127.0,3.8681051837371587,-0.24467642365971065,0.014267226133256549,0.5905511811023622,1.800574611575959,1.2483983973593318,-0.14810811847370753,0.21472617537964928
long_tp_atr_4p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,42.0,0.9260105513101149,-0.16476316313230732,0.017111862996405516,0.6190476190476191,2.11563908579996,1.3019317451076675,-0.11204445569580701,0.10276174708156571
long_tp_atr_4p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,14.0,0.1549854874584904,-0.10010866235826898,0.01143103802436193,0.5714285714285714,1.6830085455651265,1.2622564091738449,-0.05757499094154777,0.07929874322881589
long_sl_atr_4p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,146.0,2.480564504603181,-0.28008068661291885,0.009916606460970066,0.6164383561643836,1.5521393795380716,0.9657756139348002,-0.10645781942687058,0.21472617537964928
long_sl_atr_4p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.321146713657108,-0.2530540806488466,0.006540912046779936,0.6470588235294118,1.3818354778140645,0.7537284424440351,-0.11204445569580701,0.06358998082207908
long_sl_atr_4p0,oos,2026-06-01 00:00:00+00:00,2026-06-26 04:20:00+00:00,15.0,0.08107921244267224,-0.11062152400962899,0.006100047025763406,0.6,1.3724111806935073,0.914940787129005,-0.06896480989224732,0.07929874322881589
long_sl_atr_5p0,is,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00,144.0,4.021676133692734,-0.20971085994588778,0.012534247153144875,0.6388888888888888,1.7808063476475222,1.006542718235556,-0.13264820021432208,0.21472617537964928
long_sl_atr_5p0,val,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00,51.0,0.36642180685406744,-0.21228621539536707,0.007160671035273811,0.6470588235294118,1.4337060353587265,0.7820214738320326,-0.11204445569580701,0.06358998082207908
