label,side,trades,total_return,max_dd,avg_trade,win_rate,profit_factor,payoff_ratio,worst_trade,best_trade
short_pullback_buffer_0p01,short,176.0,-0.6393871147040775,-0.7348468194173423,-0.004725665861054701,0.5056818181818182,0.7966272562745897,0.7787255201785314,-0.09751087820105657,0.21472617537964928
short_pullback_buffer_0p015,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_pullback_buffer_0p015,short,204.0,-0.6607213373259453,-0.734787051918438,-0.0028252995206685333,0.5784313725490197,0.8838219724845118,0.6441414375734578,-0.5726774270972651,0.18601580928759737
short_pullback_buffer_0p02,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_pullback_buffer_0p02,short,153.0,-0.27704054174440895,-0.7226049760864728,0.000961285269264852,0.6274509803921569,1.039587867291617,0.6172552962043977,-0.5726774270972651,0.18601580928759737
short_require_candle_True,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_require_candle_True,short,37.0,0.7010594001910635,-0.20116102207771702,0.01573270761269768,0.7027027027027027,2.049597466045527,0.8671373894808,-0.07845728412805354,0.18601580928759737
short_htf_threshold_0p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_htf_threshold_0p0,short,39.0,0.6840018965322008,-0.12297331745546669,0.014997647823546073,0.6923076923076923,1.8716069585387027,0.83182531490609,-0.07845728412805354,0.21472617537964928
short_htf_threshold_0p5,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_htf_threshold_0p5,short,31.0,1.0377652679026323,-0.07845728412805353,0.024756371188811677,0.7741935483870968,2.8576083726679062,0.833469108694806,-0.07845728412805354,0.21472617537964928
short_htf_threshold_1p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_htf_threshold_1p0,short,15.0,0.6110070810662196,-0.07326579818917422,0.03438176404685438,0.8,3.6302612565977967,0.9075653141494492,-0.07326579818917425,0.21472617537964928
short_quality_window_24,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_window_24,short,4.0,0.16225187912333472,-0.053539400862343656,0.04342987046554596,0.5,2.9775736649857634,2.9775736649857634,-0.05353940086234365,0.21472617537964928
short_quality_window_96,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_window_96,short,249.0,-0.7589218434223765,-0.8243758825902106,-0.004899567523681065,0.5220883534136547,0.7547354854397175,0.6908732520563567,-0.11811226177287418,0.21472617537964928
short_quality_window_192,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_window_192,short,576.0,-0.9529616386569979,-0.9585868420380143,-0.004711130240985511,0.5138888888888888,0.727507906360126,0.688183154664984,-0.11811226177287418,0.21472617537964928
short_quality_threshold_200p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_threshold_200p0,short,370.0,-0.8418870597806731,-0.8566725072767348,-0.004263856607337766,0.518918918918919,0.775085776201476,0.7185691050201184,-0.09349296699395658,0.21472617537964928
short_quality_threshold_300p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_threshold_300p0,short,148.0,0.014783578537700626,-0.46424919617048144,0.001125190400134875,0.5945945945945946,1.0579453222484734,0.7213263560785046,-0.09349296699395658,0.21472617537964928
short_quality_threshold_500p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_threshold_500p0,short,17.0,0.2870096253842238,-0.15958068909548384,0.01727355660645924,0.6470588235294118,1.8316665653659667,0.9990908538359818,-0.07845728412805354,0.21472617537964928
short_quality_threshold_600p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_quality_threshold_600p0,short,6.0,0.3757584344791176,-0.053715171156362485,0.05748088926755479,0.8333333333333334,7.420631791368282,1.4841263582736566,-0.05371517115636236,0.21472617537964928
short_tp_atr_1p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_tp_atr_1p0,short,57.0,0.471663708515933,-0.15127414960827945,0.007826037857494422,0.7368421052631579,1.5493058824425945,0.5533235294437837,-0.07845728412805354,0.21472617537964928
short_tp_atr_2p0,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_tp_atr_2p0,short,49.0,0.5651629760292458,-0.21709882636687416,0.010999962095447482,0.5714285714285714,1.4993157129174337,1.1244867846880753,-0.07432411099230807,0.21472617537964928
short_tp_atr_2p5,long,157.0,4.08946063431773,-0.2562982919069061,0.011512907806098472,0.6369426751592356,1.7732692611737462,1.0107634788690352,-0.14810811847370753,0.09230243912687061
short_tp_atr_2p5,short,48.0,0.1264374723144155,-0.3853288473338601,0.004595999127801518,0.4791666666666667,1.171017240649522,1.2728448267929588,-0.08654076040510278,0.21472617537964928
