ts,outer_break_mid_exit_k1,outer_break_mid_exit_k2,compression_expansion_break_k1,compression_expansion_break_k2,trend_pullback_mid_reclaim_k1,trend_pullback_mid_reclaim_k2
2026-06-25 19:45:00+00:00,0.028197807652787964,0.024220061990975632,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 20:00:00+00:00,0.028197807652787964,0.024220061990975632,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 20:15:00+00:00,0.028197807652787964,0.024220061990975632,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 20:30:00+00:00,0.027894252151813053,0.024220061990975632,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 20:45:00+00:00,0.02773957459297567,0.024052051755283875,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 21:00:00+00:00,0.027723315872302423,0.02403795436565748,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 21:15:00+00:00,0.028088038525242845,0.024354193105925286,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 21:30:00+00:00,0.02826117192916877,0.024504311254919878,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 21:45:00+00:00,0.028324888537212583,0.02455955778183414,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 22:00:00+00:00,0.027989167926554172,0.02426846573657558,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 22:15:00+00:00,0.027954453360792372,0.024238365904670572,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 22:30:00+00:00,0.028005426647227417,0.024282563126201973,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 22:45:00+00:00,0.0280190488186023,0.024294374452645706,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 23:00:00+00:00,0.028005866072110475,0.02428294413673241,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 23:15:00+00:00,0.028616227234681855,0.02481216776351793,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 23:30:00+00:00,0.02844836692935265,0.02466662174088865,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-25 23:45:00+00:00,0.0281724081027905,0.02442734712777036,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 00:00:00+00:00,0.02824258252305338,0.024488193006368918,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 00:15:00+00:00,0.028007487664566136,0.024284350164987773,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 00:30:00+00:00,0.028034732302372134,0.024307973073708578,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 00:45:00+00:00,0.027919162306517656,0.024207766218973546,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 01:00:00+00:00,0.027773271665362958,0.024081269352920206,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 01:15:00+00:00,0.027579922622868777,0.023913622903933847,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 01:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 01:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.27229086454171014,0.20552694279371164
2026-06-26 02:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2684927234164427,0.20552694279371164
2026-06-26 02:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.2036655350149101
2026-06-26 02:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.20338048473210324
2026-06-26 02:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.20338048473210324
2026-06-26 03:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.20338048473210324
2026-06-26 03:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.20338048473210324
2026-06-26 03:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2681212332067651,0.20338048473210324
2026-06-26 03:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.27136270971966253,0.20338048473210324
2026-06-26 04:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2705576718108661,0.20250105107057237
2026-06-26 04:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2699754434986897,0.20206527763864696
2026-06-26 04:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2685134979557065,0.200971072816878
2026-06-26 04:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2668433101696821,0.1997210074245664
2026-06-26 05:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 05:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 05:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 05:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 06:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 06:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26646983627276866,0.19944147790257497
2026-06-26 06:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.269279925467564,0.19944147790257497
2026-06-26 06:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.26905196541276927,0.19900312900613953
2026-06-26 07:00:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2694614492149006,0.19930600193916737
2026-06-26 07:15:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2701368864142925,0.1998055861585947
2026-06-26 07:30:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.2713231229957246,0.200682980943964
2026-06-26 07:45:00+00:00,0.027541321763165812,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.27452300672784363,0.20304976118350102
2026-06-26 08:00:00+00:00,0.027266353635031847,0.023880153397317503,0.33513490804520585,0.3256146404520983,0.27213692603830136,0.20128490686418185
2026-06-26 08:15:00+00:00,0.027266776579029407,0.023847104450431318,0.33513490804520585,0.3256146404520983,0.2721411473097234,0.20128802910943316
2026-06-26 08:30:00+00:00,0.027248589987134107,0.023831198736190856,0.33513490804520585,0.3256146404520983,0.2719596326385742,0.20115377256362504
2026-06-26 08:45:00+00:00,0.027092946596030124,0.02369507541431897,0.33513490804520585,0.3256146404520983,0.2704062047552508,0.2000047863111274
2026-06-26 09:00:00+00:00,0.02688020576525484,0.023509015547738644,0.33513490804520585,0.3256146404520983,0.2682829052299473,0.19843429694969716
2026-06-26 09:15:00+00:00,0.02684510141345693,0.023478313820251236,0.33513490804520585,0.3256146404520983,0.2679325397019151,0.19817515059383492
2026-06-26 09:30:00+00:00,0.02677066326988546,0.02341321136196468,0.33513490804520585,0.3256146404520983,0.26718959593163,0.1976256354295969
2026-06-26 09:45:00+00:00,0.026577014830280063,0.02317536544902005,0.33513490804520585,0.3256146404520983,0.26447531840723604,0.19561803173297734
2026-06-26 10:00:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 10:15:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 10:30:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 10:45:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 11:00:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 11:15:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 11:30:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 11:45:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 12:00:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 12:15:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 12:30:00+00:00,0.026577014830280063,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 12:45:00+00:00,0.026445803432860692,0.023142559824918932,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 13:00:00+00:00,0.026445803432860692,0.023110541702371694,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 13:15:00+00:00,0.026351671897895612,0.023028281741170605,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 13:30:00+00:00,0.025971415044641556,0.022695981688837127,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 13:45:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 14:00:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 14:15:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 14:30:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 14:45:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 15:00:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 15:15:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 15:30:00+00:00,0.025611677646320944,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 15:45:00+00:00,0.025591615881611622,0.022305514734910305,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 16:00:00+00:00,0.02543709435743167,0.022138327762585654,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 16:15:00+00:00,0.02554598366402572,0.02223309594346931,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 16:30:00+00:00,0.02565763465593194,0.02233026766517248,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 16:45:00+00:00,0.02563672475285409,0.02231206942753902,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 17:00:00+00:00,0.025744825006501805,0.022406150882474243,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 17:15:00+00:00,0.02571957531221913,0.022384175652124413,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 17:30:00+00:00,0.025573205990674232,0.022256787988690224,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 17:45:00+00:00,0.02546550026349969,0.02216304989672922,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 18:00:00+00:00,0.02560634621442025,0.022285630478524384,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 18:15:00+00:00,0.02548719921952387,0.02218193486031111,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 18:30:00+00:00,0.025505741963762714,0.02219807292009927,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 18:45:00+00:00,0.025271393238701617,0.021994115313414886,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 19:00:00+00:00,0.025637513805800437,0.022312756153487462,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 19:15:00+00:00,0.025527046393313723,0.022216614520706942,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 19:30:00+00:00,0.025738512582931146,0.022400657074886796,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 19:45:00+00:00,0.025522706602108883,0.022212837527990564,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 20:00:00+00:00,0.02550407222479237,0.022196619718405558,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 20:15:00+00:00,0.025552597305363,0.02223885190590635,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 20:30:00+00:00,0.025207004048616078,0.0219380763266324,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 20:45:00+00:00,0.025150588711042095,0.02188897711677375,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 21:00:00+00:00,0.025034601933092787,0.021788031888113315,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 21:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2641009433882627,0.19534112686040697
2026-06-26 21:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2658321207515729,0.19534112686040697
2026-06-26 21:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2640532754963457,0.19375943272218893
2026-06-26 22:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2637148409002236,0.19351109308226241
2026-06-26 22:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2637932586724958,0.1935686351939527
2026-06-26 22:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2643545648319179,0.19398051557236745
2026-06-26 22:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2649984160147843,0.19445296659466668
2026-06-26 23:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2668763152981448,0.19583094874303952
2026-06-26 23:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26530795985270084,0.19468010650923362
2026-06-26 23:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2659807017937728,0.19517375725689246
2026-06-26 23:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2657454484769563,0.1950011309218216
2026-06-27 00:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2648256885079676,0.19432622102154926
2026-06-27 00:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26255982233496244,0.19266355297291166
2026-06-27 00:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 00:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 01:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 01:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 01:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 01:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 02:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26219234360762245,0.19239390106417079
2026-06-27 02:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2630557038354337,0.19239390106417079
2026-06-27 02:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2623976456257427,0.19164701745482107
2026-06-27 02:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2625815749390104,0.19178135366133012
2026-06-27 03:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26122458533890225,0.19079025098219682
2026-06-27 03:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26195621527390034,0.19132461055919942
2026-06-27 03:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2618295084136492,0.19123206783915983
2026-06-27 03:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26169871423532554,0.19113653987008675
2026-06-27 04:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26354580791031723,0.1924855992068337
2026-06-27 04:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2633005539595671,0.1923064734068739
2026-06-27 04:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.26226231223472457,0.19154817418704395
2026-06-27 04:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2616777903187699,0.1911212576971397
2026-06-27 05:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2608725398471401,0.19053312798727157
2026-06-27 05:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 05:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 05:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 06:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 06:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 06:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 06:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 07:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 07:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 07:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 07:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 08:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 08:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 08:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 08:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 09:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 09:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 09:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 09:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 10:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 10:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 10:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 10:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 11:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 11:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 11:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 11:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 12:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 12:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 12:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 12:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 13:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 13:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 13:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 13:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 14:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 14:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 14:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 14:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 15:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 15:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 15:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 15:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 16:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 16:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 16:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 16:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 17:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 17:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 17:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 17:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 18:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 18:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 18:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 18:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 19:00:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 19:15:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 19:30:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 19:45:00+00:00,0.02499916954353725,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 20:00:00+00:00,0.02500112246161097,0.021757194488119046,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
2026-06-27 20:15:00+00:00,0.024992670969841646,0.021719739290361726,0.33513490804520585,0.3256146404520983,0.2605033407954814,0.19026347656974912
