label,family,parameter,value,slice,name,signal_name,signal_kind,exit_name,exit_kind,filter_name,exposure,final_equity,total_return_pct,annual_return_pct,annual_equity_multiple,max_drawdown_pct,win_rate_pct,trades,trades_per_day,profit_factor,avg_trade_pct,median_trade_pct,worst_trade_pct,stop_trades,tp_trades,trail_trades,max_hold_trades,score,target_return_pass,target_equity_multiple_pass,target_drawdown_pass,target_win_rate_pass,frequency_preference_pass,meets_core_target,meets_full_preference,start_ts,end_ts
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,first_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.2020688548557057,20.20688548557057,41.019513191380376,1.4101951319138037,-5.829058727021352,79.3103448275862,29,0.1482862393139631,2.2696576185425936,0.6511013347054203,1.5750000000000017,-2.9250000000000025,5,21,0,3,-1.78301018058893,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,second_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0111929538531979,1.1192953853197851,2.100586012418626,1.0210058601241863,-8.199717557649965,62.06896551724138,29,0.1482862393139631,1.065935332318307,0.05692043098687295,1.574999999999985,-2.9250000000000025,7,16,0,6,-3.1340927449377887,False,False,True,False,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,last_90d,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.051504418214413,5.1504418214413095,22.607410935144443,1.2260741093514445,-4.33844911245923,70.0,10,0.1111111111111111,1.8841769808568174,0.5173638842309572,1.5750000000000017,-2.9250000000000025,1,7,0,2,-2.075293129751298,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.224775296442487,22.477529644248694,30.96079254576547,1.3096079254576547,-6.132918835722667,74.4186046511628,43,0.15661279307989984,1.8300518763102203,0.48799982238992834,1.5750000000000017,-2.9250000000000025,8,28,0,7,-1.9065353608079496,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,0.9626506809077011,-3.7349319092298883,-14.025624306325268,0.8597437569367473,-8.199717557649965,54.54545454545454,11,0.11956521739130435,0.7269356176735203,-0.3227068845573612,1.574999999999985,-2.9250000000000025,4,6,0,1,-4.192795864978768,False,False,True,False,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,oos_2026_06_01_to_latest,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0309515101983915,3.0951510198391485,57.31574777787423,1.5731574777787423,-2.4482561230932953,75.0,4,0.16278083933870283,2.9048581893970744,0.7746036431101393,1.5750000000000017,-1.6265854275594485,0,3,0,1,-1.6449108223609294,False,False,True,True,False,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q1,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.1416307768155027,14.163077681550273,64.01155043879494,1.6401155043879494,-4.291683525040857,82.35294117647058,17,0.17385283229912912,3.211358332123259,0.793055218026894,1.5750000000000017,-2.9250000000000025,2,12,0,3,-1.5248299557373008,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q2,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0529401267621665,5.294012676216653,21.250625626852294,1.212506256268523,-5.829058727021364,75.0,12,0.12271964632879703,1.615384615384615,0.4499999999999993,1.5750000000000017,-2.9250000000000025,3,9,0,0,-2.035270988524885,False,False,True,True,False,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q3,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,0.9906392557872862,-0.9360744212713823,-3.451978677907608,0.9654802132209239,-6.132918835722667,61.111111111111114,18,0.18407946949319554,0.9632229033151276,-0.03321924131612618,1.2447232772653198,-2.9250000000000025,5,9,0,4,-3.226569411712406,False,False,True,False,False,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_dir_rsi14_48p0__max_dir_rsi14_78p0__x1p5,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_dir_rsi14_48p0__max_dir_rsi14_78p0|x1.5,q4,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_macd0p0_rsi48to78_atr60p0to280p0_x1p5,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,macd0p0_rsi48to78_atr60p0to280p0,1.5,1.0207479139816416,2.0747913981641553,7.9724837581310215,1.0797248375813102,-5.433651874993517,63.63636363636363,11,0.1124930091347306,1.256215395185644,0.2044217129372351,1.5750000000000017,-2.9250000000000025,2,7,0,2,-2.925918292632828,False,False,True,False,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,full,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.4083638552303255,40.83638552303255,37.680645058292384,1.3768064505829238,-8.661930546340379,76.53061224489795,98,0.2505526112546273,1.8316390405711194,0.35766897083526533,1.0500000000000012,-1.9500000000000128,21,73,0,4,-1.7130369699702905,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,first_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.3222141814137525,32.221418141375246,68.4798889854815,1.684798889854815,-4.762751718195501,83.01886792452831,53,0.2710058856427601,2.734032078332947,0.5343066504095625,1.0500000000000012,-1.9500000000000017,8,42,0,3,-1.3458039170077756,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,second_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.0651556117212875,6.515561172128748,12.511707704775565,1.1251170770477557,-7.401689794343169,68.88888888888889,45,0.23009933686649445,1.2608121258644591,0.14962903711442657,1.0500000000000012,-1.9500000000000128,13,31,0,1,-2.1456913084326086,False,False,True,False,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,last_90d,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.1140992442664264,11.409924426642636,55.036067822626066,1.5503606782262607,-3.4708929246796028,84.21052631578947,19,0.2111111111111111,2.8717948717948687,0.5763157894736849,1.0500000000000012,-1.9500000000000128,3,16,0,0,-1.5074133321080365,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.3057824013648902,30.578240136489022,42.607619909407845,1.4260761990940785,-7.023794119594163,77.77777777777779,72,0.2622353744593672,1.9095217203100665,0.3787257287737056,1.0500000000000012,-1.9500000000000017,15,54,0,3,-1.6265727257053848,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.0001136785371758,0.011367853717580978,0.04513923452920121,1.000451392345292,-5.786096921600059,61.53846153846154,13,0.14130434782608695,1.0161257548611176,0.01025435924224688,1.0500000000000012,-1.9500000000000017,4,8,0,1,-3.2011772485131567,False,False,True,False,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,oos_2026_06_01_to_latest,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.0784367833518467,7.843678335184667,207.22592514044717,3.0722592514044718,-2.7912801764152895,84.61538461538461,13,0.5290377278507842,2.9615384615384537,0.5884615384615383,1.0500000000000012,-1.9500000000000128,2,11,0,0,-0.18356323523581336,False,False,True,True,False,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,q1,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.1425970005353039,14.259700053530388,64.53065182462649,1.645306518246265,-3.9342549957530504,84.0,25,0.2556659298516605,2.733001862809556,0.540696581196582,1.0500000000000012,-1.9500000000000017,4,20,0,1,-1.3783863032155632,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,q2,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.15720081603076,15.720081603076007,72.52391987613527,1.7252391987613527,-4.762751718195513,82.14285714285714,28,0.2863458414338597,2.734974031623651,0.5286013550640093,1.0500000000000012,-1.9500000000000017,4,22,0,2,-1.3037905569077597,False,False,True,True,False,False,False,2025-09-05 05:18:45+00:00,2025-12-12 00:07:30+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,q3,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,0.9560688755539319,-4.393112444606806,-15.44843710993733,0.8455156289006267,-7.401689794343169,57.692307692307686,26,0.2658925670457269,0.7888136377821394,-0.16218051268656988,1.0500000000000012,-1.9500000000000017,10,15,0,1,-3.6372812643426435,False,False,True,False,False,False,False,2025-12-12 00:07:30+00:00,2026-03-19 18:56:15+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p0,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.0,q4,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.0,1.1140992442664264,11.409924426642636,49.71792286210543,1.4971792286210543,-3.4708929246796028,84.21052631578947,19,0.19430610668726198,2.8717948717948687,0.5763157894736849,1.0500000000000012,-1.9500000000000128,3,16,0,0,-1.5728437597271356,False,False,True,True,False,False,False,2026-03-19 18:56:15+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,full,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.530352997659214,53.03529976592141,48.78600194090477,1.4878600194090477,-10.79664275423189,76.53061224489795,98,0.2505526112546273,1.8316390405711174,0.4470862135440816,1.3125000000000013,-2.437500000000016,21,73,0,4,-1.645706527262524,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,first_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.416121783204101,41.61217832041011,91.51441707519068,1.9151441707519068,-5.9303881206447695,83.01886792452831,53,0.2710058856427601,2.734032078332947,0.6678833130119528,1.3125000000000013,-2.437500000000002,8,42,0,3,-1.2062990516350558,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-12-12 00:07:30+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,second_half,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.0806648240355816,8.066482403558162,15.59064174718281,1.155906417471828,-9.2067932428354,68.88888888888889,45,0.23009933686649445,1.260812125864459,0.1870362963930332,1.3125000000000013,-2.437500000000016,13,31,0,1,-2.133665694374491,False,False,True,False,False,False,False,2025-12-12 00:07:30+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,last_90d,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.144082325236266,14.408232523626596,72.6788361997599,1.726788361997599,-4.329163895513188,84.21052631578947,19,0.2111111111111111,2.8717948717948696,0.7203947368421062,1.3125000000000013,-2.437500000000016,3,16,0,0,-1.3905776278897324,False,False,True,True,False,False,False,2026-03-27 13:45:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,is_2025_05_30_to_2026_03_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.3932768862226317,39.32768862226317,55.457878736920165,1.5545787873692016,-8.748390337912637,77.77777777777779,72,0.2622353744593672,1.9095217203100658,0.47340716096713187,1.3125000000000013,-2.437500000000002,15,54,0,3,-1.5446905525276913,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2026-03-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,val_2026_03_01_to_2026_06_01,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,0.9997582375182942,-0.02417624817058206,-0.09594787798331561,0.9990405212201668,-7.19904075181983,61.53846153846154,13,0.14130434782608695,1.0161257548611176,0.012817949052808572,1.3125000000000013,-2.437500000000002,4,8,0,1,-3.2168590038005234,False,False,True,False,False,False,False,2026-03-01 00:00:00+00:00,2026-06-01 00:00:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,oos_2026_06_01_to_latest,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.0986495822931504,9.864958229315036,304.88158555555884,4.048815855555588,-3.4838717135583397,84.61538461538461,13,0.5290377278507842,2.961538461538454,0.7355769230769227,1.3125000000000013,-2.437500000000016,2,11,0,0,0.18317776337238795,False,False,True,True,False,False,False,2026-06-01 00:00:00+00:00,2026-06-25 13:45:00+00:00
bb_reversion_w48_k1p5__fixed_tp1p2_sl1p8_hold16__min_rvol96_0p75__min_atr_pct96_0p009__x1p25,surface_combo_grid,surface_combo,bb_reversion_w48_k1p5|fixed_tp1p2_sl1p8_hold16|min_rvol96_0p75__min_atr_pct96_0p009|x1.25,q1,HYPE_15M_MII_bb_reversion_w48_k1p5_fixed_tp120p0_sl180p0_hold16_rvol0p75_macd0p0_atr90p0to280p0_x1p25,bb_reversion_w48_k1p5,bb_reversion,fixed_tp120p0_sl180p0_hold16,fixed,rvol0p75_macd0p0_atr90p0to280p0,1.25,1.1806252256959875,18.062522569598748,85.93394072593779,1.8593394072593779,-4.917818744691305,84.0,25,0.2556659298516605,2.733001862809557,0.6758707264957274,1.3125000000000013,-2.437500000000002,4,20,0,1,-1.2445240846891277,False,False,True,True,False,False,False,2025-05-30 10:30:00+00:00,2025-09-05 05:18:45+00:00
