name,signals,trade_count,cfg_name,cfg_side_mode,cfg_trigger_style,cfg_fast_ma,cfg_slow_ma,cfg_structure_window,cfg_platform_window,cfg_structure_margin_bps,cfg_slope_lookback,cfg_min_slow_slope_bps,cfg_min_fast_slope_bps,cfg_pullback_touch_bps,cfg_reclaim_bps,cfg_min_body_atr,cfg_max_dist_slow_bps,cfg_min_atr_bps,cfg_max_atr_bps,cfg_min_rvol60,cfg_min_adx14,cfg_close_pos,cfg_require_body_dir,cfg_tp_bps,cfg_sl_bps,cfg_max_hold_bars,cfg_cooldown_bars,reason_target_limit,reason_stop_market,reason_time_open,full_trades,full_trades_per_day,full_equity_multiple,full_annualized_multiple,full_total_return,full_max_dd,full_win_rate,full_profit_factor,full_avg_trade,full_avg_win,full_avg_loss_abs,full_payoff_ratio,full_worst_trade,full_best_trade,full_target_rate,full_stop_rate,full_time_rate,full_long_trades,full_short_trades,full_avg_bars_held,train_first_60pct_trades,train_first_60pct_trades_per_day,train_first_60pct_equity_multiple,train_first_60pct_annualized_multiple,train_first_60pct_total_return,train_first_60pct_max_dd,train_first_60pct_win_rate,train_first_60pct_profit_factor,train_first_60pct_avg_trade,train_first_60pct_avg_win,train_first_60pct_avg_loss_abs,train_first_60pct_payoff_ratio,train_first_60pct_worst_trade,train_first_60pct_best_trade,train_first_60pct_target_rate,train_first_60pct_stop_rate,train_first_60pct_time_rate,train_first_60pct_long_trades,train_first_60pct_short_trades,train_first_60pct_avg_bars_held,val_next_20pct_trades,val_next_20pct_trades_per_day,val_next_20pct_equity_multiple,val_next_20pct_annualized_multiple,val_next_20pct_total_return,val_next_20pct_max_dd,val_next_20pct_win_rate,val_next_20pct_profit_factor,val_next_20pct_avg_trade,val_next_20pct_avg_win,val_next_20pct_avg_loss_abs,val_next_20pct_payoff_ratio,val_next_20pct_worst_trade,val_next_20pct_best_trade,val_next_20pct_target_rate,val_next_20pct_stop_rate,val_next_20pct_time_rate,val_next_20pct_long_trades,val_next_20pct_short_trades,val_next_20pct_avg_bars_held,fwd_last_20pct_trades,fwd_last_20pct_trades_per_day,fwd_last_20pct_equity_multiple,fwd_last_20pct_annualized_multiple,fwd_last_20pct_total_return,fwd_last_20pct_max_dd,fwd_last_20pct_win_rate,fwd_last_20pct_profit_factor,fwd_last_20pct_avg_trade,fwd_last_20pct_avg_win,fwd_last_20pct_avg_loss_abs,fwd_last_20pct_payoff_ratio,fwd_last_20pct_worst_trade,fwd_last_20pct_best_trade,fwd_last_20pct_target_rate,fwd_last_20pct_stop_rate,fwd_last_20pct_time_rate,fwd_last_20pct_long_trades,fwd_last_20pct_short_trades,fwd_last_20pct_avg_bars_held,recent_30d_trades,recent_30d_trades_per_day,recent_30d_equity_multiple,recent_30d_annualized_multiple,recent_30d_total_return,recent_30d_max_dd,recent_30d_win_rate,recent_30d_profit_factor,recent_30d_avg_trade,recent_30d_avg_win,recent_30d_avg_loss_abs,recent_30d_payoff_ratio,recent_30d_worst_trade,recent_30d_best_trade,recent_30d_target_rate,recent_30d_stop_rate,recent_30d_time_rate,recent_30d_long_trades,recent_30d_short_trades,recent_30d_avg_bars_held,recent_14d_trades,recent_14d_trades_per_day,recent_14d_equity_multiple,recent_14d_annualized_multiple,recent_14d_total_return,recent_14d_max_dd,recent_14d_win_rate,recent_14d_profit_factor,recent_14d_avg_trade,recent_14d_avg_win,recent_14d_avg_loss_abs,recent_14d_payoff_ratio,recent_14d_worst_trade,recent_14d_best_trade,recent_14d_target_rate,recent_14d_stop_rate,recent_14d_time_rate,recent_14d_long_trades,recent_14d_short_trades,recent_14d_avg_bars_held,paper_candidate_pass,frequency_fit,score,base_name,robust_pass,monthly_pass,negative_months,worst_month_return,reason_gap_stop_market
HYPE_5M_MA_PBS_R00199__nb_0278,26,26,HYPE_5M_MA_PBS_R00199__nb_0278,both,engulf_reclaim,21,144,50,16,5.0,20,23.0,-5.0,45.0,8.0,0.0,120.0,15.0,9999.0,1.5,0.0,0.54,True,180.0,120.0,10,3,2.0,5.0,19.0,26,0.06637003421318538,0.9444647390991562,0.9481212991326405,-0.05553526090084382,-0.07770647142968434,0.4230769230769231,0.4924614233327429,-0.00216362422478939,0.004962101650324185,0.007389156533206012,0.6715383045446495,-0.01256701977326689,0.017437496781942157,0.07692307692307693,0.19230769230769232,0.7307692307692307,14,12,9.038461538461538,17,0.0723263193348815,0.9281481079115657,0.8905920321520102,-0.07185189208843434,-0.07770647142968434,0.35294117647058826,0.1263805138568842,-0.004360191682801939,0.0017871502143601747,0.007713287263072185,0.23169760873762102,-0.01256701977326689,0.004268248100094872,0.0,0.23529411764705882,0.7647058823529411,8,9,9.0,4,0.051053872471681055,1.0136271539729016,1.0651321545447072,0.013627153972901596,-0.020814064999276516,0.5,1.6668715190448247,0.003487577878794471,0.017434675407760267,0.010459519650171323,1.6668715190448247,-0.0125636228429778,0.017437496781942157,0.5,0.25,0.25,3,1,6.75,5,0.06381734058960131,1.0038994782329491,1.018309049251873,0.0038994782329491162,-0.007454067690846555,0.6,1.7725950872885454,0.00078374344958619,0.0029969553506281523,0.0025360744019767532,1.1817300581923635,-0.004084979569864935,0.005460606300075739,0.0,0.0,1.0,3,2,11.0,1,0.03333333333333333,1.0054606063000757,1.068549393206888,0.005460606300075721,-0.001999477897836721,1.0,inf,0.005460606300075739,0.005460606300075739,0.0,inf,0.005460606300075739,0.005460606300075739,0.0,0.0,1.0,1,0,11.0,1,0.07142857142857142,1.0054606063000757,1.1526639711866533,0.005460606300075721,-0.001999477897836721,1.0,inf,0.005460606300075739,0.005460606300075739,0.0,inf,0.005460606300075739,0.005460606300075739,0.0,0.0,1.0,1,0,11.0,False,0.28276521815511974,-101.9247444127574,HYPE_5M_MA_PBS_R00199,False,False,9,-0.020524663414273836,
HYPE_5M_MA_PBS_R03072__nb_0303,29,28,HYPE_5M_MA_PBS_R03072__nb_0303,both,reclaim,34,233,26,8,35.0,10,5.0,20.0,15.0,5.0,1.35,650.0,10.0,380.0,2.0,38.0,0.5,False,160.0,120.0,40,4,11.0,14.0,3.0,28,0.07147542146035347,1.0079918992939443,1.0074494099291509,0.007991899293944282,-0.08836694414464563,0.4642857142857143,1.0583640164290553,0.0003750438883125119,0.014648281130436562,0.011995095054861661,1.221189249725833,-0.01256701977326689,0.01543719567826161,0.39285714285714285,0.5,0.10714285714285714,14,14,19.25,14,0.059562851216961234,1.076315479611977,1.1210696410304153,0.07631547961197693,-0.048567250893925995,0.6428571428571429,2.193644379466375,0.005356181692001806,0.015312006092578077,0.012564302229035484,1.218691321925764,-0.01256701977326689,0.01543719567826161,0.5714285714285714,0.35714285714285715,0.07142857142857142,8,6,19.714285714285715,7,0.08934427682544184,0.9679373895299772,0.8590570026478135,-0.03206261047002279,-0.0508450148599896,0.2857142857142857,0.49140894941690216,-0.004564844807033245,0.01543719567826161,0.012565661001151187,1.2285223735422555,-0.01256701977326689,0.01543719567826161,0.2857142857142857,0.7142857142857143,0.0,2,5,13.428571428571429,7,0.08934427682544184,0.9675428088399508,0.8574256595330931,-0.03245719116004919,-0.050883857519049336,0.2857142857142857,0.4006368238060859,-0.004647343023720316,0.010872604252974701,0.010855321934398324,1.0015920595152146,-0.01256701977326689,0.01543215557514115,0.14285714285714285,0.5714285714285714,0.2857142857142857,4,3,24.142857142857142,2,0.06666666666666667,0.9750305989329852,0.7350165787979243,-0.02496940106701484,-0.02657474685026695,0.0,0.0,-0.01256362284297769,0.0,0.01256362284297769,0.0,-0.01256362284297769,-0.01256362284297769,0.0,1.0,0.0,2,0,12.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,0.28369326923619753,-102.73380462665588,HYPE_5M_MA_PBS_R03072,False,False,7,-0.037222629883346126,
HYPE_5M_MA_PBS_R03072__nb_0008,27,26,HYPE_5M_MA_PBS_R03072__nb_0008,both,reclaim,55,377,6,13,35.0,15,-5.0,35.0,50.0,10.0,0.65,900.0,40.0,320.0,1.0,26.0,0.5,False,160.0,80.0,45,12,9.0,17.0,,26,0.06637003421318538,0.9916573873463088,0.9922193861788594,-0.008342612653691184,-0.05193685381247859,0.34615384615384615,0.9540628826907172,-0.00025727216321797805,0.015436075655345941,0.00856551512598711,1.802118778415799,-0.008566417565905579,0.01543719567826161,0.34615384615384615,0.6538461538461539,0.0,9,17,10.692307692307692,18,0.07658080870752158,0.9887384900611657,0.9825548281291394,-0.011261509938834346,-0.05193685381247859,0.3333333333333333,0.9010086178201671,-0.0005652861315738985,0.015435515643888125,0.008565687019304909,1.8020172356403341,-0.008566417565905579,0.01543719567826161,0.3333333333333333,0.6666666666666666,0.0,6,12,12.222222222222221,4,0.051053872471681055,1.0380631837862604,1.1902357145419244,0.03806318378626039,-0.01559666346770816,0.75,5.407562508787634,0.009436840277170289,0.015437195678261573,0.00856422592610357,1.8025208362625444,-0.00856422592610357,0.01543719567826161,0.75,0.25,0.0,1,3,9.75,4,0.051053872471681055,0.9661763932453853,0.85179518492346,-0.03382360675461471,-0.03382360675461471,0.0,0.0,-0.008565321746004603,0.0,0.008565321746004603,0.0,-0.008566417565905579,-0.00856422592610357,0.0,1.0,0.0,2,2,4.75,3,0.1,0.9745224234498641,0.7303661046517058,-0.02547757655013594,-0.02547757655013594,0.0,0.0,-0.008565687019304909,0.0,0.008565687019304909,0.0,-0.008566417565905579,-0.00856422592610357,0.0,1.0,0.0,1,2,3.0,1,0.07142857142857142,0.9914335824340944,0.7989519446935179,-0.008566417565905593,-0.008566417565905593,0.0,0.0,-0.008566417565905579,0.0,0.008566417565905579,0.0,-0.008566417565905579,-0.008566417565905579,0.0,1.0,0.0,0,1,3.0,False,0.28276521815511974,-102.79333751561038,HYPE_5M_MA_PBS_R03072,False,False,7,-0.02547757655013594,
HYPE_5M_MA_PBS_R03072__nb_0060,25,25,HYPE_5M_MA_PBS_R03072__nb_0060,both,reclaim,21,144,11,8,35.0,30,0.0,5.0,20.0,10.0,1.35,400.0,25.0,80.0,1.5,44.0,0.62,False,140.0,120.0,50,4,12.0,11.0,2.0,25,0.06381734058960133,1.020779325142705,1.0193605339917162,0.020779325142705085,-0.07131060636228415,0.52,1.1618028171425627,0.0009006458927982819,0.012436468540724487,0.011596495309121775,1.072433369670058,-0.01256701977326689,0.013436894574581068,0.48,0.44,0.08,8,17,22.36,14,0.059562851216961234,1.0435220846573074,1.0684413128871664,0.04352208465730745,-0.025883775870102266,0.5714285714285714,1.6855662498621555,0.0031225591687349913,0.013435230527877207,0.010627669310121296,1.2641746873966166,-0.01256701977326689,0.013436894574581068,0.5714285714285714,0.35714285714285715,0.07142857142857142,3,11,22.857142857142858,6,0.07658080870752158,0.9763861870246118,0.8945765530549845,-0.023613812975388226,-0.03512607546584012,0.3333333333333333,0.5344689964696934,-0.0038999613215616596,0.013432457116704034,0.012566170540694506,1.0689379929393867,-0.01256701977326689,0.013432457116704145,0.3333333333333333,0.6666666666666666,0.0,3,3,21.833333333333332,5,0.06381734058960131,1.001863590221111,1.0087174832812056,0.0018635902211110444,-0.02426417988813534,0.6,1.0875578212803014,0.0004400173774074236,0.009109110857664202,0.012563622842977745,0.7250385475202009,-0.0125636228429778,0.013436894574580957,0.4,0.4,0.2,2,3,21.6,2,0.06666666666666667,1.0138965322135824,1.1829667514680897,0.013896532213582447,-0.01184942879949924,1.0,inf,0.006945218999205825,0.006945218999205825,0.0,inf,0.0004535434238306929,0.013436894574580957,0.5,0.0,0.5,0,2,33.0,2,0.14285714285714285,1.0138965322135824,1.4334076744353927,0.013896532213582447,-0.01184942879949924,1.0,inf,0.006945218999205825,0.006945218999205825,0.0,inf,0.0004535434238306929,0.013436894574580957,0.5,0.0,0.5,0,2,33.0,False,0.2823018812156715,-104.69539440496274,HYPE_5M_MA_PBS_R03072,False,False,3,-0.0381255137202029,
HYPE_5M_MA_PBS_R03072__nb_0013,23,23,HYPE_5M_MA_PBS_R03072__nb_0013,both,reclaim,34,233,11,3,35.0,30,-10.0,50.0,0.0,10.0,0.65,400.0,40.0,140.0,1.5,32.0,0.5,False,200.0,80.0,45,12,5.0,13.0,5.0,23,0.05871195334243322,1.0212924862293813,1.0198383175526795,0.02129248622938129,-0.04800441209172823,0.391304347826087,1.201908163116717,0.0009871055278338836,0.015016416919064073,0.008031737509385522,1.869634920403782,-0.008566417565905579,0.0194377978856227,0.21739130434782608,0.5652173913043478,0.21739130434782608,13,10,17.869565217391305,13,0.05530836184432115,1.0106914314167708,1.0166630944105095,0.010691431416770758,-0.04800441209172823,0.38461538461538464,1.169828394555936,0.0008951885331154637,0.01603244330766793,0.008565595700979825,1.8717254312894975,-0.008566417565905579,0.01943155249201538,0.23076923076923078,0.6153846153846154,0.15384615384615385,7,6,15.076923076923077,4,0.051053872471681055,0.9934649933518896,0.9698971481899515,-0.006535006648110353,-0.01907631036771895,0.25,0.7564210491547956,-0.0015648157930730072,0.0194377978856227,0.008565687019304909,2.269263147464387,-0.008566417565905579,0.0194377978856227,0.25,0.75,0.0,1,3,11.25,6,0.07658080870752158,1.0171359032047387,1.082429870233055,0.01713590320473868,-0.011146193226936996,0.5,1.9507609186871206,0.002887539896995054,0.01184924594920477,0.006074166155214662,1.9507609186871206,-0.008566417565905357,0.01943155249201538,0.16666666666666666,0.3333333333333333,0.5,5,1,28.333333333333332,2,0.06666666666666667,1.0107009103602753,1.1383631991936976,0.010700910360275318,-0.009079110090887577,0.5,2.2689210513221565,0.005433663282955905,0.01943155249201538,0.00856422592610357,2.2689210513221565,-0.00856422592610357,0.01943155249201538,0.5,0.5,0.0,2,0,7.5,1,0.07142857142857142,0.9914357740738964,0.7989980234174965,-0.008564225926103619,-0.009079110090887466,0.0,0.0,-0.00856422592610357,0.0,0.00856422592610357,0.0,-0.00856422592610357,-0.00856422592610357,0.0,1.0,0.0,1,0,2.0,False,0.2813765857024887,-108.40275065689463,HYPE_5M_MA_PBS_R03072,False,False,7,-0.017059451621897703,
HYPE_5M_MA_PBS_R03072__nb_0038,33,29,HYPE_5M_MA_PBS_R03072__nb_0038,both,reclaim,89,610,26,10,35.0,15,10.0,40.0,5.0,0.0,1.0,710.0,35.0,320.0,1.0,20.0,0.74,False,260.0,240.0,35,0,5.0,9.0,15.0,29,0.07402811508393753,0.9058323741066144,0.911911379183169,-0.09416762589338556,-0.10373503913070048,0.4482758620689655,0.6664811280007029,-0.0032353367538773717,0.014422534291237977,0.01758235697803359,0.8202844652316343,-0.024568826395350376,0.025438701196664554,0.1724137931034483,0.3103448275862069,0.5172413793103449,19,10,28.689655172413794,20,0.08508978745280177,0.9923704827804911,0.9881691769293859,-0.007629517219508886,-0.08504712001587622,0.5,0.9712716846004403,-0.00022428100325381635,0.015165371503652362,0.01561393351015999,0.9712716846004404,-0.024568826395350376,0.025438701196664554,0.2,0.2,0.6,14,6,29.6,6,0.07658080870752158,0.9355593044577261,0.7330585261128061,-0.06444069554227394,-0.08773889407305291,0.3333333333333333,0.13686906873693824,-0.010939858945957217,0.005204291441121845,0.019011934139496745,0.2737381374738765,-0.024568826395350376,0.009861120280600632,0.0,0.5,0.5,3,3,29.0,3,0.03829040435376079,0.9756693850573902,0.8915190265904862,-0.024330614942609796,-0.05064312623659384,0.3333333333333333,0.517612794643948,-0.007899997373874713,0.025430647867326395,0.024565319994475268,1.035225589287896,-0.024568826395350376,0.025430647867326395,0.3333333333333333,0.6666666666666666,0.0,2,1,22.0,2,0.06666666666666667,0.9514728149451855,0.5457276761621226,-0.04852718505481446,-0.05064312623659384,0.0,0.0,-0.024565319994475268,0.0,0.024565319994475268,0.0,-0.024568826395350376,-0.02456181359360016,0.0,1.0,0.0,1,1,16.5,1,0.07142857142857142,0.9754381864063998,0.5226720524644263,-0.024561813593600212,-0.02673105037732937,0.0,0.0,-0.02456181359360016,0.0,0.02456181359360016,0.0,-0.02456181359360016,-0.02456181359360016,0.0,1.0,0.0,1,0,13.0,False,0.28415798290686767,-109.00624722916046,HYPE_5M_MA_PBS_R03072,False,False,5,-0.07408317619444948,
HYPE_5M_MA_PBS_R00199__nb_0155,26,23,HYPE_5M_MA_PBS_R00199__nb_0155,both,engulf_reclaim,89,610,55,5,5.0,30,-7.0,-40.0,80.0,8.0,0.15,60.0,5.0,9999.0,0.75,0.0,0.66,True,160.0,180.0,10,1,,,23.0,23,0.05871195334243322,0.9960234452795449,0.9962918750717036,-0.0039765547204551055,-0.027400015736763872,0.43478260869565216,0.9497139719465891,-0.00014956279802504126,0.006496761312684311,0.005262119806263005,1.2346281635305658,-0.012955200144226537,0.013191816124772602,0.0,0.0,1.0,11,12,11.0,18,0.07658080870752158,0.9975339783335703,0.9961705384819827,-0.0024660216664297296,-0.024737299278444924,0.4444444444444444,0.9564681874564638,-0.00011742856753718912,0.0058052384179970926,0.004855562155964614,1.1955852343205797,-0.011485914561195121,0.013191816124772602,0.0,0.0,1.0,9,9,11.0,2,0.025526936235840528,1.0093652895179483,1.0444145225812698,0.00936528951794835,-0.005223188687154767,0.5,10.686766637338671,0.004687650046282314,0.010343146273190735,0.0009678461806261068,10.686766637338671,-0.0009678461806261068,0.010343146273190735,0.0,0.0,1.0,1,1,11.0,3,0.03829040435376079,0.9892213880337949,0.9507338582468148,-0.01077861196620511,-0.023224815659971254,0.3333333333333333,0.4333044177314275,-0.0035671767438237236,0.008182559509675646,0.009442044870573409,0.866608835462855,-0.012955200144226537,0.008182559509675646,0.0,0.0,1.0,1,2,11.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,0.2813765857024887,-109.20485993981282,HYPE_5M_MA_PBS_R00199,False,False,6,-0.014070690867374447,
HYPE_5M_MA_PBS_R00199__nb_0341,31,30,HYPE_5M_MA_PBS_R00199__nb_0341,both,engulf_reclaim,89,610,55,10,5.0,30,13.0,-40.0,50.0,18.0,0.35,370.0,30.0,9939.0,1.0,24.0,0.66,True,140.0,120.0,10,1,3.0,7.0,20.0,30,0.07658080870752158,0.9254956858133243,0.9303544790060281,-0.07450431418667569,-0.08588065061270189,0.4,0.4931641383574663,-0.0025429567615087747,0.006185903440738911,0.008362196896340567,0.7397462075361994,-0.01256701977326689,0.013436894574581179,0.1,0.23333333333333334,0.6666666666666666,15,15,8.933333333333334,19,0.08083529808016167,0.9605130561625379,0.939314272132018,-0.039486943837462096,-0.047797554746411675,0.42105263157894735,0.5989414707157379,-0.002076354048011346,0.007364472599478063,0.008942409791640009,0.8235445222341397,-0.01256362284297769,0.013436894574581179,0.15789473684210525,0.21052631578947367,0.631578947368421,9,10,8.68421052631579,5,0.06381734058960131,0.9807970168660962,0.9135727556412289,-0.019202983133903784,-0.02603252030643821,0.2,0.17330217804558257,-0.003856162260612557,0.0040418717753570015,0.005830670769604946,0.6932087121823303,-0.01256362284297769,0.0040418717753570015,0.0,0.2,0.8,1,4,9.8,6,0.07658080870752158,0.9824082249390992,0.9205902286321137,-0.017591775060900816,-0.029777691186844257,0.5,0.39101805592668454,-0.0029261941049974808,0.0037577295725618087,0.00961011778255677,0.39101805592668454,-0.01256701977326689,0.004934378756255799,0.0,0.3333333333333333,0.6666666666666666,5,1,9.0,1,0.03333333333333333,1.0014483788927033,1.0177774252402012,0.001448378892703328,-0.004928001646626767,1.0,inf,0.0014483788927034127,0.0014483788927034127,0.0,inf,0.0014483788927034127,0.0014483788927034127,0.0,0.0,1.0,1,0,11.0,1,0.07142857142857142,1.0014483788927033,1.0384817929124117,0.001448378892703328,-0.004928001646626767,1.0,inf,0.0014483788927034127,0.0014483788927034127,0.0,inf,0.0014483788927034127,0.0014483788927034127,0.0,0.0,1.0,1,0,11.0,False,0.2846231550138995,-109.27754759656828,HYPE_5M_MA_PBS_R00199,False,False,9,-0.020204451789313405,
HYPE_5M_MA_PBS_R03072__nb_0096,22,21,HYPE_5M_MA_PBS_R03072__nb_0096,both,reclaim,34,233,11,13,35.0,15,10.0,30.0,25.0,10.0,0.85,590.0,55.0,320.0,2.0,20.0,0.6799999999999999,False,160.0,200.0,40,7,13.0,6.0,2.0,21,0.05360656609526511,1.0504049750523197,1.0469174542297794,0.05040497505231967,-0.08278086163425358,0.6190476190476191,1.3512043983001802,0.002483572391728845,0.015435257177061432,0.01856291538443661,0.8315103989539571,-0.020568224187989287,0.015437195678261722,0.6190476190476191,0.2857142857142857,0.09523809523809523,9,12,16.095238095238095,15,0.06381734058960133,1.0299015229490713,1.046848673969248,0.029901522949071335,-0.08278086163425358,0.6,1.2937611115942595,0.002102794565406346,0.015434955632430322,0.017895447035129613,0.8625074077295063,-0.020568224187989287,0.015437195678261722,0.6,0.26666666666666666,0.13333333333333333,7,8,16.6,3,0.03829040435376079,1.00990551675083,1.0470229905488209,0.009905516750829957,-0.04006209285390305,0.6666666666666666,1.5012511291215582,0.003435644858892277,0.01543467562670138,0.02056241667672593,0.7506255645607791,-0.02056241667672593,0.01543719567826161,0.6666666666666666,0.3333333333333333,0.0,2,1,8.666666666666666,3,0.03829040435376079,1.009904541223838,1.0470182756441293,0.009904541223838104,-0.028427557779164614,0.6666666666666666,1.5010722887079355,0.0034353890561779044,0.0154371956782615,0.020568224187989287,0.7505361443539678,-0.020568224187989287,0.0154371956782615,0.6666666666666666,0.3333333333333333,0.0,0,3,21.0,3,0.1,1.009904541223838,1.1274906731291054,0.009904541223838104,-0.028427557779164614,0.6666666666666666,1.5010722887079355,0.0034353890561779044,0.0154371956782615,0.020568224187989287,0.7505361443539678,-0.020568224187989287,0.0154371956782615,0.6666666666666666,0.3333333333333333,0.0,0,3,21.0,1,0.07142857142857142,0.9794317758120107,0.5814643034613035,-0.020568224187989315,-0.028427557779164614,0.0,0.0,-0.020568224187989287,0.0,0.020568224187989287,0.0,-0.020568224187989287,-0.020568224187989287,0.0,1.0,0.0,0,1,40.0,False,0.2804531295401016,-109.71836563366203,HYPE_5M_MA_PBS_R03072,False,False,2,-0.02056241667672598,
HYPE_5M_MA_PBS_R03072__nb_0111,29,25,HYPE_5M_MA_PBS_R03072__nb_0111,both,reclaim,89,610,36,5,35.0,30,20.0,20.0,15.0,25.0,1.15,900.0,35.0,510.0,1.5,26.0,0.56,False,200.0,200.0,50,12,11.0,7.0,7.0,25,0.06381734058960133,1.040060714743762,1.0373015720294343,0.04006071474376194,-0.084976627365559,0.56,1.2317687465353284,0.001725893646357858,0.01637948759891712,0.016924135020535743,0.9678183008491867,-0.020568224187989287,0.019437797885622922,0.44,0.28,0.28,12,13,28.64,17,0.0723263193348815,1.101379058691103,1.1618974731996206,0.10137905869110297,-0.035248827918862746,0.7058823529411765,2.0862959895512865,0.005832965816224156,0.01587028966726678,0.018256611426278137,0.8692899956463694,-0.020568224187989287,0.01943779788562281,0.5294117647058824,0.17647058823529413,0.29411764705882354,7,10,30.294117647058822,5,0.06381734058960131,0.9899596299633665,0.9540460578366742,-0.010040370036633495,-0.05229266831546042,0.4,0.8075217748136422,-0.0018529540151560795,0.019434675188819153,0.016044706817806235,1.2112826622204633,-0.020568224187989065,0.019437797885622922,0.4,0.4,0.2,3,2,25.2,3,0.03829040435376079,0.9539033921035305,0.8025136300410577,-0.04609660789646952,-0.04886697503404702,0.0,0.0,-0.0155827692136946,0.0,0.0155827692136946,0.0,-0.02056241667672593,-0.005623474287632052,0.0,0.6666666666666666,0.3333333333333333,2,1,25.0,1,0.03333333333333333,0.9794375833232741,0.7765011668631904,-0.02056241667672587,-0.023406941307426266,0.0,0.0,-0.020562416676725818,0.0,0.020562416676725818,0.0,-0.020562416676725818,-0.020562416676725818,0.0,1.0,0.0,1,0,10.0,1,0.07142857142857142,0.9794375833232741,0.581554260142118,-0.02056241667672587,-0.023406941307426266,0.0,0.0,-0.020562416676725818,0.0,0.020562416676725818,0.0,-0.020562416676725818,-0.020562416676725818,0.0,1.0,0.0,1,0,10.0,False,0.2823018812156715,-109.95647665729433,HYPE_5M_MA_PBS_R03072,False,False,7,-0.02206137132727537,
HYPE_5M_MA_PBS_R03072__nb_0356,24,23,HYPE_5M_MA_PBS_R03072__nb_0356,both,reclaim,34,233,21,10,35.0,30,-5.0,20.0,5.0,15.0,0.65,650.0,35.0,260.0,2.0,32.0,0.62,False,100.0,200.0,55,4,14.0,6.0,3.0,23,0.05871195334243322,0.977246580356844,0.9787689073931175,-0.022753419643156025,-0.07303449752991964,0.6086956521739131,0.8630692394867222,-0.0009110901051468119,0.009434214545326374,0.0170037862281051,0.5548302253843215,-0.020568224187989287,0.00943629236721987,0.6086956521739131,0.2608695652173913,0.13043478260869565,13,10,22.652173913043477,17,0.0723263193348815,0.9519970467088414,0.9264046886881393,-0.04800295329115856,-0.07194694962068415,0.5294117647058824,0.6409220397256578,-0.002798097249586501,0.00943377845924994,0.0165589574220275,0.5697084797561401,-0.020568224187989287,0.00943629236721987,0.5294117647058824,0.29411764705882354,0.17647058823529413,10,7,24.235294117647058,5,0.06381734058960131,1.0480736283099865,1.2446969323499097,0.048073628309986516,-0.0149669219279297,1.0,inf,0.009434999500263955,0.009434999500263955,0.0,inf,0.009433060199830137,0.00943629236721987,1.0,0.0,0.0,2,3,13.4,1,0.012763468117920264,0.979437583323274,0.9076846074668704,-0.02056241667672598,-0.022927570113972284,0.0,0.0,-0.02056241667672593,0.0,0.02056241667672593,0.0,-0.02056241667672593,-0.02056241667672593,0.0,1.0,0.0,1,0,42.0,1,0.03333333333333333,0.979437583323274,0.7765011668631893,-0.02056241667672598,-0.022927570113972284,0.0,0.0,-0.02056241667672593,0.0,0.02056241667672593,0.0,-0.02056241667672593,-0.02056241667672593,0.0,1.0,0.0,1,0,42.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,False,0.2813765857024887,-110.1390203406691,HYPE_5M_MA_PBS_R03072,False,False,6,-0.03275084171941067,
