symbol,slice_kind,period,return_pct,sharpe,mdd_pct,trades_exited
TAOUSDT,quarter,2024Q4,-5.924052691218817,0.04042925014162619,-17.218769240174826,6
TAOUSDT,quarter,2025Q1,-6.3301073744256975,-0.04108811841597344,-23.21349251794853,4
TAOUSDT,quarter,2025Q2,74.62735167082396,3.2053652957541336,-19.921538646758897,4
TAOUSDT,quarter,2025Q3,-20.561356231801277,-1.5008124662244275,-33.64491177121101,6
TAOUSDT,quarter,2025Q4,-34.740021355661234,-1.4197414256740113,-37.759008908599846,6
TAOUSDT,quarter,2026Q1,119.28452809473113,4.908760770008361,-11.628158576141445,4
TAOUSDT,quarter,2026Q2,26.69921565173985,2.236530843124234,-13.37213484939438,4
TAOUSDT,quarter,2026Q3,-13.968190354494203,-3.0716047555600623,-14.032695780491355,3
TAOUSDT,recent,1d,0.07503483630526553,,0.0,1
TAOUSDT,recent,7d,-1.9723057674401856,-3.945662368047956,-3.914666691710844,1
TAOUSDT,recent,1m,-6.802102652755226,-1.9671118661634481,-10.381021962821436,2
TAOUSDT,recent,3m,1.1755197648868343,0.32088103074190677,-20.35224110464734,4
TAOUSDT,recent,6m,53.76223153093158,1.7892049184003287,-20.35224110464734,8
TAOUSDT,recent,1y,19.576606944812468,0.6090782017312951,-49.981832420736836,19
TRXUSDT,year,2024,-1.5659869943922766,-0.03153290329288938,-16.866152460300775,6
TRXUSDT,year,2025,-25.81516313277167,-0.8257919466151734,-34.16886617630348,24
TRXUSDT,year,2026,22.078100073173857,1.6778159449022452,-8.597554150165587,13
TRXUSDT,quarter,2024Q3,4.111522062450912,2.6103274085817416,-3.35045507416728,1
TRXUSDT,quarter,2024Q4,-3.936375247835877,-0.3745708133915538,-16.50708660512281,5
TRXUSDT,quarter,2025Q1,-18.616719109209146,-1.561658562436993,-28.57053548153057,8
TRXUSDT,quarter,2025Q2,-11.797406785118747,-2.182100602839965,-12.273567566401011,6
TRXUSDT,quarter,2025Q3,5.0734798440009055,0.9625193442399067,-8.137359623780316,4
TRXUSDT,quarter,2025Q4,1.7178935482940805,0.41067564704226406,-8.682809668645053,6
TRXUSDT,quarter,2026Q1,16.72418255284882,2.5428280247853645,-7.702523089995328,4
TRXUSDT,quarter,2026Q2,6.719473548672794,1.6375394457698613,-5.525925393823061,5
TRXUSDT,quarter,2026Q3,-2.701019294234619,-1.8414400545008822,-5.598164034191367,4
TRXUSDT,recent,1d,-0.3260365216675831,,-0.3260365216675831,1
TRXUSDT,recent,7d,-0.26972042940535124,-1.0220193650894718,-1.9005388725443773,1
TRXUSDT,recent,1m,-2.189806039679709,-3.068996280047091,-2.7429706763199446,3
TRXUSDT,recent,3m,2.3206671514799826,0.6146924904343799,-8.597554150165587,7
TRXUSDT,recent,6m,10.419309192403126,1.190738013727187,-8.597554150165587,11
TRXUSDT,recent,1y,19.872757804204767,0.9215165521882687,-12.079787570256551,22
UNIUSDT,year,2024,14.123697261324764,0.8359435144416076,-30.880756024007184,7
UNIUSDT,year,2025,56.42961022980659,0.9451136120304553,-44.380491632446315,19
UNIUSDT,year,2026,13.542344318330791,0.6635831704115733,-40.09298823916673,11
UNIUSDT,quarter,2024Q3,8.437097516388503,2.2760384905242224,-3.906789276817646,0
UNIUSDT,quarter,2024Q4,11.740170783419046,0.9260989587023627,-27.07526971677636,7
UNIUSDT,quarter,2025Q1,17.8633679286909,1.3739494423794698,-21.19798428195122,5
UNIUSDT,quarter,2025Q2,-11.055200620190409,-0.37682544368704857,-33.4928573161286,5
UNIUSDT,quarter,2025Q3,3.4458196906026473,0.5200140015000858,-23.186338985802056,4
UNIUSDT,quarter,2025Q4,59.33108606345235,2.2909985811242213,-20.175652962739154,5
UNIUSDT,quarter,2026Q1,-12.468920283148865,-0.8455885474752141,-31.86883019475546,5
UNIUSDT,quarter,2026Q2,19.374335001053677,2.206874733048507,-13.920134379962512,4
UNIUSDT,quarter,2026Q3,11.795507854785537,1.7022835417214899,-11.569500108537145,2
UNIUSDT,recent,1d,0.0,,0.0,0
UNIUSDT,recent,7d,0.0,,0.0,0
